,best
adjunct_island,0.465
adv_order,0.311
wh_vs_that_with_gap,0.23
anaphor_gender_agreement,0.492
anaphor_number_agreement,0.481
recursion_pp_verb_long,1.0
center_embedding_double_1,0.46
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.878
recursion_pp_verb_short,1.0
center_embedding_single_1,0.486
subj_aux_vary_verb_rc,0.511
center_embedding_single_2,0.892
complex_np_island,0.616
recursion_poss_transitive_medium,0.378
coordinate_structure_constrain_object_extraction,0.315
subj_aux_vary_verb_pp,0.514
determiner_noun_agreement_1,0.448
subj_verb_vary_verb,0.476
determiner_noun_agreement_2,0.527
svo_vos,0.609
determiner_noun_agreement_adj_1,0.506
swapped_ditransitive_1,0.755
determiner_noun_agreement_adj_2,0.511
ellipsis,0.108
green_ideas,0.521
intransitive,0.35
recursion_poss_transitive_short,0.409
left_branch_island_simple_question,0.454
recursion_pp_is_long,0.447
matrix_question_npi_licensor_present,0.068
npi_present,0.341
swapped_ditransitive_2,0.651
only_npi_licensor_present,0.965
only_npi_scope,0.0
pp_order,0.324
principle_A_c_command,0.48
principle_A_domain_1,0.668
principle_A_domain_2,0.519
principle_A_domain_3,0.491
transitive,0.683
recursion_intensifier_adj_long,0.885
wh_island,0.996
recursion_intensifier_adj_medium,0.946
wh_questions_object_gap,0.401
recursion_intensifier_adj_short,0.985
wh_vs_that_with_gap_long_distance,0.432
recursion_intensifier_adv_long,0.113
wh_questions_object_gap_long_distance,0.341
recursion_intensifier_adv_medium,0.052
wh_questions_subject_gap,0.618
recursion_intensifier_adv_short,0.02
wh_questions_subject_gap_long_distance,0.335
recursion_poss_ditransitive_long,0.586
recursion_pp_is_medium,0.392
recursion_poss_ditransitive_medium,0.583
recursion_pp_is_short,0.13
recursion_poss_ditransitive_short,0.497
wh_vs_that_no_gap,0.919
recursion_poss_transitive_long,0.417
subj_aux_agreement_question_vary_subj,0.496
sentential_negation_npi_licensor_present,1.0
wh_vs_that_no_gap_long_distance,0.867
sentential_negation_npi_scope,0.18
subj_aux_vary_subj,0.5
subj_aux_agreement_question_vary_aux,0.506
subj_aux_vary_verb,0.436
