,best
adjunct_island,0.51
adv_order,0.804
anaphor_gender_agreement,0.509
anaphor_number_agreement,0.495
center_embedding_double_1,0.675
center_embedding_double_2,0.866
center_embedding_single_1,0.63
center_embedding_single_2,0.926
complex_np_island,0.548
coordinate_structure_constrain_object_extraction,0.758
determiner_noun_agreement_1,0.478
determiner_noun_agreement_2,0.57
determiner_noun_agreement_adj_1,0.526
determiner_noun_agreement_adj_2,0.586
ellipsis,0.13
green_ideas,0.446
intransitive,0.45
left_branch_island_simple_question,0.392
matrix_question_npi_licensor_present,0.238
npi_present,0.481
only_npi_licensor_present,0.977
only_npi_scope,0.224
pp_order,0.72
principle_A_c_command,0.5
principle_A_domain_1,1.0
principle_A_domain_2,0.487
principle_A_domain_3,0.485
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.797
recursion_poss_ditransitive_medium,0.821
recursion_poss_ditransitive_short,0.79
recursion_poss_transitive_long,0.906
recursion_poss_transitive_medium,0.91
recursion_poss_transitive_short,0.938
recursion_pp_is_long,0.954
recursion_pp_is_medium,0.389
recursion_pp_is_short,0.236
recursion_pp_verb_long,0.998
recursion_pp_verb_medium,0.998
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.547
sentential_negation_npi_scope,0.653
subj_aux_agreement_question_vary_aux,0.599
subj_aux_agreement_question_vary_subj,0.495
subj_aux_vary_subj,0.564
subj_aux_vary_verb,0.696
subj_aux_vary_verb_pp,0.517
subj_aux_vary_verb_rc,0.517
subj_verb_vary_verb,0.418
svo_vos,0.612
swapped_ditransitive_1,0.857
swapped_ditransitive_2,0.879
transitive,0.788
wh_island,0.959
wh_questions_object_gap,0.271
wh_questions_object_gap_long_distance,0.235
wh_questions_subject_gap,0.831
wh_questions_subject_gap_long_distance,0.636
wh_vs_that_no_gap,0.999
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.282
wh_vs_that_with_gap_long_distance,0.411
