,best
adjunct_island,0.803
adv_order,0.456
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.466
center_embedding_double_1,0.447
center_embedding_double_2,0.877
center_embedding_single_1,0.378
center_embedding_single_2,0.797
complex_np_island,0.392
coordinate_structure_constrain_object_extraction,0.491
determiner_noun_agreement_1,0.502
determiner_noun_agreement_2,0.632
determiner_noun_agreement_adj_1,0.516
determiner_noun_agreement_adj_2,0.573
ellipsis,0.273
green_ideas,0.515
intransitive,0.637
left_branch_island_simple_question,0.047
matrix_question_npi_licensor_present,0.034
npi_present,0.469
only_npi_licensor_present,0.227
only_npi_scope,0.133
pp_order,0.368
principle_A_c_command,0.494
principle_A_domain_1,1.0
principle_A_domain_2,0.501
principle_A_domain_3,0.468
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.582
recursion_poss_ditransitive_medium,0.626
recursion_poss_ditransitive_short,0.704
recursion_poss_transitive_long,0.787
recursion_poss_transitive_medium,0.783
recursion_poss_transitive_short,0.822
recursion_pp_is_long,0.0
recursion_pp_is_medium,0.0
recursion_pp_is_short,0.0
recursion_pp_verb_long,0.994
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.926
sentential_negation_npi_licensor_present,0.415
sentential_negation_npi_scope,0.617
subj_aux_agreement_question_vary_aux,0.412
subj_aux_agreement_question_vary_subj,0.487
subj_aux_vary_subj,0.578
subj_aux_vary_verb,0.782
subj_aux_vary_verb_pp,0.435
subj_aux_vary_verb_rc,0.458
subj_verb_vary_verb,0.498
svo_vos,0.588
swapped_ditransitive_1,0.827
swapped_ditransitive_2,0.768
transitive,0.82
wh_island,0.995
wh_questions_object_gap,0.053
wh_questions_object_gap_long_distance,0.044
wh_questions_subject_gap,0.747
wh_questions_subject_gap_long_distance,0.796
wh_vs_that_no_gap,0.91
wh_vs_that_no_gap_long_distance,0.818
wh_vs_that_with_gap,0.566
wh_vs_that_with_gap_long_distance,0.589
