,epoch_4
adjunct_island,0.732
adv_order,0.915
anaphor_gender_agreement,0.499
anaphor_number_agreement,0.494
center_embedding_double_1,0.319
center_embedding_double_2,0.946
center_embedding_single_1,0.108
center_embedding_single_2,0.989
complex_np_island,0.544
coordinate_structure_constrain_object_extraction,0.626
determiner_noun_agreement_1,0.475
determiner_noun_agreement_2,0.582
determiner_noun_agreement_adj_1,0.52
determiner_noun_agreement_adj_2,0.602
ellipsis,0.53
green_ideas,0.455
intransitive,0.538
left_branch_island_simple_question,0.337
matrix_question_npi_licensor_present,0.596
npi_present,0.369
only_npi_licensor_present,0.91
only_npi_scope,0.972
pp_order,0.722
principle_A_c_command,0.508
principle_A_domain_1,1.0
principle_A_domain_2,0.5
principle_A_domain_3,0.495
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.633
recursion_poss_ditransitive_medium,0.668
recursion_poss_ditransitive_short,0.75
recursion_poss_transitive_long,0.958
recursion_poss_transitive_medium,0.943
recursion_poss_transitive_short,0.979
recursion_pp_is_long,0.118
recursion_pp_is_medium,0.335
recursion_pp_is_short,0.595
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.963
sentential_negation_npi_licensor_present,0.272
sentential_negation_npi_scope,0.295
subj_aux_agreement_question_vary_aux,0.679
subj_aux_agreement_question_vary_subj,0.488
subj_aux_vary_subj,0.562
subj_aux_vary_verb,0.675
subj_aux_vary_verb_pp,0.507
subj_aux_vary_verb_rc,0.493
subj_verb_vary_verb,0.422
svo_vos,0.495
swapped_ditransitive_1,0.916
swapped_ditransitive_2,0.948
transitive,0.807
wh_island,0.932
wh_questions_object_gap,0.24
wh_questions_object_gap_long_distance,0.21
wh_questions_subject_gap,0.89
wh_questions_subject_gap_long_distance,0.914
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.161
wh_vs_that_with_gap_long_distance,0.168
