,best
adjunct_island,0.597
adv_order,0.491
anaphor_gender_agreement,0.502
anaphor_number_agreement,0.418
center_embedding_double_1,0.522
center_embedding_double_2,0.936
center_embedding_single_1,0.374
center_embedding_single_2,0.947
complex_np_island,0.472
coordinate_structure_constrain_object_extraction,0.296
determiner_noun_agreement_1,0.478
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.519
determiner_noun_agreement_adj_2,0.602
ellipsis,0.18
green_ideas,0.418
intransitive,0.492
left_branch_island_simple_question,0.192
matrix_question_npi_licensor_present,0.466
npi_present,0.463
only_npi_licensor_present,0.933
only_npi_scope,0.467
pp_order,0.411
principle_A_c_command,0.463
principle_A_domain_1,1.0
principle_A_domain_2,0.515
principle_A_domain_3,0.488
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.622
recursion_poss_ditransitive_medium,0.629
recursion_poss_ditransitive_short,0.604
recursion_poss_transitive_long,0.877
recursion_poss_transitive_medium,0.915
recursion_poss_transitive_short,0.952
recursion_pp_is_long,0.536
recursion_pp_is_medium,0.287
recursion_pp_is_short,0.21
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.772
sentential_negation_npi_scope,0.583
subj_aux_agreement_question_vary_aux,0.52
subj_aux_agreement_question_vary_subj,0.497
subj_aux_vary_subj,0.522
subj_aux_vary_verb,0.488
subj_aux_vary_verb_pp,0.509
subj_aux_vary_verb_rc,0.515
subj_verb_vary_verb,0.383
svo_vos,0.477
swapped_ditransitive_1,0.871
swapped_ditransitive_2,0.726
transitive,0.741
wh_island,1.0
wh_questions_object_gap,0.431
wh_questions_object_gap_long_distance,0.345
wh_questions_subject_gap,0.756
wh_questions_subject_gap_long_distance,0.537
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.029
wh_vs_that_with_gap_long_distance,0.13
