,best
adjunct_island,0.72
adv_order,0.375
anaphor_gender_agreement,0.504
anaphor_number_agreement,0.428
center_embedding_double_1,0.762
center_embedding_double_2,0.846
center_embedding_single_1,0.885
center_embedding_single_2,0.52
complex_np_island,0.333
coordinate_structure_constrain_object_extraction,0.314
determiner_noun_agreement_1,0.519
determiner_noun_agreement_2,0.536
determiner_noun_agreement_adj_1,0.507
determiner_noun_agreement_adj_2,0.52
ellipsis,0.366
green_ideas,0.44
intransitive,0.405
left_branch_island_simple_question,0.553
matrix_question_npi_licensor_present,0.903
npi_present,0.319
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.503
principle_A_c_command,0.449
principle_A_domain_1,0.45
principle_A_domain_2,0.537
principle_A_domain_3,0.487
recursion_intensifier_adj_long,0.413
recursion_intensifier_adj_medium,0.391
recursion_intensifier_adj_short,0.366
recursion_intensifier_adv_long,0.615
recursion_intensifier_adv_medium,0.611
recursion_intensifier_adv_short,0.634
recursion_poss_ditransitive_long,0.305
recursion_poss_ditransitive_medium,0.308
recursion_poss_ditransitive_short,0.336
recursion_poss_transitive_long,0.101
recursion_poss_transitive_medium,0.133
recursion_poss_transitive_short,0.171
recursion_pp_is_long,0.216
recursion_pp_is_medium,0.063
recursion_pp_is_short,0.32
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.805
sentential_negation_npi_scope,0.311
subj_aux_agreement_question_vary_aux,0.387
subj_aux_agreement_question_vary_subj,0.502
subj_aux_vary_subj,0.504
subj_aux_vary_verb,0.481
subj_aux_vary_verb_pp,0.555
subj_aux_vary_verb_rc,0.517
subj_verb_vary_verb,0.529
svo_vos,0.178
swapped_ditransitive_1,0.576
swapped_ditransitive_2,0.59
transitive,0.541
wh_island,0.552
wh_questions_object_gap,0.421
wh_questions_object_gap_long_distance,0.415
wh_questions_subject_gap,0.595
wh_questions_subject_gap_long_distance,0.662
wh_vs_that_no_gap,0.995
wh_vs_that_no_gap_long_distance,0.995
wh_vs_that_with_gap,0.473
wh_vs_that_with_gap_long_distance,0.582
