,best
adjunct_island,0.674
adv_order,0.69
anaphor_gender_agreement,0.503
anaphor_number_agreement,0.492
center_embedding_double_1,0.524
center_embedding_double_2,0.964
center_embedding_single_1,0.334
center_embedding_single_2,0.978
complex_np_island,0.594
coordinate_structure_constrain_object_extraction,0.684
determiner_noun_agreement_1,0.491
determiner_noun_agreement_2,0.604
determiner_noun_agreement_adj_1,0.521
determiner_noun_agreement_adj_2,0.593
ellipsis,0.436
green_ideas,0.41
intransitive,0.658
left_branch_island_simple_question,0.564
matrix_question_npi_licensor_present,0.01
npi_present,0.392
only_npi_licensor_present,0.998
only_npi_scope,0.217
pp_order,0.832
principle_A_c_command,0.494
principle_A_domain_1,1.0
principle_A_domain_2,0.513
principle_A_domain_3,0.472
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.589
recursion_poss_ditransitive_medium,0.608
recursion_poss_ditransitive_short,0.621
recursion_poss_transitive_long,0.938
recursion_poss_transitive_medium,0.915
recursion_poss_transitive_short,0.968
recursion_pp_is_long,0.411
recursion_pp_is_medium,0.133
recursion_pp_is_short,0.361
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.998
sentential_negation_npi_licensor_present,0.521
sentential_negation_npi_scope,0.639
subj_aux_agreement_question_vary_aux,0.518
subj_aux_agreement_question_vary_subj,0.492
subj_aux_vary_subj,0.579
subj_aux_vary_verb,0.739
subj_aux_vary_verb_pp,0.463
subj_aux_vary_verb_rc,0.483
subj_verb_vary_verb,0.435
svo_vos,0.663
swapped_ditransitive_1,0.696
swapped_ditransitive_2,0.652
transitive,0.804
wh_island,0.912
wh_questions_object_gap,0.179
wh_questions_object_gap_long_distance,0.189
wh_questions_subject_gap,0.703
wh_questions_subject_gap_long_distance,0.606
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.998
wh_vs_that_with_gap,0.366
wh_vs_that_with_gap_long_distance,0.365
