,best
adjunct_island,0.916
adv_order,0.437
wh_vs_that_with_gap,0.424
anaphor_gender_agreement,0.499
anaphor_number_agreement,0.481
recursion_pp_verb_long,0.999
center_embedding_double_1,0.443
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.856
recursion_pp_verb_short,1.0
center_embedding_single_1,0.434
subj_aux_vary_verb_rc,0.458
center_embedding_single_2,0.781
complex_np_island,0.416
recursion_poss_transitive_medium,0.835
coordinate_structure_constrain_object_extraction,0.545
subj_aux_vary_verb_pp,0.414
determiner_noun_agreement_1,0.546
subj_verb_vary_verb,0.402
determiner_noun_agreement_2,0.703
svo_vos,0.603
determiner_noun_agreement_adj_1,0.539
swapped_ditransitive_1,0.802
determiner_noun_agreement_adj_2,0.599
ellipsis,0.512
green_ideas,0.447
intransitive,0.635
recursion_poss_transitive_short,0.858
left_branch_island_simple_question,0.108
recursion_pp_is_long,0.005
matrix_question_npi_licensor_present,0.286
npi_present,0.455
swapped_ditransitive_2,0.747
only_npi_licensor_present,0.918
only_npi_scope,0.176
pp_order,0.534
principle_A_c_command,0.477
principle_A_domain_1,1.0
principle_A_domain_2,0.522
principle_A_domain_3,0.482
transitive,0.851
recursion_intensifier_adj_long,1.0
wh_island,0.917
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.121
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.419
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.136
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.685
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.776
recursion_poss_ditransitive_long,0.435
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.515
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.6
wh_vs_that_no_gap,0.909
recursion_poss_transitive_long,0.725
subj_aux_agreement_question_vary_subj,0.494
sentential_negation_npi_licensor_present,0.531
wh_vs_that_no_gap_long_distance,0.94
sentential_negation_npi_scope,0.66
subj_aux_vary_subj,0.542
subj_aux_agreement_question_vary_aux,0.55
subj_aux_vary_verb,0.513
