,epoch_2
adjunct_island,0.579
adv_order,0.791
anaphor_gender_agreement,0.497
anaphor_number_agreement,0.503
center_embedding_double_1,0.419
center_embedding_double_2,0.871
center_embedding_single_1,0.519
center_embedding_single_2,0.894
complex_np_island,0.574
coordinate_structure_constrain_object_extraction,0.231
determiner_noun_agreement_1,0.47
determiner_noun_agreement_2,0.547
determiner_noun_agreement_adj_1,0.503
determiner_noun_agreement_adj_2,0.566
ellipsis,0.205
green_ideas,0.424
intransitive,0.389
left_branch_island_simple_question,0.069
matrix_question_npi_licensor_present,0.597
npi_present,0.48
only_npi_licensor_present,1.0
only_npi_scope,0.774
pp_order,0.966
principle_A_c_command,0.48
principle_A_domain_1,1.0
principle_A_domain_2,0.512
principle_A_domain_3,0.465
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.476
recursion_poss_ditransitive_medium,0.525
recursion_poss_ditransitive_short,0.622
recursion_poss_transitive_long,0.697
recursion_poss_transitive_medium,0.809
recursion_poss_transitive_short,0.881
recursion_pp_is_long,0.632
recursion_pp_is_medium,0.577
recursion_pp_is_short,0.372
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.007
recursion_pp_verb_short,0.309
sentential_negation_npi_licensor_present,0.53
sentential_negation_npi_scope,0.356
subj_aux_agreement_question_vary_aux,0.612
subj_aux_agreement_question_vary_subj,0.502
subj_aux_vary_subj,0.529
subj_aux_vary_verb,0.499
subj_aux_vary_verb_pp,0.5
subj_aux_vary_verb_rc,0.495
subj_verb_vary_verb,0.43
svo_vos,0.511
swapped_ditransitive_1,0.824
swapped_ditransitive_2,0.817
transitive,0.808
wh_island,0.978
wh_questions_object_gap,0.195
wh_questions_object_gap_long_distance,0.195
wh_questions_subject_gap,0.905
wh_questions_subject_gap_long_distance,0.936
wh_vs_that_no_gap,0.999
wh_vs_that_no_gap_long_distance,0.99
wh_vs_that_with_gap,0.235
wh_vs_that_with_gap_long_distance,0.216
