,best
adjunct_island,0.459
adv_order,0.618
wh_vs_that_with_gap,0.428
anaphor_gender_agreement,0.458
anaphor_number_agreement,0.479
recursion_pp_verb_long,0.092
center_embedding_double_1,0.572
recursion_pp_verb_medium,0.111
center_embedding_double_2,0.439
recursion_pp_verb_short,0.096
center_embedding_single_1,0.942
subj_aux_vary_verb_rc,0.514
center_embedding_single_2,0.825
complex_np_island,0.397
recursion_poss_transitive_medium,0.498
coordinate_structure_constrain_object_extraction,0.231
subj_aux_vary_verb_pp,0.493
determiner_noun_agreement_1,0.468
subj_verb_vary_verb,0.487
determiner_noun_agreement_2,0.569
svo_vos,0.517
determiner_noun_agreement_adj_1,0.5
swapped_ditransitive_1,0.895
determiner_noun_agreement_adj_2,0.579
ellipsis,0.212
green_ideas,0.529
intransitive,0.358
recursion_poss_transitive_short,0.557
left_branch_island_simple_question,0.034
recursion_pp_is_long,0.899
matrix_question_npi_licensor_present,0.652
npi_present,0.634
swapped_ditransitive_2,0.634
only_npi_licensor_present,1.0
only_npi_scope,0.124
pp_order,0.639
principle_A_c_command,0.448
principle_A_domain_1,0.499
principle_A_domain_2,0.527
principle_A_domain_3,0.517
transitive,0.794
recursion_intensifier_adj_long,0.897
wh_island,0.723
recursion_intensifier_adj_medium,0.912
wh_questions_object_gap,0.205
recursion_intensifier_adj_short,0.888
wh_vs_that_with_gap_long_distance,0.588
recursion_intensifier_adv_long,0.107
wh_questions_object_gap_long_distance,0.136
recursion_intensifier_adv_medium,0.079
wh_questions_subject_gap,0.728
recursion_intensifier_adv_short,0.107
wh_questions_subject_gap_long_distance,0.674
recursion_poss_ditransitive_long,0.611
recursion_pp_is_medium,0.927
recursion_poss_ditransitive_medium,0.64
recursion_pp_is_short,0.236
recursion_poss_ditransitive_short,0.643
wh_vs_that_no_gap,0.998
recursion_poss_transitive_long,0.447
subj_aux_agreement_question_vary_subj,0.484
sentential_negation_npi_licensor_present,0.629
wh_vs_that_no_gap_long_distance,0.999
sentential_negation_npi_scope,0.257
subj_aux_vary_subj,0.479
subj_aux_agreement_question_vary_aux,0.517
subj_aux_vary_verb,0.442
