,best
adjunct_island,0.529
adv_order,0.736
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.497
center_embedding_double_1,0.532
center_embedding_double_2,0.96
center_embedding_single_1,0.341
center_embedding_single_2,0.965
complex_np_island,0.59
coordinate_structure_constrain_object_extraction,0.779
determiner_noun_agreement_1,0.466
determiner_noun_agreement_2,0.571
determiner_noun_agreement_adj_1,0.513
determiner_noun_agreement_adj_2,0.592
ellipsis,0.407
green_ideas,0.446
intransitive,0.595
left_branch_island_simple_question,0.585
matrix_question_npi_licensor_present,0.012
npi_present,0.446
only_npi_licensor_present,0.992
only_npi_scope,0.16
pp_order,0.874
principle_A_c_command,0.499
principle_A_domain_1,1.0
principle_A_domain_2,0.503
principle_A_domain_3,0.456
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.729
recursion_poss_ditransitive_medium,0.766
recursion_poss_ditransitive_short,0.763
recursion_poss_transitive_long,0.976
recursion_poss_transitive_medium,0.946
recursion_poss_transitive_short,0.96
recursion_pp_is_long,0.665
recursion_pp_is_medium,0.256
recursion_pp_is_short,0.393
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.521
sentential_negation_npi_scope,0.65
subj_aux_agreement_question_vary_aux,0.512
subj_aux_agreement_question_vary_subj,0.493
subj_aux_vary_subj,0.564
subj_aux_vary_verb,0.709
subj_aux_vary_verb_pp,0.488
subj_aux_vary_verb_rc,0.49
subj_verb_vary_verb,0.423
svo_vos,0.697
swapped_ditransitive_1,0.757
swapped_ditransitive_2,0.76
transitive,0.815
wh_island,0.926
wh_questions_object_gap,0.212
wh_questions_object_gap_long_distance,0.221
wh_questions_subject_gap,0.777
wh_questions_subject_gap_long_distance,0.629
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.321
wh_vs_that_with_gap_long_distance,0.325
