,epoch_3
adjunct_island,0.772
adv_order,0.808
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.501
center_embedding_double_1,0.386
center_embedding_double_2,0.922
center_embedding_single_1,0.451
center_embedding_single_2,0.946
complex_np_island,0.521
coordinate_structure_constrain_object_extraction,0.301
determiner_noun_agreement_1,0.471
determiner_noun_agreement_2,0.557
determiner_noun_agreement_adj_1,0.508
determiner_noun_agreement_adj_2,0.58
ellipsis,0.289
green_ideas,0.468
intransitive,0.479
left_branch_island_simple_question,0.067
matrix_question_npi_licensor_present,0.561
npi_present,0.481
only_npi_licensor_present,0.971
only_npi_scope,0.751
pp_order,0.995
principle_A_c_command,0.498
principle_A_domain_1,1.0
principle_A_domain_2,0.501
principle_A_domain_3,0.472
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.566
recursion_poss_ditransitive_medium,0.599
recursion_poss_ditransitive_short,0.699
recursion_poss_transitive_long,0.94
recursion_poss_transitive_medium,0.931
recursion_poss_transitive_short,0.944
recursion_pp_is_long,0.869
recursion_pp_is_medium,0.845
recursion_pp_is_short,0.55
recursion_pp_verb_long,0.111
recursion_pp_verb_medium,0.423
recursion_pp_verb_short,0.737
sentential_negation_npi_licensor_present,0.501
sentential_negation_npi_scope,0.373
subj_aux_agreement_question_vary_aux,0.694
subj_aux_agreement_question_vary_subj,0.497
subj_aux_vary_subj,0.544
subj_aux_vary_verb,0.583
subj_aux_vary_verb_pp,0.463
subj_aux_vary_verb_rc,0.475
subj_verb_vary_verb,0.424
svo_vos,0.6
swapped_ditransitive_1,0.852
swapped_ditransitive_2,0.874
transitive,0.792
wh_island,0.967
wh_questions_object_gap,0.127
wh_questions_object_gap_long_distance,0.131
wh_questions_subject_gap,0.833
wh_questions_subject_gap_long_distance,0.926
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.992
wh_vs_that_with_gap,0.229
wh_vs_that_with_gap_long_distance,0.204
