,best
adjunct_island,0.512
adv_order,0.432
wh_vs_that_with_gap,0.089
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.508
recursion_pp_verb_long,0.0
center_embedding_double_1,0.474
recursion_pp_verb_medium,0.003
center_embedding_double_2,0.861
recursion_pp_verb_short,0.356
center_embedding_single_1,0.453
subj_aux_vary_verb_rc,0.503
center_embedding_single_2,0.836
complex_np_island,0.527
recursion_poss_transitive_medium,0.946
coordinate_structure_constrain_object_extraction,0.438
subj_aux_vary_verb_pp,0.499
determiner_noun_agreement_1,0.448
subj_verb_vary_verb,0.496
determiner_noun_agreement_2,0.501
svo_vos,0.491
determiner_noun_agreement_adj_1,0.489
swapped_ditransitive_1,0.706
determiner_noun_agreement_adj_2,0.495
ellipsis,0.177
green_ideas,0.43
intransitive,0.532
recursion_poss_transitive_short,0.929
left_branch_island_simple_question,0.689
recursion_pp_is_long,0.521
matrix_question_npi_licensor_present,0.093
npi_present,0.666
swapped_ditransitive_2,0.51
only_npi_licensor_present,1.0
only_npi_scope,0.154
pp_order,0.305
principle_A_c_command,0.497
principle_A_domain_1,0.597
principle_A_domain_2,0.502
principle_A_domain_3,0.48
transitive,0.559
recursion_intensifier_adj_long,0.888
wh_island,1.0
recursion_intensifier_adj_medium,0.965
wh_questions_object_gap,0.526
recursion_intensifier_adj_short,0.989
wh_vs_that_with_gap_long_distance,0.242
recursion_intensifier_adv_long,0.128
wh_questions_object_gap_long_distance,0.469
recursion_intensifier_adv_medium,0.031
wh_questions_subject_gap,0.573
recursion_intensifier_adv_short,0.012
wh_questions_subject_gap_long_distance,0.443
recursion_poss_ditransitive_long,0.521
recursion_pp_is_medium,0.462
recursion_poss_ditransitive_medium,0.529
recursion_pp_is_short,0.102
recursion_poss_ditransitive_short,0.575
wh_vs_that_no_gap,1.0
recursion_poss_transitive_long,0.974
subj_aux_agreement_question_vary_subj,0.477
sentential_negation_npi_licensor_present,0.494
wh_vs_that_no_gap_long_distance,0.99
sentential_negation_npi_scope,0.697
subj_aux_vary_subj,0.547
subj_aux_agreement_question_vary_aux,0.501
subj_aux_vary_verb,0.578
