,best
adjunct_island,0.915
adv_order,0.482
wh_vs_that_with_gap,0.489
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.506
recursion_pp_verb_long,0.977
center_embedding_double_1,0.513
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.777
recursion_pp_verb_short,1.0
center_embedding_single_1,0.528
subj_aux_vary_verb_rc,0.414
center_embedding_single_2,0.629
complex_np_island,0.555
recursion_poss_transitive_medium,0.972
coordinate_structure_constrain_object_extraction,0.429
subj_aux_vary_verb_pp,0.338
determiner_noun_agreement_1,0.546
subj_verb_vary_verb,0.438
determiner_noun_agreement_2,0.644
svo_vos,0.452
determiner_noun_agreement_adj_1,0.54
swapped_ditransitive_1,0.843
determiner_noun_agreement_adj_2,0.579
ellipsis,0.477
green_ideas,0.539
intransitive,0.692
recursion_poss_transitive_short,0.965
left_branch_island_simple_question,0.017
recursion_pp_is_long,0.014
matrix_question_npi_licensor_present,0.55
npi_present,0.451
swapped_ditransitive_2,0.796
only_npi_licensor_present,1.0
only_npi_scope,0.424
pp_order,0.441
principle_A_c_command,0.496
principle_A_domain_1,1.0
principle_A_domain_2,0.505
principle_A_domain_3,0.499
transitive,0.861
recursion_intensifier_adj_long,1.0
wh_island,0.975
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.05
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.465
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.082
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.789
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.925
recursion_poss_ditransitive_long,0.697
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.655
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.667
wh_vs_that_no_gap,0.938
recursion_poss_transitive_long,0.989
subj_aux_agreement_question_vary_subj,0.491
sentential_negation_npi_licensor_present,0.167
wh_vs_that_no_gap_long_distance,0.927
sentential_negation_npi_scope,0.498
subj_aux_vary_subj,0.567
subj_aux_agreement_question_vary_aux,0.661
subj_aux_vary_verb,0.591
