,best
adjunct_island,0.856
adv_order,0.484
wh_vs_that_with_gap,0.408
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.45
recursion_pp_verb_long,1.0
center_embedding_double_1,0.417
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.874
recursion_pp_verb_short,1.0
center_embedding_single_1,0.411
subj_aux_vary_verb_rc,0.509
center_embedding_single_2,0.833
complex_np_island,0.402
recursion_poss_transitive_medium,0.749
coordinate_structure_constrain_object_extraction,0.261
subj_aux_vary_verb_pp,0.524
determiner_noun_agreement_1,0.496
subj_verb_vary_verb,0.392
determiner_noun_agreement_2,0.543
svo_vos,0.656
determiner_noun_agreement_adj_1,0.527
swapped_ditransitive_1,0.811
determiner_noun_agreement_adj_2,0.579
ellipsis,0.373
green_ideas,0.475
intransitive,0.625
recursion_poss_transitive_short,0.757
left_branch_island_simple_question,0.09
recursion_pp_is_long,0.025
matrix_question_npi_licensor_present,0.321
npi_present,0.459
swapped_ditransitive_2,0.753
only_npi_licensor_present,0.968
only_npi_scope,0.21
pp_order,0.612
principle_A_c_command,0.486
principle_A_domain_1,1.0
principle_A_domain_2,0.529
principle_A_domain_3,0.485
transitive,0.822
recursion_intensifier_adj_long,1.0
wh_island,0.946
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.054
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.267
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.107
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.828
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.941
recursion_poss_ditransitive_long,0.53
recursion_pp_is_medium,0.0
recursion_poss_ditransitive_medium,0.637
recursion_pp_is_short,0.0
recursion_poss_ditransitive_short,0.672
wh_vs_that_no_gap,0.998
recursion_poss_transitive_long,0.734
subj_aux_agreement_question_vary_subj,0.488
sentential_negation_npi_licensor_present,0.656
wh_vs_that_no_gap_long_distance,0.999
sentential_negation_npi_scope,0.578
subj_aux_vary_subj,0.535
subj_aux_agreement_question_vary_aux,0.469
subj_aux_vary_verb,0.502
