,epoch_1
adjunct_island,0.714
adv_order,0.489
anaphor_gender_agreement,0.527
anaphor_number_agreement,0.465
center_embedding_double_1,0.223
center_embedding_double_2,0.43
center_embedding_single_1,0.033
center_embedding_single_2,0.674
complex_np_island,0.486
coordinate_structure_constrain_object_extraction,0.144
determiner_noun_agreement_1,0.549
determiner_noun_agreement_2,0.487
determiner_noun_agreement_adj_1,0.505
determiner_noun_agreement_adj_2,0.466
ellipsis,0.478
green_ideas,0.465
intransitive,0.315
left_branch_island_simple_question,0.338
matrix_question_npi_licensor_present,0.624
npi_present,0.599
only_npi_licensor_present,1.0
only_npi_scope,0.929
pp_order,0.353
principle_A_c_command,0.483
principle_A_domain_1,0.645
principle_A_domain_2,0.516
principle_A_domain_3,0.499
recursion_intensifier_adj_long,0.65
recursion_intensifier_adj_medium,0.45
recursion_intensifier_adj_short,0.076
recursion_intensifier_adv_long,0.351
recursion_intensifier_adv_medium,0.599
recursion_intensifier_adv_short,0.949
recursion_poss_ditransitive_long,0.306
recursion_poss_ditransitive_medium,0.351
recursion_poss_ditransitive_short,0.406
recursion_poss_transitive_long,0.505
recursion_poss_transitive_medium,0.502
recursion_poss_transitive_short,0.544
recursion_pp_is_long,0.001
recursion_pp_is_medium,0.056
recursion_pp_is_short,0.824
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.496
sentential_negation_npi_scope,0.056
subj_aux_agreement_question_vary_aux,0.499
subj_aux_agreement_question_vary_subj,0.499
subj_aux_vary_subj,0.482
subj_aux_vary_verb,0.571
subj_aux_vary_verb_pp,0.495
subj_aux_vary_verb_rc,0.503
subj_verb_vary_verb,0.44
svo_vos,0.398
swapped_ditransitive_1,0.794
swapped_ditransitive_2,0.629
transitive,0.628
wh_island,0.845
wh_questions_object_gap,0.267
wh_questions_object_gap_long_distance,0.327
wh_questions_subject_gap,0.76
wh_questions_subject_gap_long_distance,0.794
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.514
wh_vs_that_with_gap_long_distance,0.502
