,epoch_6
adjunct_island,0.882
adv_order,0.723
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.472
center_embedding_double_1,0.37
center_embedding_double_2,0.915
center_embedding_single_1,0.341
center_embedding_single_2,0.954
complex_np_island,0.457
coordinate_structure_constrain_object_extraction,0.354
determiner_noun_agreement_1,0.487
determiner_noun_agreement_2,0.605
determiner_noun_agreement_adj_1,0.513
determiner_noun_agreement_adj_2,0.611
ellipsis,0.338
green_ideas,0.52
intransitive,0.523
left_branch_island_simple_question,0.068
matrix_question_npi_licensor_present,0.636
npi_present,0.48
only_npi_licensor_present,0.93
only_npi_scope,0.9
pp_order,0.972
principle_A_c_command,0.495
principle_A_domain_1,1.0
principle_A_domain_2,0.5
principle_A_domain_3,0.457
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.403
recursion_poss_ditransitive_medium,0.472
recursion_poss_ditransitive_short,0.651
recursion_poss_transitive_long,0.973
recursion_poss_transitive_medium,0.966
recursion_poss_transitive_short,0.976
recursion_pp_is_long,0.665
recursion_pp_is_medium,0.708
recursion_pp_is_short,0.538
recursion_pp_verb_long,0.895
recursion_pp_verb_medium,0.93
recursion_pp_verb_short,0.869
sentential_negation_npi_licensor_present,0.506
sentential_negation_npi_scope,0.407
subj_aux_agreement_question_vary_aux,0.674
subj_aux_agreement_question_vary_subj,0.5
subj_aux_vary_subj,0.568
subj_aux_vary_verb,0.599
subj_aux_vary_verb_pp,0.448
subj_aux_vary_verb_rc,0.465
subj_verb_vary_verb,0.397
svo_vos,0.523
swapped_ditransitive_1,0.888
swapped_ditransitive_2,0.938
transitive,0.773
wh_island,0.986
wh_questions_object_gap,0.097
wh_questions_object_gap_long_distance,0.09
wh_questions_subject_gap,0.738
wh_questions_subject_gap_long_distance,0.816
wh_vs_that_no_gap,0.996
wh_vs_that_no_gap_long_distance,0.966
wh_vs_that_with_gap,0.427
wh_vs_that_with_gap_long_distance,0.422
