,best
agreement_determiner_noun-across_1_adjective,0.603
agreement_determiner_noun-between_neighbors,0.7305
agreement_subject_verb-across_prepositional_phrase,0.571
agreement_subject_verb-across_relative_clause,0.537
agreement_subject_verb-in_question_with_aux,0.5145
agreement_subject_verb-in_simple_question,0.523
anaphor_agreement-pronoun_gender,0.546
argument_structure-dropped_argument,0.8655
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.62
binding-principle_a,0.572
case-subjective_pronoun,0.992
ellipsis-n_bar,0.4265
filler-gap-wh_question_object,0.4485
filler-gap-wh_question_subject,0.761
irregular-verb,0.649
island-effects-adjunct_island,0.6905
island-effects-coordinate_structure_constraint,0.5035
local_attractor-in_question_with_aux,0.6605
npi_licensing-matrix_question,0.416
npi_licensing-only_npi_licensor,0.6815
quantifiers-existential_there,0.862
quantifiers-superlative,0.482
