,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 2131.30810546875), (1, 1834.8177490234375)]","[(0, 2792.551513671875), (1, 2448.909423828125)]","[(0, 2311.211669921875), (1, 2426.827392578125)]","[(0, 2438.72607421875), (1, 2249.216064453125)]","[(0, 1623.4290771484375), (1, 1598.580078125)]","[(0, 1141.890625), (1, 789.7102661132812)]","[(0, 4525.70263671875), (1, 4785.18017578125)]","[(0, 4926.89990234375), (1, 2588.695068359375)]","[(0, 4185.89794921875), (1, 3187.64501953125)]","[(0, 18198.759765625), (1, 12785.78125)]","[(0, 3785.10400390625), (1, 4676.99365234375)]","[(0, 4959.8720703125), (1, 2789.150146484375)]","[(0, 5891.55078125), (1, 6047.056640625)]","[(0, 2488.8291015625), (1, 2820.940673828125)]","[(0, 5544.09228515625), (1, 4492.53955078125)]","[(0, 4624.67431640625), (1, 3514.8564453125)]","[(0, 3372.151611328125), (1, 3673.245361328125)]","[(0, 2169.847412109375), (1, 2293.93896484375)]","[(0, 3103.048095703125), (1, 2753.833251953125)]","[(0, 2796.94140625), (1, 2070.12255859375)]","[(0, 6921.42333984375), (1, 5971.5068359375)]","[(0, 3739.436767578125), (1, 3676.872802734375)]","[(0, 3228.761962890625), (1, 3159.564208984375)]"
1,"[(0, 2878.27734375), (1, 2952.646484375)]","[(0, 2619.395751953125), (1, 2221.8388671875)]","[(0, 2334.16650390625), (1, 2456.909912109375)]","[(0, 1488.7266845703125), (1, 1364.439208984375)]","[(0, 1505.0390625), (1, 1391.518798828125)]","[(0, 997.7152709960938), (1, 655.16943359375)]","[(0, 3567.64453125), (1, 3146.4541015625)]","[(0, 3001.28515625), (1, 3060.716552734375)]","[(0, 2286.68603515625), (1, 1811.4794921875)]","[(0, 5442.21826171875), (1, 4850.18212890625)]","[(0, 6828.87109375), (1, 8295.1162109375)]","[(0, 4663.48974609375), (1, 2967.8232421875)]","[(0, 7325.19873046875), (1, 7205.7197265625)]","[(0, 2734.52099609375), (1, 3486.193359375)]","[(0, 6999.87939453125), (1, 5410.6611328125)]","[(0, 3579.951416015625), (1, 4325.0791015625)]","[(0, 2896.558837890625), (1, 3189.81591796875)]","[(0, 1958.1768798828125), (1, 2340.513916015625)]","[(0, 4090.043701171875), (1, 3632.688232421875)]","[(0, 2069.162353515625), (1, 1804.2880859375)]","[(0, 3831.0625), (1, 3192.521728515625)]","[(0, 3245.11962890625), (1, 3209.601806640625)]","[(0, 5066.13037109375), (1, 4670.95849609375)]"
2,"[(0, 2328.057373046875), (1, 2411.346435546875)]","[(0, 3197.369140625), (1, 2600.126953125)]","[(0, 2246.59228515625), (1, 2352.38623046875)]","[(0, 1811.9832763671875), (1, 1719.8504638671875)]","[(0, 1498.3494873046875), (1, 1386.65771484375)]","[(0, 1410.362060546875), (1, 992.1153564453125)]","[(0, 3887.598388671875), (1, 4210.4287109375)]","[(0, 3770.76806640625), (1, 3714.87890625)]","[(0, 4947.197265625), (1, 3277.819091796875)]","[(0, 6608.35595703125), (1, 12682.4345703125)]","[(0, 4482.712890625), (1, 3783.389892578125)]","[(0, 3777.253662109375), (1, 3349.632080078125)]","[(0, 6729.60009765625), (1, 6863.88720703125)]","[(0, 2915.421875), (1, 2821.267578125)]","[(0, 6635.2958984375), (1, 5603.9794921875)]","[(0, 4181.916015625), (1, 4362.6904296875)]","[(0, 3625.478759765625), (1, 3595.57421875)]","[(0, 1942.520263671875), (1, 2146.73095703125)]","[(0, 3466.126953125), (1, 3300.14208984375)]","[(0, 4710.69677734375), (1, 3536.263671875)]","[(0, 5022.359375), (1, 3950.981201171875)]","[(0, 3949.87744140625), (1, 3761.831787109375)]","[(0, 3230.08935546875), (1, 3919.594970703125)]"
3,"[(0, 3163.1669921875), (1, 2790.2421875)]","[(0, 3180.6513671875), (1, 2427.6748046875)]","[(0, 2238.864501953125), (1, 2348.92724609375)]","[(0, 2546.91845703125), (1, 2338.98095703125)]","[(0, 2927.39794921875), (1, 2568.1123046875)]","[(0, 2566.493896484375), (1, 1882.2723388671875)]","[(0, 3797.8427734375), (1, 3601.87890625)]","[(0, 5034.38623046875), (1, 3677.384765625)]","[(0, 4305.42431640625), (1, 3515.272216796875)]","[(0, 4507.25048828125), (1, 3724.609619140625)]","[(0, 7602.8779296875), (1, 6831.28125)]","[(0, 4218.56787109375), (1, 2875.9931640625)]","[(0, 4499.361328125), (1, 4586.14794921875)]","[(0, 2461.74853515625), (1, 2833.115966796875)]","[(0, 7583.1533203125), (1, 6131.6669921875)]","[(0, 3377.259033203125), (1, 3256.298828125)]","[(0, 2937.18701171875), (1, 2837.408447265625)]","[(0, 2035.2042236328125), (1, 2439.692626953125)]","[(0, 2499.50439453125), (1, 1830.3646240234375)]","[(0, 3915.35107421875), (1, 6256.13427734375)]","[(0, 4766.38330078125), (1, 3736.627685546875)]","[(0, 4604.7646484375), (1, 4229.62939453125)]","[(0, 2656.209716796875), (1, 3193.301025390625)]"
4,"[(0, 2093.863525390625), (1, 1767.6259765625)]","[(0, 3510.843017578125), (1, 4093.106689453125)]","[(0, 2436.76171875), (1, 2337.091064453125)]","[(0, 2495.405517578125), (1, 2265.02880859375)]","[(0, 3084.5869140625), (1, 2891.632080078125)]","[(0, 1392.001220703125), (1, 1181.5902099609375)]","[(0, 4312.56640625), (1, 4499.37841796875)]","[(0, 2940.391845703125), (1, 3352.08935546875)]","[(0, 3992.132568359375), (1, 2170.497314453125)]","[(0, 4140.0791015625), (1, 2656.373046875)]","[(0, 3614.88671875), (1, 3514.420654296875)]","[(0, 3820.711181640625), (1, 2090.90234375)]","[(0, 4739.12060546875), (1, 6082.099609375)]","[(0, 2161.2158203125), (1, 2967.040771484375)]","[(0, 4982.56689453125), (1, 4212.2841796875)]","[(0, 3489.599365234375), (1, 2809.75537109375)]","[(0, 2913.586181640625), (1, 2615.6650390625)]","[(0, 1495.641357421875), (1, 1512.7354736328125)]","[(0, 3541.86962890625), (1, 3176.104736328125)]","[(0, 3955.682861328125), (1, 3498.716552734375)]","[(0, 4331.5595703125), (1, 3306.407958984375)]","[(0, 4863.85595703125), (1, 4260.982421875)]","[(0, 3857.513916015625), (1, 5134.98291015625)]"
5,"[(0, 2924.744384765625), (1, 2932.1240234375)]","[(0, 3603.631103515625), (1, 4375.91162109375)]","[(0, 2516.05810546875), (1, 2405.55029296875)]","[(0, 2196.7705078125), (1, 2032.018798828125)]","[(0, 2870.2060546875), (1, 2578.902587890625)]","[(0, 1546.0235595703125), (1, 1172.74609375)]","[(0, 2549.81396484375), (1, 2357.386474609375)]","[(0, 3180.6181640625), (1, 3015.70849609375)]","[(0, 5730.59130859375), (1, 3290.362548828125)]","[(0, 8085.56103515625), (1, 4877.19140625)]","[(0, 3577.473876953125), (1, 3331.695556640625)]","[(0, 4698.2734375), (1, 3041.32666015625)]","[(0, 3892.07958984375), (1, 4325.36767578125)]","[(0, 3232.1416015625), (1, 3655.297607421875)]","[(0, 5147.1279296875), (1, 4227.78662109375)]","[(0, 2534.175537109375), (1, 2958.6474609375)]","[(0, 2477.968017578125), (1, 2217.48779296875)]","[(0, 1420.294189453125), (1, 1557.6121826171875)]","[(0, 3699.53173828125), (1, 2863.04345703125)]","[(0, 3650.21533203125), (1, 4237.29638671875)]","[(0, 3516.727294921875), (1, 2590.38916015625)]","[(0, 4599.9150390625), (1, 4046.909912109375)]","[(0, 1955.11181640625), (1, 2039.3154296875)]"
6,"[(0, 2457.59765625), (1, 2464.722412109375)]","[(0, 3230.82861328125), (1, 3988.905517578125)]","[(0, 2646.776611328125), (1, 2573.62158203125)]","[(0, 1880.4110107421875), (1, 1734.838623046875)]","[(0, 1426.558349609375), (1, 1444.6451416015625)]","[(0, 1889.714111328125), (1, 1524.87255859375)]","[(0, 3682.08740234375), (1, 3891.767578125)]","[(0, 4902.396484375), (1, 2988.6552734375)]","[(0, 3782.545654296875), (1, 2150.83447265625)]","[(0, 5183.52587890625), (1, 7920.39013671875)]","[(0, 3571.76025390625), (1, 3449.388671875)]","[(0, 4647.865234375), (1, 3273.8203125)]","[(0, 5107.56396484375), (1, 4967.11474609375)]","[(0, 3279.9892578125), (1, 3683.130615234375)]","[(0, 3681.571044921875), (1, 3089.718505859375)]","[(0, 11695.4345703125), (1, 14300.78125)]","[(0, 3096.7275390625), (1, 2703.779052734375)]","[(0, 1962.4888916015625), (1, 2126.330078125)]","[(0, 2467.98828125), (1, 1854.4552001953125)]","[(0, 3566.766845703125), (1, 3487.313720703125)]","[(0, 3046.810546875), (1, 2666.481201171875)]","[(0, 3036.953125), (1, 2583.3173828125)]","[(0, 3059.777099609375), (1, 2939.4833984375)]"
7,"[(0, 3313.197509765625), (1, 2897.517578125)]","[(0, 3139.455078125), (1, 4144.74462890625)]","[(0, 2753.590576171875), (1, 2660.19873046875)]","[(0, 2373.53759765625), (1, 2551.263671875)]","[(0, 1184.65185546875), (1, 1288.282958984375)]","[(0, 1195.8182373046875), (1, 844.173095703125)]","[(0, 3281.375244140625), (1, 2968.294677734375)]","[(0, 4267.02490234375), (1, 1605.598388671875)]","[(0, 3473.191650390625), (1, 2417.162353515625)]","[(0, 5288.439453125), (1, 6046.52587890625)]","[(0, 3564.668701171875), (1, 3539.945068359375)]","[(0, 5411.935546875), (1, 2870.251220703125)]","[(0, 4363.40576171875), (1, 4317.41796875)]","[(0, 3631.9814453125), (1, 3712.59814453125)]","[(0, 3658.865478515625), (1, 2922.95556640625)]","[(0, 12686.62109375), (1, 12673.826171875)]","[(0, 2714.414306640625), (1, 2314.8515625)]","[(0, 1921.505859375), (1, 2495.912353515625)]","[(0, 2052.4287109375), (1, 1486.0343017578125)]","[(0, 3955.55078125), (1, 4404.49462890625)]","[(0, 3399.267578125), (1, 2877.501953125)]","[(0, 2522.8876953125), (1, 2229.031494140625)]","[(0, 4048.562255859375), (1, 5353.44189453125)]"
8,"[(0, 2451.754638671875), (1, 2788.194091796875)]","[(0, 3476.83056640625), (1, 2975.3046875)]","[(0, 3224.6416015625), (1, 3163.396240234375)]","[(0, 1441.858642578125), (1, 1562.0419921875)]","[(0, 1268.1292724609375), (1, 1370.4339599609375)]","[(0, 1079.0616455078125), (1, 722.567138671875)]","[(0, 1672.459228515625), (1, 1712.4952392578125)]","[(0, 3627.384521484375), (1, 3214.11376953125)]","[(0, 3912.74560546875), (1, 2161.31787109375)]","[(0, 1805.4345703125), (1, 2008.0328369140625)]","[(0, 2388.9921875), (1, 2955.344970703125)]","[(0, 2784.033203125), (1, 2653.441162109375)]","[(0, 12288.4990234375), (1, 12217.4638671875)]","[(0, 2372.325439453125), (1, 2760.990234375)]","[(0, 4773.71240234375), (1, 4173.740234375)]","[(0, 6529.01171875), (1, 5932.228515625)]","[(0, 2872.9775390625), (1, 2708.566650390625)]","[(0, 1731.7689208984375), (1, 1914.837890625)]","[(0, 2745.266845703125), (1, 2531.512451171875)]","[(0, 2630.904541015625), (1, 2129.612548828125)]","[(0, 4762.64453125), (1, 3587.877685546875)]","[(0, 2881.53466796875), (1, 3038.81884765625)]","[(0, 2323.358642578125), (1, 2817.3408203125)]"
9,"[(0, 5668.7021484375), (1, 5373.22119140625)]","[(0, 3421.399658203125), (1, 2580.331787109375)]","[(0, 3717.054931640625), (1, 3643.6591796875)]","[(0, 1832.12158203125), (1, 1912.2037353515625)]","[(0, 2238.375732421875), (1, 2526.761962890625)]","[(0, 1498.6702880859375), (1, 1075.068115234375)]","[(0, 1791.5299072265625), (1, 1769.5462646484375)]","[(0, 5300.92626953125), (1, 2855.543212890625)]","[(0, 2916.53173828125), (1, 2432.9892578125)]","[(0, 3300.3056640625), (1, 3762.4130859375)]","[(0, 2378.421630859375), (1, 2891.459716796875)]","[(0, 5334.15283203125), (1, 4634.28173828125)]","[(0, 9961.271484375), (1, 10091.666015625)]","[(0, 2602.262939453125), (1, 2692.257080078125)]","[(0, 5541.59228515625), (1, 4655.646484375)]","[(0, 4697.49365234375), (1, 5192.26806640625)]","[(0, 2536.266845703125), (1, 2357.286376953125)]","[(0, 2071.55126953125), (1, 2492.7509765625)]","[(0, 2717.89208984375), (1, 2161.29736328125)]","[(0, 3830.466796875), (1, 3475.3818359375)]","[(0, 3161.098388671875), (1, 2373.912109375)]","[(0, 2552.61328125), (1, 2704.621337890625)]","[(0, 3758.135009765625), (1, 3644.6494140625)]"
