,best
agreement_determiner_noun-across_1_adjective,0.518
agreement_determiner_noun-between_neighbors,0.5145
agreement_subject_verb-across_prepositional_phrase,0.491
agreement_subject_verb-across_relative_clause,0.503
agreement_subject_verb-in_question_with_aux,0.509
agreement_subject_verb-in_simple_question,0.505
anaphor_agreement-pronoun_gender,0.534
argument_structure-dropped_argument,0.9095
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.593
binding-principle_a,0.511
case-subjective_pronoun,1.0
ellipsis-n_bar,0.319
filler-gap-wh_question_object,0.485
filler-gap-wh_question_subject,0.963
irregular-verb,0.672
island-effects-adjunct_island,0.6715
island-effects-coordinate_structure_constraint,0.401
local_attractor-in_question_with_aux,0.5385
npi_licensing-matrix_question,0.346
npi_licensing-only_npi_licensor,0.743
quantifiers-existential_there,0.7975
quantifiers-superlative,0.442
