,best
agreement_determiner_noun-across_1_adjective,0.4945
agreement_determiner_noun-between_neighbors,0.4945
agreement_subject_verb-across_prepositional_phrase,0.4925
agreement_subject_verb-across_relative_clause,0.496
agreement_subject_verb-in_question_with_aux,0.499
agreement_subject_verb-in_simple_question,0.503
anaphor_agreement-pronoun_gender,0.54
argument_structure-dropped_argument,0.8175
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.503
binding-principle_a,0.531
case-subjective_pronoun,0.993
ellipsis-n_bar,0.3705
filler-gap-wh_question_object,0.903
filler-gap-wh_question_subject,0.9995
irregular-verb,0.5305
island-effects-adjunct_island,0.5585
island-effects-coordinate_structure_constraint,0.6965
local_attractor-in_question_with_aux,0.7355
npi_licensing-matrix_question,0.458
npi_licensing-only_npi_licensor,0.0
quantifiers-existential_there,0.793
quantifiers-superlative,0.453
