,best
agreement_determiner_noun-across_1_adjective,0.5
agreement_determiner_noun-between_neighbors,0.5075
agreement_subject_verb-across_prepositional_phrase,0.495
agreement_subject_verb-across_relative_clause,0.4925
agreement_subject_verb-in_question_with_aux,0.502
agreement_subject_verb-in_simple_question,0.4965
anaphor_agreement-pronoun_gender,0.55
argument_structure-dropped_argument,0.8215
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.4965
binding-principle_a,0.4165
case-subjective_pronoun,1.0
ellipsis-n_bar,0.18
filler-gap-wh_question_object,0.4925
filler-gap-wh_question_subject,1.0
irregular-verb,0.5395
island-effects-adjunct_island,0.443
island-effects-coordinate_structure_constraint,0.381
local_attractor-in_question_with_aux,0.788
npi_licensing-matrix_question,0.3655
npi_licensing-only_npi_licensor,0.156
quantifiers-existential_there,0.774
quantifiers-superlative,0.424
