,best
agreement_determiner_noun-across_1_adjective,0.5175
agreement_determiner_noun-between_neighbors,0.532
agreement_subject_verb-across_prepositional_phrase,0.503
agreement_subject_verb-across_relative_clause,0.5015
agreement_subject_verb-in_question_with_aux,0.481
agreement_subject_verb-in_simple_question,0.4885
anaphor_agreement-pronoun_gender,0.5495
argument_structure-dropped_argument,0.612
argument_structure-swapped_arguments,0.9975
argument_structure-transitive,0.415
binding-principle_a,0.5625
case-subjective_pronoun,0.9955
ellipsis-n_bar,0.1695
filler-gap-wh_question_object,0.4355
filler-gap-wh_question_subject,1.0
irregular-verb,0.522
island-effects-adjunct_island,0.427
island-effects-coordinate_structure_constraint,0.0455
local_attractor-in_question_with_aux,0.635
npi_licensing-matrix_question,0.626
npi_licensing-only_npi_licensor,1.0
quantifiers-existential_there,0.7045
quantifiers-superlative,0.007
