,best
agreement_determiner_noun-across_1_adjective,0.569
agreement_determiner_noun-between_neighbors,0.6695
agreement_subject_verb-across_prepositional_phrase,0.5675
agreement_subject_verb-across_relative_clause,0.5275
agreement_subject_verb-in_question_with_aux,0.5105
agreement_subject_verb-in_simple_question,0.5215
anaphor_agreement-pronoun_gender,0.535
argument_structure-dropped_argument,0.8655
argument_structure-swapped_arguments,0.999
argument_structure-transitive,0.639
binding-principle_a,0.509
case-subjective_pronoun,0.9955
ellipsis-n_bar,0.3515
filler-gap-wh_question_object,0.5245
filler-gap-wh_question_subject,0.7625
irregular-verb,0.6325
island-effects-adjunct_island,0.5905
island-effects-coordinate_structure_constraint,0.5925
local_attractor-in_question_with_aux,0.625
npi_licensing-matrix_question,0.274
npi_licensing-only_npi_licensor,0.777
quantifiers-existential_there,0.8385
quantifiers-superlative,0.3975
