,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 893.125244140625), (1, 1019.0248413085938)]","[(0, 1470.9300537109375), (1, 1497.1461181640625)]","[(0, 1138.564208984375), (1, 928.7188110351562)]","[(0, 964.6175537109375), (1, 752.418701171875)]","[(0, 1523.23095703125), (1, 1572.3179931640625)]","[(0, 1183.322998046875), (1, 667.8525390625)]","[(0, 3728.44775390625), (1, 3245.9306640625)]","[(0, 2016.548583984375), (1, 1381.7529296875)]","[(0, 3143.05908203125), (1, 2028.6400146484375)]","[(0, 10315.4677734375), (1, 8083.841796875)]","[(0, 2596.98974609375), (1, 3442.2705078125)]","[(0, 3076.466796875), (1, 1391.1060791015625)]","[(0, 5547.86328125), (1, 5999.11083984375)]","[(0, 1909.0123291015625), (1, 2138.08642578125)]","[(0, 1937.6524658203125), (1, 1543.0135498046875)]","[(0, 2255.01953125), (1, 2003.80517578125)]","[(0, 1849.98095703125), (1, 1758.231201171875)]","[(0, 1927.545166015625), (1, 1905.8671875)]","[(0, 1317.08349609375), (1, 1074.208740234375)]","[(0, 1353.610595703125), (1, 1140.7596435546875)]","[(0, 4921.57421875), (1, 5067.314453125)]","[(0, 1789.677001953125), (1, 1682.04541015625)]","[(0, 2098.794677734375), (1, 2138.54833984375)]"
1,"[(0, 2032.0836181640625), (1, 2271.010498046875)]","[(0, 943.6921997070312), (1, 1043.9725341796875)]","[(0, 1266.1612548828125), (1, 1038.951416015625)]","[(0, 528.7564086914062), (1, 414.28399658203125)]","[(0, 938.5924072265625), (1, 918.9407958984375)]","[(0, 572.7061767578125), (1, 291.19219970703125)]","[(0, 1197.4896240234375), (1, 1351.845703125)]","[(0, 1102.2574462890625), (1, 1069.4735107421875)]","[(0, 1524.613037109375), (1, 825.7852783203125)]","[(0, 3557.920166015625), (1, 3981.152587890625)]","[(0, 4625.490234375), (1, 5728.28564453125)]","[(0, 2301.817138671875), (1, 1012.1226196289062)]","[(0, 4965.16796875), (1, 5427.94873046875)]","[(0, 1502.1138916015625), (1, 2075.333984375)]","[(0, 3177.9560546875), (1, 2410.24169921875)]","[(0, 1603.906494140625), (1, 1891.775146484375)]","[(0, 1408.9954833984375), (1, 1412.9029541015625)]","[(0, 1964.6038818359375), (1, 2298.6943359375)]","[(0, 2294.346923828125), (1, 1837.2489013671875)]","[(0, 1317.0665283203125), (1, 1287.7197265625)]","[(0, 2225.580810546875), (1, 2166.089599609375)]","[(0, 1627.535400390625), (1, 1537.2318115234375)]","[(0, 2897.691650390625), (1, 3195.299560546875)]"
2,"[(0, 1604.2269287109375), (1, 1595.4251708984375)]","[(0, 1304.6241455078125), (1, 1234.5892333984375)]","[(0, 1097.2242431640625), (1, 906.2728271484375)]","[(0, 675.3156127929688), (1, 535.90478515625)]","[(0, 1391.6455078125), (1, 1351.333984375)]","[(0, 871.1228637695312), (1, 536.3258666992188)]","[(0, 1247.5849609375), (1, 1121.8043212890625)]","[(0, 1263.286376953125), (1, 1125.8271484375)]","[(0, 2519.971923828125), (1, 1552.8828125)]","[(0, 5025.171875), (1, 9150.2998046875)]","[(0, 3338.4794921875), (1, 2690.878662109375)]","[(0, 2172.171630859375), (1, 1345.33544921875)]","[(0, 5241.7529296875), (1, 5454.5693359375)]","[(0, 1441.057861328125), (1, 1740.8092041015625)]","[(0, 2347.326171875), (1, 1639.6888427734375)]","[(0, 3346.742431640625), (1, 2730.6875)]","[(0, 2781.34326171875), (1, 2969.099853515625)]","[(0, 1467.7281494140625), (1, 1459.9537353515625)]","[(0, 1684.611572265625), (1, 1981.2318115234375)]","[(0, 2283.585205078125), (1, 1536.57080078125)]","[(0, 2575.12890625), (1, 2867.85986328125)]","[(0, 2006.6142578125), (1, 1773.4488525390625)]","[(0, 1782.4371337890625), (1, 2132.4873046875)]"
3,"[(0, 1308.447021484375), (1, 1462.27734375)]","[(0, 891.7252807617188), (1, 898.4993286132812)]","[(0, 1161.0552978515625), (1, 961.398193359375)]","[(0, 924.5177612304688), (1, 733.17431640625)]","[(0, 3345.49462890625), (1, 3391.897216796875)]","[(0, 1335.4669189453125), (1, 830.5042724609375)]","[(0, 1089.123291015625), (1, 1145.9285888671875)]","[(0, 3477.623046875), (1, 1956.0146484375)]","[(0, 2433.795654296875), (1, 1088.3321533203125)]","[(0, 5218.748046875), (1, 4332.109375)]","[(0, 5096.08642578125), (1, 4504.79248046875)]","[(0, 1811.7032470703125), (1, 1612.30615234375)]","[(0, 5142.57958984375), (1, 5459.57080078125)]","[(0, 1739.2310791015625), (1, 1800.7762451171875)]","[(0, 2858.39306640625), (1, 2021.1260986328125)]","[(0, 2583.138671875), (1, 2921.776611328125)]","[(0, 2028.0074462890625), (1, 2157.0576171875)]","[(0, 1639.4112548828125), (1, 1842.751708984375)]","[(0, 1424.9354248046875), (1, 886.2699584960938)]","[(0, 2017.55078125), (1, 4139.05712890625)]","[(0, 1814.078857421875), (1, 2005.20263671875)]","[(0, 1947.083740234375), (1, 1734.85107421875)]","[(0, 1468.0347900390625), (1, 1975.934326171875)]"
4,"[(0, 770.0105590820312), (1, 853.9117431640625)]","[(0, 1628.409423828125), (1, 1922.953125)]","[(0, 1023.6494750976562), (1, 1256.1796875)]","[(0, 1000.0491943359375), (1, 803.7161865234375)]","[(0, 2293.0224609375), (1, 2258.302734375)]","[(0, 959.166748046875), (1, 667.93505859375)]","[(0, 4952.87158203125), (1, 4014.482421875)]","[(0, 1464.1142578125), (1, 1452.4703369140625)]","[(0, 1876.361572265625), (1, 825.1649169921875)]","[(0, 3137.05810546875), (1, 1804.9852294921875)]","[(0, 3734.55810546875), (1, 3438.35302734375)]","[(0, 3471.846923828125), (1, 1590.541015625)]","[(0, 3661.20068359375), (1, 3943.03515625)]","[(0, 1794.2022705078125), (1, 2320.888427734375)]","[(0, 2991.164306640625), (1, 2503.81787109375)]","[(0, 1974.7578125), (1, 1602.192626953125)]","[(0, 2532.65087890625), (1, 2880.895751953125)]","[(0, 1142.446044921875), (1, 1151.9522705078125)]","[(0, 1213.9862060546875), (1, 1238.083251953125)]","[(0, 2012.333740234375), (1, 1976.978515625)]","[(0, 1153.692138671875), (1, 1237.033447265625)]","[(0, 2163.99072265625), (1, 1830.5181884765625)]","[(0, 1827.860595703125), (1, 3461.2578125)]"
5,"[(0, 1524.275634765625), (1, 1754.224853515625)]","[(0, 1157.0185546875), (1, 1279.39404296875)]","[(0, 1056.3536376953125), (1, 1295.32177734375)]","[(0, 901.57470703125), (1, 715.4571533203125)]","[(0, 1921.7926025390625), (1, 1892.7432861328125)]","[(0, 565.5860595703125), (1, 360.04364013671875)]","[(0, 1768.559326171875), (1, 2133.414794921875)]","[(0, 1149.7177734375), (1, 943.1969604492188)]","[(0, 2617.259521484375), (1, 1935.3560791015625)]","[(0, 5350.75732421875), (1, 2990.673583984375)]","[(0, 4160.12548828125), (1, 3495.06494140625)]","[(0, 1964.9683837890625), (1, 1380.6241455078125)]","[(0, 3959.9970703125), (1, 4432.681640625)]","[(0, 2207.008544921875), (1, 2794.25634765625)]","[(0, 3290.7265625), (1, 2814.312744140625)]","[(0, 1404.7664794921875), (1, 1554.2044677734375)]","[(0, 1832.6055908203125), (1, 2041.2017822265625)]","[(0, 1461.8804931640625), (1, 1329.0728759765625)]","[(0, 2407.300048828125), (1, 1744.25390625)]","[(0, 2013.281005859375), (1, 3767.299560546875)]","[(0, 757.8515014648438), (1, 819.974609375)]","[(0, 1937.66259765625), (1, 1591.4393310546875)]","[(0, 1167.9033203125), (1, 1175.1678466796875)]"
6,"[(0, 1412.20263671875), (1, 1456.7374267578125)]","[(0, 1548.57861328125), (1, 1657.6409912109375)]","[(0, 1066.85546875), (1, 1299.4593505859375)]","[(0, 654.1663818359375), (1, 516.7854614257812)]","[(0, 719.6012573242188), (1, 736.8927001953125)]","[(0, 835.6154174804688), (1, 563.1605224609375)]","[(0, 4142.646484375), (1, 3400.50634765625)]","[(0, 2486.800537109375), (1, 1293.415283203125)]","[(0, 2175.486328125), (1, 918.0797119140625)]","[(0, 4835.46337890625), (1, 6662.1611328125)]","[(0, 3653.8896484375), (1, 3600.35400390625)]","[(0, 3596.767578125), (1, 2937.6171875)]","[(0, 2411.437255859375), (1, 2487.10791015625)]","[(0, 2630.413818359375), (1, 3154.767822265625)]","[(0, 2839.358642578125), (1, 2189.7373046875)]","[(0, 4547.0048828125), (1, 4269.060546875)]","[(0, 2113.0458984375), (1, 2057.765380859375)]","[(0, 1489.024169921875), (1, 1383.92041015625)]","[(0, 1157.72216796875), (1, 1058.370849609375)]","[(0, 2287.85302734375), (1, 1667.2939453125)]","[(0, 1840.953125), (1, 1963.3489990234375)]","[(0, 2113.197021484375), (1, 1922.469970703125)]","[(0, 1655.1357421875), (1, 1734.3770751953125)]"
7,"[(0, 1124.4193115234375), (1, 1227.793212890625)]","[(0, 1146.367431640625), (1, 1149.9583740234375)]","[(0, 1102.8782958984375), (1, 1343.3763427734375)]","[(0, 783.582275390625), (1, 989.8745727539062)]","[(0, 476.57904052734375), (1, 500.7910461425781)]","[(0, 1060.7611083984375), (1, 537.0695190429688)]","[(0, 1583.37255859375), (1, 1943.333740234375)]","[(0, 1626.0692138671875), (1, 723.29345703125)]","[(0, 2510.193359375), (1, 1102.04296875)]","[(0, 1920.1795654296875), (1, 2841.880615234375)]","[(0, 3785.68896484375), (1, 3785.436279296875)]","[(0, 2298.7216796875), (1, 1069.6693115234375)]","[(0, 2217.55029296875), (1, 2211.072509765625)]","[(0, 3632.615234375), (1, 4320.49072265625)]","[(0, 3302.137939453125), (1, 2446.133056640625)]","[(0, 3714.68408203125), (1, 3925.44580078125)]","[(0, 1568.965087890625), (1, 1505.4984130859375)]","[(0, 1496.8984375), (1, 1959.9835205078125)]","[(0, 1105.485595703125), (1, 739.599365234375)]","[(0, 3959.052734375), (1, 4157.6943359375)]","[(0, 1741.998046875), (1, 1799.99853515625)]","[(0, 1429.5736083984375), (1, 1181.8809814453125)]","[(0, 2085.61767578125), (1, 3927.726318359375)]"
8,"[(0, 1160.1265869140625), (1, 1064.206298828125)]","[(0, 1932.9332275390625), (1, 1818.120361328125)]","[(0, 1077.90625), (1, 890.6411743164062)]","[(0, 431.49871826171875), (1, 544.6847534179688)]","[(0, 747.7301025390625), (1, 786.6832885742188)]","[(0, 573.0446166992188), (1, 273.85986328125)]","[(0, 1412.082763671875), (1, 1241.6844482421875)]","[(0, 1168.3740234375), (1, 857.944580078125)]","[(0, 1651.287109375), (1, 691.1542358398438)]","[(0, 1499.1671142578125), (1, 1350.058837890625)]","[(0, 1528.223876953125), (1, 1863.8994140625)]","[(0, 2389.8251953125), (1, 1822.8948974609375)]","[(0, 7265.38671875), (1, 7176.31298828125)]","[(0, 1768.2354736328125), (1, 2249.949951171875)]","[(0, 2610.647216796875), (1, 2046.925048828125)]","[(0, 4798.9912109375), (1, 4081.51025390625)]","[(0, 2214.7529296875), (1, 1957.177001953125)]","[(0, 1134.1373291015625), (1, 1115.921142578125)]","[(0, 1869.640869140625), (1, 1376.289794921875)]","[(0, 1710.7886962890625), (1, 1431.302001953125)]","[(0, 1727.052001953125), (1, 1876.8831787109375)]","[(0, 1348.0074462890625), (1, 1409.812744140625)]","[(0, 1655.9022216796875), (1, 2063.255859375)]"
9,"[(0, 1970.5335693359375), (1, 1849.17138671875)]","[(0, 1325.9901123046875), (1, 1174.345458984375)]","[(0, 1195.4420166015625), (1, 978.2689208984375)]","[(0, 554.3745727539062), (1, 691.58447265625)]","[(0, 1854.4932861328125), (1, 1873.341552734375)]","[(0, 882.979736328125), (1, 521.2090454101562)]","[(0, 1448.7711181640625), (1, 1664.2257080078125)]","[(0, 3453.09130859375), (1, 1492.970703125)]","[(0, 1406.1690673828125), (1, 861.4556884765625)]","[(0, 2333.46337890625), (1, 2944.959228515625)]","[(0, 1471.9404296875), (1, 1745.6751708984375)]","[(0, 1697.1109619140625), (1, 1189.15966796875)]","[(0, 7591.16259765625), (1, 7581.7216796875)]","[(0, 2478.457275390625), (1, 2722.865234375)]","[(0, 3261.930908203125), (1, 2618.646484375)]","[(0, 3166.36328125), (1, 3777.235595703125)]","[(0, 1622.6024169921875), (1, 1479.41748046875)]","[(0, 1813.24072265625), (1, 1668.312744140625)]","[(0, 2059.109130859375), (1, 1337.181640625)]","[(0, 2053.135498046875), (1, 2278.47412109375)]","[(0, 1247.0609130859375), (1, 1342.448486328125)]","[(0, 1072.4066162109375), (1, 1198.6314697265625)]","[(0, 2122.45947265625), (1, 2343.008544921875)]"
