,best
agreement_determiner_noun-across_1_adjective,0.5255
agreement_determiner_noun-between_neighbors,0.521
agreement_subject_verb-across_prepositional_phrase,0.501
agreement_subject_verb-across_relative_clause,0.502
agreement_subject_verb-in_question_with_aux,0.5115
agreement_subject_verb-in_simple_question,0.5185
anaphor_agreement-pronoun_gender,0.53
argument_structure-dropped_argument,0.9095
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.5845
binding-principle_a,0.548
case-subjective_pronoun,1.0
ellipsis-n_bar,0.351
filler-gap-wh_question_object,0.5545
filler-gap-wh_question_subject,0.9765
irregular-verb,0.6865
island-effects-adjunct_island,0.6845
island-effects-coordinate_structure_constraint,0.4485
local_attractor-in_question_with_aux,0.544
npi_licensing-matrix_question,0.3715
npi_licensing-only_npi_licensor,0.774
quantifiers-existential_there,0.8035
quantifiers-superlative,0.335
