,best
agreement_determiner_noun-across_1_adjective,0.533
agreement_determiner_noun-between_neighbors,0.596
agreement_subject_verb-across_prepositional_phrase,0.526
agreement_subject_verb-across_relative_clause,0.4985
agreement_subject_verb-in_question_with_aux,0.5115
agreement_subject_verb-in_simple_question,0.505
anaphor_agreement-pronoun_gender,0.535
argument_structure-dropped_argument,0.8005
argument_structure-swapped_arguments,0.9955
argument_structure-transitive,0.674
binding-principle_a,0.3715
case-subjective_pronoun,0.9995
ellipsis-n_bar,0.2745
filler-gap-wh_question_object,0.5365
filler-gap-wh_question_subject,0.9925
irregular-verb,0.797
island-effects-adjunct_island,0.7135
island-effects-coordinate_structure_constraint,0.3375
local_attractor-in_question_with_aux,0.6885
npi_licensing-matrix_question,0.5935
npi_licensing-only_npi_licensor,0.9985
quantifiers-existential_there,0.7385
quantifiers-superlative,0.2615
