,best
agreement_determiner_noun-across_1_adjective,0.4975
agreement_determiner_noun-between_neighbors,0.476
agreement_subject_verb-across_prepositional_phrase,0.5005
agreement_subject_verb-across_relative_clause,0.499
agreement_subject_verb-in_question_with_aux,0.4665
agreement_subject_verb-in_simple_question,0.499
anaphor_agreement-pronoun_gender,0.5335
argument_structure-dropped_argument,0.821
argument_structure-swapped_arguments,0.9985
argument_structure-transitive,0.5195
binding-principle_a,0.458
case-subjective_pronoun,0.9455
ellipsis-n_bar,0.181
filler-gap-wh_question_object,0.167
filler-gap-wh_question_subject,1.0
irregular-verb,0.505
island-effects-adjunct_island,0.5275
island-effects-coordinate_structure_constraint,0.4775
local_attractor-in_question_with_aux,0.793
npi_licensing-matrix_question,0.607
npi_licensing-only_npi_licensor,0.3115
quantifiers-existential_there,0.7875
quantifiers-superlative,0.1555
