,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1373.5513916015625), (1, 1028.0989990234375)]","[(0, 4157.47607421875), (1, 3390.61962890625)]","[(0, 3061.910888671875), (1, 2549.17333984375)]","[(0, 2637.375732421875), (1, 3116.996826171875)]","[(0, 854.4791259765625), (1, 1120.1680908203125)]","[(0, 2060.650390625), (1, 925.62451171875)]","[(0, 19596.0703125), (1, 14499.828125)]","[(0, 6339.9326171875), (1, 3054.85546875)]","[(0, 28341.591796875), (1, 13932.9150390625)]","[(0, 648752.625), (1, 273175.3125)]","[(0, 9073.7080078125), (1, 15409.9521484375)]","[(0, 11488.8857421875), (1, 8639.1318359375)]","[(0, 15852.41015625), (1, 15914.0595703125)]","[(0, 3792.015869140625), (1, 3573.245849609375)]","[(0, 7553.005859375), (1, 3673.12255859375)]","[(0, 2891.907958984375), (1, 2683.61181640625)]","[(0, 3392.1591796875), (1, 2753.619384765625)]","[(0, 4394.287109375), (1, 3155.297607421875)]","[(0, 2149.037353515625), (1, 2734.788330078125)]","[(0, 2253.90576171875), (1, 1502.804443359375)]","[(0, 10129.666015625), (1, 9332.357421875)]","[(0, 1844.9595947265625), (1, 1038.9656982421875)]","[(0, 449.4309387207031), (1, 521.4337768554688)]"
1,"[(0, 2681.340087890625), (1, 2736.07177734375)]","[(0, 3152.614501953125), (1, 2761.777587890625)]","[(0, 3851.470947265625), (1, 3244.21630859375)]","[(0, 1719.1641845703125), (1, 2161.95703125)]","[(0, 470.6556091308594), (1, 358.661865234375)]","[(0, 1238.1689453125), (1, 619.191650390625)]","[(0, 6788.5478515625), (1, 8215.7177734375)]","[(0, 5660.16162109375), (1, 3431.25146484375)]","[(0, 8544.9755859375), (1, 2730.583251953125)]","[(0, 57848.55859375), (1, 42097.2421875)]","[(0, 17410.017578125), (1, 22662.138671875)]","[(0, 11608.7255859375), (1, 6480.99560546875)]","[(0, 18991.205078125), (1, 18231.6953125)]","[(0, 4403.873046875), (1, 5423.7109375)]","[(0, 7260.79443359375), (1, 5325.41552734375)]","[(0, 1263.5694580078125), (1, 1574.7393798828125)]","[(0, 1443.185546875), (1, 1178.431396484375)]","[(0, 3461.753173828125), (1, 4429.4404296875)]","[(0, 13987.52734375), (1, 20266.609375)]","[(0, 2560.1416015625), (1, 2460.7978515625)]","[(0, 3515.04736328125), (1, 3214.797119140625)]","[(0, 3109.956787109375), (1, 1812.3392333984375)]","[(0, 2583.693115234375), (1, 3463.225830078125)]"
2,"[(0, 2008.3411865234375), (1, 2194.881591796875)]","[(0, 2250.536865234375), (1, 1727.02392578125)]","[(0, 3831.73828125), (1, 3171.5947265625)]","[(0, 2018.8250732421875), (1, 2502.9404296875)]","[(0, 423.6015625), (1, 410.4142761230469)]","[(0, 1102.55859375), (1, 467.7276916503906)]","[(0, 4448.044921875), (1, 4241.99072265625)]","[(0, 5383.3818359375), (1, 3665.382568359375)]","[(0, 17486.14453125), (1, 6669.81494140625)]","[(0, 183499.375), (1, 297602.96875)]","[(0, 10682.4931640625), (1, 13208.892578125)]","[(0, 9919.53125), (1, 2278.5556640625)]","[(0, 18717.61328125), (1, 18282.869140625)]","[(0, 3877.382568359375), (1, 3163.51708984375)]","[(0, 10752.638671875), (1, 6495.49365234375)]","[(0, 2875.2333984375), (1, 2314.513671875)]","[(0, 11793.15625), (1, 11256.435546875)]","[(0, 1701.2562255859375), (1, 1214.55712890625)]","[(0, 3001.4970703125), (1, 2207.7421875)]","[(0, 6079.61181640625), (1, 5931.345703125)]","[(0, 5947.92578125), (1, 5253.0322265625)]","[(0, 3242.252197265625), (1, 2271.0751953125)]","[(0, 1102.507080078125), (1, 919.6798706054688)]"
3,"[(0, 6791.67578125), (1, 4670.07666015625)]","[(0, 1696.2705078125), (1, 1397.9259033203125)]","[(0, 4772.56982421875), (1, 4055.924072265625)]","[(0, 1892.11083984375), (1, 2384.734375)]","[(0, 5713.265625), (1, 4954.36962890625)]","[(0, 8522.0908203125), (1, 3593.651123046875)]","[(0, 4881.048828125), (1, 5489.56494140625)]","[(0, 8225.533203125), (1, 7849.73486328125)]","[(0, 16624.830078125), (1, 2639.64404296875)]","[(0, 127015.6640625), (1, 158064.1875)]","[(0, 19105.0859375), (1, 18846.18359375)]","[(0, 14173.9384765625), (1, 3806.599609375)]","[(0, 16074.1552734375), (1, 15375.9833984375)]","[(0, 4579.369140625), (1, 4502.8251953125)]","[(0, 9573.9345703125), (1, 5730.2685546875)]","[(0, 1137.9010009765625), (1, 1314.8050537109375)]","[(0, 5142.46630859375), (1, 5041.2998046875)]","[(0, 2568.2998046875), (1, 2557.6513671875)]","[(0, 6723.8330078125), (1, 3936.6025390625)]","[(0, 15865.4921875), (1, 49205.0234375)]","[(0, 4783.8662109375), (1, 4156.0810546875)]","[(0, 3908.2890625), (1, 2781.155029296875)]","[(0, 3116.82763671875), (1, 3102.275634765625)]"
4,"[(0, 1419.06005859375), (1, 997.338134765625)]","[(0, 3824.58642578125), (1, 3505.326171875)]","[(0, 3978.4921875), (1, 4530.69482421875)]","[(0, 1594.83203125), (1, 1936.14599609375)]","[(0, 2696.864501953125), (1, 2323.9091796875)]","[(0, 1294.53515625), (1, 707.2789916992188)]","[(0, 13496.8671875), (1, 14433.3154296875)]","[(0, 6059.65869140625), (1, 5399.35693359375)]","[(0, 18803.849609375), (1, 7834.96337890625)]","[(0, 24058.95703125), (1, 15690.6015625)]","[(0, 10363.33984375), (1, 8539.2646484375)]","[(0, 11981.509765625), (1, 7049.61474609375)]","[(0, 11303.046875), (1, 12816.6318359375)]","[(0, 2348.200439453125), (1, 2930.02490234375)]","[(0, 7690.38623046875), (1, 6263.97900390625)]","[(0, 5780.25927734375), (1, 3400.96337890625)]","[(0, 6743.14208984375), (1, 6515.65087890625)]","[(0, 1594.22607421875), (1, 1123.4332275390625)]","[(0, 5067.18408203125), (1, 3788.802490234375)]","[(0, 9106.2939453125), (1, 11378.1474609375)]","[(0, 1921.9072265625), (1, 1850.7979736328125)]","[(0, 1558.2769775390625), (1, 1156.705810546875)]","[(0, 3393.81591796875), (1, 3458.09716796875)]"
5,"[(0, 1229.8099365234375), (1, 1239.4271240234375)]","[(0, 3144.291259765625), (1, 2672.56201171875)]","[(0, 2447.75146484375), (1, 2855.486083984375)]","[(0, 2700.71630859375), (1, 3378.892578125)]","[(0, 3271.6103515625), (1, 2089.104248046875)]","[(0, 2489.1259765625), (1, 1307.0419921875)]","[(0, 6897.1748046875), (1, 6629.77392578125)]","[(0, 12682.447265625), (1, 7231.990234375)]","[(0, 28845.26171875), (1, 6109.6142578125)]","[(0, 133144.65625), (1, 88689.3125)]","[(0, 5325.50634765625), (1, 6839.716796875)]","[(0, 8176.59716796875), (1, 2554.43359375)]","[(0, 8953.23828125), (1, 9346.7958984375)]","[(0, 3878.05908203125), (1, 4906.71826171875)]","[(0, 5591.0615234375), (1, 6529.9580078125)]","[(0, 1757.742431640625), (1, 1277.734619140625)]","[(0, 2714.982666015625), (1, 2501.271484375)]","[(0, 2555.045166015625), (1, 1859.131103515625)]","[(0, 29494.96875), (1, 18928.607421875)]","[(0, 25331.279296875), (1, 44211.37109375)]","[(0, 2052.105712890625), (1, 1900.5926513671875)]","[(0, 3203.843017578125), (1, 2208.599365234375)]","[(0, 630.8458251953125), (1, 752.5475463867188)]"
6,"[(0, 941.3349609375), (1, 1031.978759765625)]","[(0, 3514.09228515625), (1, 3074.29638671875)]","[(0, 4125.74462890625), (1, 4854.55517578125)]","[(0, 1495.7674560546875), (1, 1788.5738525390625)]","[(0, 1363.10986328125), (1, 995.1780395507812)]","[(0, 1648.8487548828125), (1, 886.5675659179688)]","[(0, 7813.2724609375), (1, 8214.32421875)]","[(0, 11996.9580078125), (1, 6897.22119140625)]","[(0, 20037.927734375), (1, 9426.8447265625)]","[(0, 90141.828125), (1, 226441.125)]","[(0, 7195.0009765625), (1, 7130.60498046875)]","[(0, 25799.5546875), (1, 9238.1669921875)]","[(0, 9493.6240234375), (1, 12362.044921875)]","[(0, 9326.361328125), (1, 8664.7177734375)]","[(0, 14212.271484375), (1, 6677.90478515625)]","[(0, 9245.05078125), (1, 8373.8525390625)]","[(0, 6333.94970703125), (1, 5750.49658203125)]","[(0, 3925.1201171875), (1, 3053.128173828125)]","[(0, 4709.1826171875), (1, 3111.072265625)]","[(0, 10629.3837890625), (1, 12322.1201171875)]","[(0, 5747.9091796875), (1, 5964.3759765625)]","[(0, 2778.725341796875), (1, 1641.26416015625)]","[(0, 2096.98388671875), (1, 2364.8037109375)]"
7,"[(0, 6574.5869140625), (1, 4228.81884765625)]","[(0, 2884.644287109375), (1, 2363.6201171875)]","[(0, 3407.1865234375), (1, 3937.98828125)]","[(0, 3334.104736328125), (1, 2660.180908203125)]","[(0, 450.805419921875), (1, 526.39892578125)]","[(0, 2732.552734375), (1, 1255.4976806640625)]","[(0, 4617.0595703125), (1, 4554.248046875)]","[(0, 12583.751953125), (1, 1833.7908935546875)]","[(0, 26697.791015625), (1, 2266.5673828125)]","[(0, 74117.828125), (1, 70066.75)]","[(0, 4429.998046875), (1, 4763.9208984375)]","[(0, 5247.8701171875), (1, 4845.06884765625)]","[(0, 10996.1318359375), (1, 13244.9697265625)]","[(0, 17143.892578125), (1, 16294.51171875)]","[(0, 10087.2978515625), (1, 6054.30419921875)]","[(0, 6782.04443359375), (1, 7958.892578125)]","[(0, 3004.8681640625), (1, 2709.113037109375)]","[(0, 2881.7626953125), (1, 4088.87353515625)]","[(0, 4895.8974609375), (1, 2932.612060546875)]","[(0, 15557.0380859375), (1, 33072.64453125)]","[(0, 3212.78662109375), (1, 2750.626220703125)]","[(0, 2317.78076171875), (1, 1467.5076904296875)]","[(0, 5232.02880859375), (1, 5015.3857421875)]"
8,"[(0, 1289.321533203125), (1, 1418.9112548828125)]","[(0, 8142.9248046875), (1, 8390.1357421875)]","[(0, 3510.565185546875), (1, 3846.6181640625)]","[(0, 2228.8857421875), (1, 1696.3084716796875)]","[(0, 455.9930419921875), (1, 456.8838806152344)]","[(0, 1668.8673095703125), (1, 846.5077514648438)]","[(0, 2570.88134765625), (1, 2325.60986328125)]","[(0, 9040.2216796875), (1, 4953.8212890625)]","[(0, 10845.130859375), (1, 6279.65576171875)]","[(0, 2548.31298828125), (1, 1775.3525390625)]","[(0, 1904.40087890625), (1, 2308.3603515625)]","[(0, 16678.36328125), (1, 7578.37451171875)]","[(0, 27218.412109375), (1, 30394.984375)]","[(0, 4334.39453125), (1, 3463.539794921875)]","[(0, 10349.1083984375), (1, 7802.02880859375)]","[(0, 5305.08349609375), (1, 4323.578125)]","[(0, 3484.28857421875), (1, 2797.16259765625)]","[(0, 1312.1583251953125), (1, 1007.019287109375)]","[(0, 3071.76416015625), (1, 3931.042724609375)]","[(0, 5271.82666015625), (1, 4589.07861328125)]","[(0, 2920.84326171875), (1, 2644.86279296875)]","[(0, 1513.3927001953125), (1, 1323.173095703125)]","[(0, 851.8104248046875), (1, 708.1810913085938)]"
9,"[(0, 3118.073486328125), (1, 2210.223876953125)]","[(0, 6599.1669921875), (1, 6619.82958984375)]","[(0, 6489.9521484375), (1, 7414.337890625)]","[(0, 2542.9638671875), (1, 1957.3758544921875)]","[(0, 5597.8955078125), (1, 6115.04150390625)]","[(0, 2135.75390625), (1, 893.8734741210938)]","[(0, 2612.32568359375), (1, 2899.056884765625)]","[(0, 13220.7138671875), (1, 6880.40283203125)]","[(0, 10353.619140625), (1, 6279.0693359375)]","[(0, 70419.046875), (1, 75690.1796875)]","[(0, 2859.31494140625), (1, 3348.536376953125)]","[(0, 12615.8466796875), (1, 3443.623291015625)]","[(0, 23846.173828125), (1, 26835.966796875)]","[(0, 6142.56494140625), (1, 5772.55224609375)]","[(0, 9629.1494140625), (1, 8425.986328125)]","[(0, 3907.454345703125), (1, 4546.38916015625)]","[(0, 1371.1065673828125), (1, 1055.3402099609375)]","[(0, 1797.1048583984375), (1, 2509.947998046875)]","[(0, 5358.2841796875), (1, 4655.96630859375)]","[(0, 2628.699951171875), (1, 4877.55419921875)]","[(0, 2022.8529052734375), (1, 1761.481201171875)]","[(0, 3172.471923828125), (1, 2666.171142578125)]","[(0, 1303.7000732421875), (1, 1627.3072509765625)]"
