,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1546.44384765625), (1, 1112.9581298828125)]","[(0, 5043.38671875), (1, 3951.0)]","[(0, 3634.57666015625), (1, 2876.708984375)]","[(0, 2886.46484375), (1, 3543.109619140625)]","[(0, 951.409423828125), (1, 1248.8544921875)]","[(0, 2285.52734375), (1, 997.6801147460938)]","[(0, 24642.08984375), (1, 17550.482421875)]","[(0, 7444.77685546875), (1, 3668.939208984375)]","[(0, 34202.7265625), (1, 16434.640625)]","[(0, 786078.4375), (1, 345587.875)]","[(0, 9856.9912109375), (1, 17185.5859375)]","[(0, 13107.650390625), (1, 10540.1201171875)]","[(0, 18210.392578125), (1, 17818.109375)]","[(0, 4454.556640625), (1, 4020.674072265625)]","[(0, 8882.7841796875), (1, 4215.48681640625)]","[(0, 3290.619873046875), (1, 3031.13134765625)]","[(0, 3628.903564453125), (1, 3009.364990234375)]","[(0, 4876.21044921875), (1, 3437.123779296875)]","[(0, 2436.048095703125), (1, 3040.523193359375)]","[(0, 2527.775390625), (1, 1615.9473876953125)]","[(0, 11664.947265625), (1, 10770.55859375)]","[(0, 1996.4212646484375), (1, 1125.86572265625)]","[(0, 445.8375549316406), (1, 529.6845092773438)]"
1,"[(0, 2993.344482421875), (1, 3066.747314453125)]","[(0, 3876.8798828125), (1, 3265.469482421875)]","[(0, 4551.890625), (1, 3668.536865234375)]","[(0, 1905.3819580078125), (1, 2500.72998046875)]","[(0, 531.7265014648438), (1, 384.9676513671875)]","[(0, 1399.367919921875), (1, 676.529052734375)]","[(0, 8088.22216796875), (1, 9782.884765625)]","[(0, 6915.14892578125), (1, 3964.811279296875)]","[(0, 10091.1953125), (1, 3078.031005859375)]","[(0, 67011.4921875), (1, 47084.71484375)]","[(0, 19547.931640625), (1, 25385.0390625)]","[(0, 13790.3310546875), (1, 7953.19482421875)]","[(0, 22408.16015625), (1, 20553.375)]","[(0, 5184.3271484375), (1, 6294.2080078125)]","[(0, 8513.59375), (1, 6224.97265625)]","[(0, 1393.6058349609375), (1, 1791.982666015625)]","[(0, 1530.8458251953125), (1, 1259.4532470703125)]","[(0, 3729.407958984375), (1, 4820.00732421875)]","[(0, 16077.1904296875), (1, 23436.880859375)]","[(0, 2996.960693359375), (1, 2768.169189453125)]","[(0, 4041.818603515625), (1, 3766.696044921875)]","[(0, 3538.0380859375), (1, 2054.44287109375)]","[(0, 2671.4267578125), (1, 3828.549560546875)]"
2,"[(0, 2180.39990234375), (1, 2372.959228515625)]","[(0, 2727.942626953125), (1, 1983.1636962890625)]","[(0, 4538.63916015625), (1, 3565.675048828125)]","[(0, 2233.1357421875), (1, 2900.641845703125)]","[(0, 457.2343444824219), (1, 444.91796875)]","[(0, 1270.05419921875), (1, 536.7525634765625)]","[(0, 5317.18896484375), (1, 5097.22900390625)]","[(0, 6675.82861328125), (1, 4511.28857421875)]","[(0, 20173.162109375), (1, 8243.87109375)]","[(0, 237775.828125), (1, 374683.34375)]","[(0, 11725.5439453125), (1, 14227.650390625)]","[(0, 11591.1806640625), (1, 2559.525390625)]","[(0, 19743.361328125), (1, 19627.32421875)]","[(0, 4469.56982421875), (1, 3602.562744140625)]","[(0, 11952.078125), (1, 6887.15087890625)]","[(0, 2972.927978515625), (1, 2452.763671875)]","[(0, 13408.57421875), (1, 12053.2080078125)]","[(0, 1832.9970703125), (1, 1289.312255859375)]","[(0, 3363.93212890625), (1, 2431.9501953125)]","[(0, 7286.1748046875), (1, 7175.16357421875)]","[(0, 6507.9755859375), (1, 5747.552734375)]","[(0, 3440.724853515625), (1, 2366.435791015625)]","[(0, 1193.568603515625), (1, 969.1529541015625)]"
3,"[(0, 8737.591796875), (1, 5700.873046875)]","[(0, 2074.92138671875), (1, 1623.6395263671875)]","[(0, 5635.61083984375), (1, 4565.650390625)]","[(0, 2139.450927734375), (1, 2818.657470703125)]","[(0, 6587.91162109375), (1, 5764.091796875)]","[(0, 10011.91015625), (1, 4153.4541015625)]","[(0, 5326.25341796875), (1, 6031.212890625)]","[(0, 9611.2958984375), (1, 9636.8671875)]","[(0, 19280.802734375), (1, 3025.459228515625)]","[(0, 159712.5), (1, 194740.34375)]","[(0, 21463.921875), (1, 20931.029296875)]","[(0, 16821.955078125), (1, 4365.4287109375)]","[(0, 17177.6875), (1, 16698.177734375)]","[(0, 5284.10888671875), (1, 5308.48974609375)]","[(0, 10513.345703125), (1, 5848.50634765625)]","[(0, 1232.607421875), (1, 1381.54541015625)]","[(0, 5723.16357421875), (1, 5256.845703125)]","[(0, 2823.94189453125), (1, 2829.939208984375)]","[(0, 8082.30029296875), (1, 4709.12451171875)]","[(0, 19463.62890625), (1, 62290.31640625)]","[(0, 5477.3017578125), (1, 4800.95947265625)]","[(0, 4376.89208984375), (1, 3098.192626953125)]","[(0, 3319.748046875), (1, 3244.296630859375)]"
4,"[(0, 1577.2801513671875), (1, 1062.076171875)]","[(0, 4434.525390625), (1, 4074.673095703125)]","[(0, 4620.3896484375), (1, 5495.51513671875)]","[(0, 1770.50341796875), (1, 2249.422119140625)]","[(0, 2872.87060546875), (1, 2535.393798828125)]","[(0, 1476.7962646484375), (1, 796.8944702148438)]","[(0, 14893.1396484375), (1, 16062.7236328125)]","[(0, 6920.78955078125), (1, 6365.9306640625)]","[(0, 21519.833984375), (1, 9091.3603515625)]","[(0, 26765.8046875), (1, 17352.6484375)]","[(0, 11231.3759765625), (1, 9212.2919921875)]","[(0, 13822.76171875), (1, 8717.931640625)]","[(0, 12398.8115234375), (1, 14135.18359375)]","[(0, 2686.14794921875), (1, 3363.287353515625)]","[(0, 8998.6318359375), (1, 7160.83544921875)]","[(0, 6329.00439453125), (1, 3696.7099609375)]","[(0, 7517.8857421875), (1, 7165.6103515625)]","[(0, 1734.446533203125), (1, 1154.3359375)]","[(0, 5740.26708984375), (1, 4102.2744140625)]","[(0, 10220.3857421875), (1, 13145.53125)]","[(0, 2094.40283203125), (1, 2046.79150390625)]","[(0, 1616.6025390625), (1, 1186.0892333984375)]","[(0, 3845.909912109375), (1, 3734.3798828125)]"
5,"[(0, 1342.8134765625), (1, 1334.052734375)]","[(0, 3672.236572265625), (1, 3105.9169921875)]","[(0, 2749.3828125), (1, 3357.759033203125)]","[(0, 3141.980224609375), (1, 4092.224365234375)]","[(0, 3651.5693359375), (1, 2286.4462890625)]","[(0, 2891.958740234375), (1, 1519.9129638671875)]","[(0, 7346.375), (1, 7070.2177734375)]","[(0, 14621.1484375), (1, 8251.5634765625)]","[(0, 35033.6953125), (1, 7541.0)]","[(0, 164061.953125), (1, 107725.8828125)]","[(0, 5778.9033203125), (1, 7325.3173828125)]","[(0, 9722.7646484375), (1, 2983.53759765625)]","[(0, 9746.642578125), (1, 10323.0361328125)]","[(0, 4532.02587890625), (1, 5855.890625)]","[(0, 6429.81787109375), (1, 7365.28759765625)]","[(0, 1884.34765625), (1, 1351.6259765625)]","[(0, 2960.48486328125), (1, 2667.984619140625)]","[(0, 2767.634765625), (1, 1936.6734619140625)]","[(0, 34901.4375), (1, 23333.443359375)]","[(0, 28016.05078125), (1, 51456.62890625)]","[(0, 2298.828125), (1, 2141.900634765625)]","[(0, 3455.911376953125), (1, 2372.01220703125)]","[(0, 632.3363037109375), (1, 768.224853515625)]"
6,"[(0, 1009.0761108398438), (1, 1085.2259521484375)]","[(0, 4188.2021484375), (1, 3667.28125)]","[(0, 4744.7373046875), (1, 5863.859375)]","[(0, 1628.9873046875), (1, 2043.9747314453125)]","[(0, 1551.9234619140625), (1, 1117.1842041015625)]","[(0, 1931.648681640625), (1, 1042.5701904296875)]","[(0, 8633.2841796875), (1, 9081.86328125)]","[(0, 14542.548828125), (1, 8237.9140625)]","[(0, 24382.076171875), (1, 11888.0087890625)]","[(0, 113066.2109375), (1, 273421.09375)]","[(0, 7930.32177734375), (1, 7713.48681640625)]","[(0, 31513.4453125), (1, 10949.8994140625)]","[(0, 11018.7119140625), (1, 14352.5087890625)]","[(0, 10569.85546875), (1, 9958.3271484375)]","[(0, 15943.0888671875), (1, 7370.009765625)]","[(0, 9903.623046875), (1, 9140.583984375)]","[(0, 7081.42578125), (1, 6226.25537109375)]","[(0, 4200.89111328125), (1, 3299.57568359375)]","[(0, 5288.2373046875), (1, 3533.05126953125)]","[(0, 12589.8857421875), (1, 15069.1396484375)]","[(0, 6468.83154296875), (1, 6761.53369140625)]","[(0, 3003.5302734375), (1, 1788.3282470703125)]","[(0, 2335.490478515625), (1, 2811.702392578125)]"
7,"[(0, 8327.1455078125), (1, 5056.60693359375)]","[(0, 3467.33349609375), (1, 2826.40185546875)]","[(0, 3856.1015625), (1, 4679.7509765625)]","[(0, 3805.416259765625), (1, 2905.46044921875)]","[(0, 483.3302917480469), (1, 588.293701171875)]","[(0, 2998.698974609375), (1, 1338.39306640625)]","[(0, 4865.5498046875), (1, 4769.9443359375)]","[(0, 15975.1103515625), (1, 2097.94091796875)]","[(0, 30913.8828125), (1, 2579.280029296875)]","[(0, 82906.1328125), (1, 77520.890625)]","[(0, 4927.44970703125), (1, 5040.4345703125)]","[(0, 5884.62109375), (1, 5614.16455078125)]","[(0, 13174.6484375), (1, 15696.37890625)]","[(0, 19674.775390625), (1, 19207.591796875)]","[(0, 11384.822265625), (1, 6700.90966796875)]","[(0, 7528.81298828125), (1, 8554.0986328125)]","[(0, 3322.265625), (1, 2890.58154296875)]","[(0, 3025.268798828125), (1, 4320.21484375)]","[(0, 5836.9560546875), (1, 3447.809814453125)]","[(0, 18165.8125), (1, 39200.9453125)]","[(0, 3711.1396484375), (1, 3272.22509765625)]","[(0, 2631.618408203125), (1, 1686.09912109375)]","[(0, 5912.9453125), (1, 5474.5341796875)]"
8,"[(0, 1426.2603759765625), (1, 1610.7193603515625)]","[(0, 9431.125), (1, 9737.5927734375)]","[(0, 3756.307373046875), (1, 4305.52685546875)]","[(0, 2627.31396484375), (1, 1902.2281494140625)]","[(0, 498.2564392089844), (1, 495.463134765625)]","[(0, 1800.51953125), (1, 882.5798950195312)]","[(0, 2733.075439453125), (1, 2476.5078125)]","[(0, 10827.986328125), (1, 6084.39697265625)]","[(0, 12488.77734375), (1, 7205.09423828125)]","[(0, 2896.7783203125), (1, 2054.318359375)]","[(0, 2017.7105712890625), (1, 2490.89990234375)]","[(0, 21471.26953125), (1, 9033.171875)]","[(0, 28591.2421875), (1, 32648.359375)]","[(0, 4890.75), (1, 3966.683349609375)]","[(0, 12620.7685546875), (1, 9314.716796875)]","[(0, 6085.67919921875), (1, 4875.1455078125)]","[(0, 3691.13720703125), (1, 2968.79833984375)]","[(0, 1388.553955078125), (1, 1060.59326171875)]","[(0, 3396.454833984375), (1, 4228.294921875)]","[(0, 6105.263671875), (1, 5305.75634765625)]","[(0, 3271.270263671875), (1, 3004.790771484375)]","[(0, 1635.9775390625), (1, 1464.2728271484375)]","[(0, 887.5095825195312), (1, 727.4229125976562)]"
9,"[(0, 3476.180419921875), (1, 2416.494873046875)]","[(0, 7807.38818359375), (1, 7868.2548828125)]","[(0, 6892.19775390625), (1, 8205.40625)]","[(0, 2983.1337890625), (1, 2178.583251953125)]","[(0, 6594.85107421875), (1, 7103.55126953125)]","[(0, 2366.8974609375), (1, 996.3532104492188)]","[(0, 2839.500732421875), (1, 3121.840087890625)]","[(0, 15815.4443359375), (1, 8285.462890625)]","[(0, 12335.8408203125), (1, 7651.57666015625)]","[(0, 84613.578125), (1, 89552.3203125)]","[(0, 3062.334228515625), (1, 3613.704345703125)]","[(0, 15092.2236328125), (1, 3908.739990234375)]","[(0, 25535.873046875), (1, 29192.322265625)]","[(0, 7071.29638671875), (1, 6707.69287109375)]","[(0, 11385.896484375), (1, 9719.7509765625)]","[(0, 4467.4306640625), (1, 4906.6201171875)]","[(0, 1432.560302734375), (1, 1096.3717041015625)]","[(0, 1864.3677978515625), (1, 2691.9052734375)]","[(0, 5972.6005859375), (1, 5178.02197265625)]","[(0, 3256.677734375), (1, 5633.7197265625)]","[(0, 2290.12890625), (1, 2000.4656982421875)]","[(0, 3506.64697265625), (1, 2965.8525390625)]","[(0, 1387.7271728515625), (1, 1871.7415771484375)]"
10,"[(0, 2450.359130859375), (1, 1700.431396484375)]","[(0, 4945.810546875), (1, 4759.7744140625)]","[(0, 5155.7841796875), (1, 5810.64111328125)]","[(0, 2727.02978515625), (1, 1995.711181640625)]","[(0, 2579.7265625), (1, 2794.626953125)]","[(0, 17136.080078125), (1, 7711.81689453125)]","[(0, 608.5795288085938), (1, 531.370849609375)]","[(0, 16575.296875), (1, 9412.255859375)]","[(0, 18595.69921875), (1, 7295.2626953125)]","[(0, 66770.609375), (1, 56036.24609375)]","[(0, 3776.46142578125), (1, 3544.7490234375)]","[(0, 33622.7890625), (1, 7240.4091796875)]","[(0, 14360.833984375), (1, 11773.2109375)]","[(0, 2373.093994140625), (1, 2934.23193359375)]","[(0, 12393.775390625), (1, 9262.48828125)]","[(0, 2194.933837890625), (1, 2334.671875)]","[(0, 8304.1708984375), (1, 4615.42236328125)]","[(0, 4120.65625), (1, 4329.048828125)]","[(0, 18552.583984375), (1, 14144.93359375)]","[(0, 7164.9541015625), (1, 4550.74462890625)]","[(0, 7906.451171875), (1, 7754.6728515625)]","[(0, 2396.354736328125), (1, 1177.9420166015625)]","[(0, 4549.01318359375), (1, 3764.340087890625)]"
