,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 2363.62109375), (1, 2556.48828125)]","[(0, 3672.902099609375), (1, 3476.154052734375)]","[(0, 4081.611572265625), (1, 3776.421630859375)]","[(0, 4342.93896484375), (1, 4576.142578125)]","[(0, 3328.5927734375), (1, 4903.4814453125)]","[(0, 1838.2830810546875), (1, 1351.433349609375)]","[(0, 6176.37646484375), (1, 6019.28369140625)]","[(0, 5969.6337890625), (1, 2799.0546875)]","[(0, 5552.11865234375), (1, 3334.409912109375)]","[(0, 12605.744140625), (1, 9167.91796875)]","[(0, 4666.27001953125), (1, 5174.87744140625)]","[(0, 6938.4345703125), (1, 3114.803955078125)]","[(0, 8388.9755859375), (1, 9762.353515625)]","[(0, 3446.35009765625), (1, 3526.46337890625)]","[(0, 5222.935546875), (1, 3763.245361328125)]","[(0, 5539.38330078125), (1, 4697.59228515625)]","[(0, 7962.9697265625), (1, 8457.5693359375)]","[(0, 7790.03662109375), (1, 6133.8193359375)]","[(0, 6390.18115234375), (1, 5983.0673828125)]","[(0, 4295.728515625), (1, 3275.378662109375)]","[(0, 6906.751953125), (1, 6274.86083984375)]","[(0, 4683.224609375), (1, 5545.0703125)]","[(0, 8091.724609375), (1, 8845.6142578125)]"
1,"[(0, 3086.970703125), (1, 3560.574462890625)]","[(0, 3023.0712890625), (1, 2765.349853515625)]","[(0, 4485.27490234375), (1, 4196.73828125)]","[(0, 3113.446533203125), (1, 3128.035888671875)]","[(0, 2687.71240234375), (1, 3208.909912109375)]","[(0, 1843.154296875), (1, 1281.4180908203125)]","[(0, 4445.7802734375), (1, 4065.392333984375)]","[(0, 4304.123046875), (1, 3637.517333984375)]","[(0, 3310.96435546875), (1, 1831.7685546875)]","[(0, 6162.4677734375), (1, 5188.32373046875)]","[(0, 6770.5224609375), (1, 7520.76904296875)]","[(0, 5938.18310546875), (1, 2994.917724609375)]","[(0, 9262.046875), (1, 9639.6708984375)]","[(0, 4006.9970703125), (1, 4677.2880859375)]","[(0, 7090.87353515625), (1, 5078.01513671875)]","[(0, 4893.2880859375), (1, 6148.607421875)]","[(0, 5547.32861328125), (1, 6429.97802734375)]","[(0, 6634.8974609375), (1, 5055.44482421875)]","[(0, 4040.203857421875), (1, 3915.16064453125)]","[(0, 5525.67578125), (1, 2774.688232421875)]","[(0, 4738.92626953125), (1, 4085.957763671875)]","[(0, 4161.8955078125), (1, 4637.48681640625)]","[(0, 5814.22705078125), (1, 6904.20361328125)]"
2,"[(0, 3105.499267578125), (1, 3420.306884765625)]","[(0, 3799.4658203125), (1, 3221.807373046875)]","[(0, 3803.254150390625), (1, 3497.105224609375)]","[(0, 2956.56982421875), (1, 3184.3603515625)]","[(0, 2758.459716796875), (1, 3237.9169921875)]","[(0, 2440.2333984375), (1, 1847.1549072265625)]","[(0, 5567.94091796875), (1, 6564.2431640625)]","[(0, 6566.84765625), (1, 5014.376953125)]","[(0, 5322.90185546875), (1, 2695.505859375)]","[(0, 8423.013671875), (1, 17442.240234375)]","[(0, 5456.66064453125), (1, 4744.619140625)]","[(0, 8175.94970703125), (1, 4525.40478515625)]","[(0, 7818.490234375), (1, 8526.765625)]","[(0, 3470.675048828125), (1, 3144.417236328125)]","[(0, 7765.33642578125), (1, 5596.12890625)]","[(0, 4181.51318359375), (1, 3947.677978515625)]","[(0, 7100.841796875), (1, 6146.0693359375)]","[(0, 5093.48193359375), (1, 4381.39404296875)]","[(0, 6454.81787109375), (1, 6290.55322265625)]","[(0, 12398.91796875), (1, 6197.61181640625)]","[(0, 6530.76806640625), (1, 5228.96630859375)]","[(0, 5017.20361328125), (1, 5361.45361328125)]","[(0, 5107.5546875), (1, 5778.08740234375)]"
3,"[(0, 2239.412353515625), (1, 2539.966552734375)]","[(0, 3141.0546875), (1, 2485.983642578125)]","[(0, 4119.63037109375), (1, 3812.2998046875)]","[(0, 3858.179931640625), (1, 4154.9990234375)]","[(0, 4399.029296875), (1, 4339.41162109375)]","[(0, 4715.0830078125), (1, 3832.279296875)]","[(0, 5327.38623046875), (1, 4940.26171875)]","[(0, 6102.71435546875), (1, 3245.38916015625)]","[(0, 4735.11376953125), (1, 2982.115478515625)]","[(0, 6107.66845703125), (1, 4423.54736328125)]","[(0, 7561.30078125), (1, 6379.525390625)]","[(0, 9207.513671875), (1, 3328.332275390625)]","[(0, 5647.60400390625), (1, 5975.46044921875)]","[(0, 2830.046875), (1, 2961.011474609375)]","[(0, 9512.68359375), (1, 6657.42333984375)]","[(0, 4024.464111328125), (1, 3830.61669921875)]","[(0, 5315.9365234375), (1, 4848.90087890625)]","[(0, 4065.05517578125), (1, 4327.3857421875)]","[(0, 3067.756591796875), (1, 2632.248291015625)]","[(0, 4882.84619140625), (1, 9681.9775390625)]","[(0, 6156.2529296875), (1, 4696.59814453125)]","[(0, 5417.9833984375), (1, 5622.24951171875)]","[(0, 5889.23046875), (1, 6283.87353515625)]"
4,"[(0, 2662.247802734375), (1, 2867.247314453125)]","[(0, 3790.504638671875), (1, 4415.6611328125)]","[(0, 3681.606201171875), (1, 4052.22802734375)]","[(0, 4017.5732421875), (1, 4389.03515625)]","[(0, 3404.942138671875), (1, 3862.26611328125)]","[(0, 3305.282470703125), (1, 2856.4677734375)]","[(0, 5955.35546875), (1, 6084.2978515625)]","[(0, 5054.96240234375), (1, 3625.987060546875)]","[(0, 4366.14453125), (1, 1844.0289306640625)]","[(0, 4919.35498046875), (1, 3145.677001953125)]","[(0, 5747.6953125), (1, 6224.521484375)]","[(0, 5215.5087890625), (1, 2262.369140625)]","[(0, 7853.9130859375), (1, 9866.123046875)]","[(0, 4036.687744140625), (1, 5312.25732421875)]","[(0, 6496.763671875), (1, 4476.484375)]","[(0, 6589.28759765625), (1, 5810.3193359375)]","[(0, 5954.7197265625), (1, 4737.10986328125)]","[(0, 2113.28173828125), (1, 2025.9139404296875)]","[(0, 6251.95361328125), (1, 5902.13427734375)]","[(0, 5492.0263671875), (1, 5984.73388671875)]","[(0, 6678.732421875), (1, 4892.0283203125)]","[(0, 6117.666015625), (1, 5358.453125)]","[(0, 4437.8125), (1, 6185.87255859375)]"
5,"[(0, 2770.0771484375), (1, 3068.283203125)]","[(0, 2985.199951171875), (1, 3660.0869140625)]","[(0, 4151.79833984375), (1, 4552.9755859375)]","[(0, 3575.9423828125), (1, 3894.12158203125)]","[(0, 3167.435546875), (1, 3271.023681640625)]","[(0, 4732.06640625), (1, 3401.839111328125)]","[(0, 3512.313232421875), (1, 3392.211181640625)]","[(0, 3737.949951171875), (1, 3339.409423828125)]","[(0, 6789.7978515625), (1, 4971.68310546875)]","[(0, 10537.205078125), (1, 7477.01611328125)]","[(0, 4905.09521484375), (1, 4951.11474609375)]","[(0, 6488.09521484375), (1, 3083.898681640625)]","[(0, 5019.65869140625), (1, 6072.9130859375)]","[(0, 5378.64013671875), (1, 4777.29638671875)]","[(0, 6831.50927734375), (1, 4727.185546875)]","[(0, 6481.85546875), (1, 6709.17724609375)]","[(0, 4512.5107421875), (1, 3737.504638671875)]","[(0, 2009.33349609375), (1, 1969.9998779296875)]","[(0, 4060.637939453125), (1, 3125.095947265625)]","[(0, 7534.32958984375), (1, 5998.10400390625)]","[(0, 5064.84521484375), (1, 3627.806640625)]","[(0, 6434.6884765625), (1, 5764.05859375)]","[(0, 4042.0), (1, 5063.27587890625)]"
6,"[(0, 3109.52099609375), (1, 3266.6064453125)]","[(0, 4792.990234375), (1, 5508.43408203125)]","[(0, 4014.685302734375), (1, 4385.1982421875)]","[(0, 3452.906982421875), (1, 3728.063720703125)]","[(0, 2407.551513671875), (1, 1843.27734375)]","[(0, 4030.140625), (1, 3353.95703125)]","[(0, 4518.84130859375), (1, 4468.474609375)]","[(0, 6286.283203125), (1, 3087.07958984375)]","[(0, 4113.6904296875), (1, 2336.64990234375)]","[(0, 5954.85595703125), (1, 7356.4775390625)]","[(0, 6334.30615234375), (1, 5472.66064453125)]","[(0, 7194.2802734375), (1, 3846.44189453125)]","[(0, 8401.2734375), (1, 7469.205078125)]","[(0, 4097.55126953125), (1, 4499.64892578125)]","[(0, 6382.89697265625), (1, 4168.17138671875)]","[(0, 12341.01953125), (1, 13065.7412109375)]","[(0, 6692.568359375), (1, 5492.09423828125)]","[(0, 4444.59326171875), (1, 3293.96044921875)]","[(0, 3578.893310546875), (1, 2832.2216796875)]","[(0, 4647.0810546875), (1, 4313.9814453125)]","[(0, 5244.31298828125), (1, 4114.1416015625)]","[(0, 4042.693603515625), (1, 3468.749267578125)]","[(0, 4502.275390625), (1, 5407.23095703125)]"
7,"[(0, 2583.15234375), (1, 2955.404296875)]","[(0, 3809.31591796875), (1, 4904.79541015625)]","[(0, 4451.287109375), (1, 4864.81640625)]","[(0, 4473.30126953125), (1, 4214.01611328125)]","[(0, 1735.605712890625), (1, 1675.04443359375)]","[(0, 1544.922607421875), (1, 1078.261962890625)]","[(0, 4493.640625), (1, 4101.58203125)]","[(0, 6026.314453125), (1, 2269.4375)]","[(0, 4736.31005859375), (1, 2250.138671875)]","[(0, 4375.97412109375), (1, 6202.0576171875)]","[(0, 5336.849609375), (1, 4760.65087890625)]","[(0, 6249.09228515625), (1, 2836.796875)]","[(0, 7624.64697265625), (1, 7106.220703125)]","[(0, 4539.673828125), (1, 5756.576171875)]","[(0, 7456.62890625), (1, 4711.388671875)]","[(0, 12099.9326171875), (1, 13180.126953125)]","[(0, 4531.98291015625), (1, 3762.31591796875)]","[(0, 4193.90966796875), (1, 3241.395751953125)]","[(0, 2070.831298828125), (1, 1872.2467041015625)]","[(0, 5208.6845703125), (1, 5896.27197265625)]","[(0, 7046.63037109375), (1, 5150.27001953125)]","[(0, 3057.8662109375), (1, 2849.25)]","[(0, 6448.98486328125), (1, 8372.3515625)]"
8,"[(0, 3195.40625), (1, 2882.08447265625)]","[(0, 5546.884765625), (1, 4955.248046875)]","[(0, 4961.32421875), (1, 5887.94970703125)]","[(0, 3161.601806640625), (1, 3120.345947265625)]","[(0, 1913.6029052734375), (1, 1846.3492431640625)]","[(0, 1637.8875732421875), (1, 1087.68310546875)]","[(0, 2846.72265625), (1, 2940.460693359375)]","[(0, 5543.23583984375), (1, 4949.43896484375)]","[(0, 4576.36083984375), (1, 2018.323486328125)]","[(0, 3345.593505859375), (1, 3400.21435546875)]","[(0, 4790.83740234375), (1, 5420.24658203125)]","[(0, 3562.48681640625), (1, 2675.173095703125)]","[(0, 10206.5830078125), (1, 10949.283203125)]","[(0, 2973.6396484375), (1, 3071.676513671875)]","[(0, 5344.41796875), (1, 3650.747802734375)]","[(0, 8009.9326171875), (1, 6358.67333984375)]","[(0, 4298.4169921875), (1, 4723.13916015625)]","[(0, 2806.229736328125), (1, 2411.117431640625)]","[(0, 6520.28173828125), (1, 6751.359375)]","[(0, 4677.64501953125), (1, 3011.66455078125)]","[(0, 5879.185546875), (1, 4190.1201171875)]","[(0, 3239.115478515625), (1, 3812.35791015625)]","[(0, 5289.43310546875), (1, 5735.29345703125)]"
9,"[(0, 4473.5869140625), (1, 3961.439697265625)]","[(0, 4943.08935546875), (1, 3640.5087890625)]","[(0, 5637.6376953125), (1, 6479.876953125)]","[(0, 3270.515380859375), (1, 2999.042236328125)]","[(0, 2807.365966796875), (1, 3047.095458984375)]","[(0, 2266.144775390625), (1, 1629.2296142578125)]","[(0, 2948.155517578125), (1, 2872.72412109375)]","[(0, 7090.52197265625), (1, 2741.775146484375)]","[(0, 4591.00927734375), (1, 2722.561279296875)]","[(0, 2836.291259765625), (1, 4061.28857421875)]","[(0, 3740.6533203125), (1, 4199.27294921875)]","[(0, 6740.9306640625), (1, 4196.92236328125)]","[(0, 9537.2734375), (1, 10113.3056640625)]","[(0, 2839.3330078125), (1, 2834.3525390625)]","[(0, 6951.9072265625), (1, 4844.6396484375)]","[(0, 5194.97265625), (1, 6602.88134765625)]","[(0, 3413.427734375), (1, 3830.470458984375)]","[(0, 2880.9287109375), (1, 2844.04296875)]","[(0, 3670.188720703125), (1, 3201.674560546875)]","[(0, 7354.02294921875), (1, 4580.61376953125)]","[(0, 4335.30419921875), (1, 3258.01953125)]","[(0, 2818.3349609375), (1, 3203.339111328125)]","[(0, 7054.57177734375), (1, 8980.9453125)]"
