,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1047.7752685546875), (1, 1319.1759033203125)]","[(0, 1793.9583740234375), (1, 1993.9058837890625)]","[(0, 1277.88623046875), (1, 1067.4981689453125)]","[(0, 1061.175048828125), (1, 848.7234497070312)]","[(0, 2127.504638671875), (1, 2363.652587890625)]","[(0, 1463.8812255859375), (1, 868.0022583007812)]","[(0, 3885.1298828125), (1, 3365.921875)]","[(0, 2356.208740234375), (1, 1519.609375)]","[(0, 3300.327880859375), (1, 2330.62548828125)]","[(0, 10170.2255859375), (1, 7976.4755859375)]","[(0, 2814.358642578125), (1, 3684.23681640625)]","[(0, 3546.12841796875), (1, 1674.5491943359375)]","[(0, 5727.01806640625), (1, 6504.49462890625)]","[(0, 1994.993896484375), (1, 2256.781494140625)]","[(0, 2036.8731689453125), (1, 1678.7432861328125)]","[(0, 2297.366455078125), (1, 2042.079833984375)]","[(0, 2157.898193359375), (1, 2128.820556640625)]","[(0, 2155.105224609375), (1, 2139.962158203125)]","[(0, 1579.6826171875), (1, 1250.731201171875)]","[(0, 1559.9095458984375), (1, 1337.455810546875)]","[(0, 5344.12255859375), (1, 5325.140625)]","[(0, 1877.943115234375), (1, 1793.5341796875)]","[(0, 2155.9912109375), (1, 2271.68505859375)]"
1,"[(0, 2634.093994140625), (1, 3215.005615234375)]","[(0, 1177.5938720703125), (1, 1403.43408203125)]","[(0, 1404.901611328125), (1, 1187.369873046875)]","[(0, 564.9308471679688), (1, 451.4901428222656)]","[(0, 1118.91357421875), (1, 1183.44482421875)]","[(0, 681.6469116210938), (1, 358.0536804199219)]","[(0, 1345.1153564453125), (1, 1496.9405517578125)]","[(0, 1209.89111328125), (1, 1227.19677734375)]","[(0, 1665.9716796875), (1, 1073.75244140625)]","[(0, 3918.907470703125), (1, 4155.2998046875)]","[(0, 4746.16748046875), (1, 5814.45458984375)]","[(0, 2530.17529296875), (1, 1173.3076171875)]","[(0, 5191.21875), (1, 5760.73388671875)]","[(0, 1541.40673828125), (1, 2159.58935546875)]","[(0, 3036.333251953125), (1, 2419.15576171875)]","[(0, 1689.948974609375), (1, 1982.0113525390625)]","[(0, 1695.0997314453125), (1, 1744.080078125)]","[(0, 2242.6298828125), (1, 2493.264404296875)]","[(0, 2437.49609375), (1, 1973.13330078125)]","[(0, 1585.8956298828125), (1, 1463.712890625)]","[(0, 2516.128662109375), (1, 2352.54345703125)]","[(0, 1630.447509765625), (1, 1569.0399169921875)]","[(0, 3085.961181640625), (1, 3407.095703125)]"
2,"[(0, 2068.586181640625), (1, 2178.478271484375)]","[(0, 1483.0994873046875), (1, 1472.4366455078125)]","[(0, 1254.99365234375), (1, 1052.83349609375)]","[(0, 711.990234375), (1, 579.7901000976562)]","[(0, 1929.4698486328125), (1, 1979.9898681640625)]","[(0, 990.9238891601562), (1, 618.1051635742188)]","[(0, 1412.3729248046875), (1, 1281.23779296875)]","[(0, 1485.12841796875), (1, 1385.8955078125)]","[(0, 2890.53466796875), (1, 1741.54052734375)]","[(0, 4358.09521484375), (1, 9106.615234375)]","[(0, 3589.43505859375), (1, 2906.769775390625)]","[(0, 2324.033447265625), (1, 1572.14404296875)]","[(0, 5249.99755859375), (1, 5475.00927734375)]","[(0, 1463.1783447265625), (1, 1851.958984375)]","[(0, 2269.03271484375), (1, 1658.6815185546875)]","[(0, 3753.879150390625), (1, 3130.089111328125)]","[(0, 3276.69677734375), (1, 3434.564697265625)]","[(0, 1711.6192626953125), (1, 1679.3662109375)]","[(0, 2003.26904296875), (1, 2354.3388671875)]","[(0, 2610.638427734375), (1, 1774.4681396484375)]","[(0, 3027.401611328125), (1, 3150.393310546875)]","[(0, 2400.279296875), (1, 2167.45361328125)]","[(0, 1846.27783203125), (1, 2254.435546875)]"
3,"[(0, 1488.2510986328125), (1, 1762.98193359375)]","[(0, 1051.8570556640625), (1, 1098.027099609375)]","[(0, 1299.4765625), (1, 1098.615234375)]","[(0, 1000.9102783203125), (1, 810.1202392578125)]","[(0, 4442.75830078125), (1, 4691.736328125)]","[(0, 1688.4378662109375), (1, 1077.580322265625)]","[(0, 1225.6236572265625), (1, 1311.0687255859375)]","[(0, 3808.633056640625), (1, 2039.812255859375)]","[(0, 2343.8623046875), (1, 1229.1522216796875)]","[(0, 5795.62646484375), (1, 4731.0419921875)]","[(0, 5264.63720703125), (1, 4607.3212890625)]","[(0, 2148.569091796875), (1, 2115.823486328125)]","[(0, 5116.7490234375), (1, 5484.123046875)]","[(0, 1709.28173828125), (1, 1901.24169921875)]","[(0, 2680.419677734375), (1, 1998.029052734375)]","[(0, 2865.90234375), (1, 3232.05224609375)]","[(0, 2390.759765625), (1, 2472.02587890625)]","[(0, 1753.66943359375), (1, 1969.9931640625)]","[(0, 1521.120849609375), (1, 984.0159301757812)]","[(0, 2337.978515625), (1, 4395.74169921875)]","[(0, 2151.32177734375), (1, 2214.159423828125)]","[(0, 2143.1142578125), (1, 1893.85009765625)]","[(0, 1563.18505859375), (1, 2129.690673828125)]"
4,"[(0, 873.9403686523438), (1, 1032.072265625)]","[(0, 1840.3624267578125), (1, 2129.443115234375)]","[(0, 1213.2071533203125), (1, 1468.020751953125)]","[(0, 1065.8277587890625), (1, 880.7598876953125)]","[(0, 2770.623046875), (1, 2797.11328125)]","[(0, 1212.2392578125), (1, 843.39013671875)]","[(0, 5472.36767578125), (1, 4641.3671875)]","[(0, 1495.8673095703125), (1, 1548.6103515625)]","[(0, 2061.921142578125), (1, 956.9625244140625)]","[(0, 3317.78564453125), (1, 1971.32861328125)]","[(0, 3899.926513671875), (1, 3576.822265625)]","[(0, 3803.264892578125), (1, 1783.516845703125)]","[(0, 3776.508056640625), (1, 4147.06591796875)]","[(0, 1981.4603271484375), (1, 2478.109619140625)]","[(0, 2943.94140625), (1, 2483.760986328125)]","[(0, 2329.404296875), (1, 1922.9173583984375)]","[(0, 2927.58642578125), (1, 3325.077392578125)]","[(0, 1319.17529296875), (1, 1284.9873046875)]","[(0, 1426.741943359375), (1, 1472.951416015625)]","[(0, 2234.3564453125), (1, 2327.211669921875)]","[(0, 1413.2891845703125), (1, 1439.5216064453125)]","[(0, 2511.959228515625), (1, 2126.279296875)]","[(0, 1970.0787353515625), (1, 3758.310302734375)]"
5,"[(0, 1757.3116455078125), (1, 2166.033935546875)]","[(0, 1325.277099609375), (1, 1453.9560546875)]","[(0, 1233.035400390625), (1, 1480.951171875)]","[(0, 965.9368286132812), (1, 788.9078369140625)]","[(0, 2342.407470703125), (1, 2396.204833984375)]","[(0, 775.6887817382812), (1, 491.9636535644531)]","[(0, 2081.201904296875), (1, 2404.589111328125)]","[(0, 1268.7225341796875), (1, 1076.1754150390625)]","[(0, 2752.51806640625), (1, 2277.162109375)]","[(0, 5887.5908203125), (1, 3508.215576171875)]","[(0, 4365.541015625), (1, 3705.979736328125)]","[(0, 1977.1077880859375), (1, 1573.7890625)]","[(0, 4293.9794921875), (1, 4833.439453125)]","[(0, 2396.3212890625), (1, 2799.112060546875)]","[(0, 3228.654296875), (1, 2789.4013671875)]","[(0, 1574.4630126953125), (1, 1761.7088623046875)]","[(0, 2130.675048828125), (1, 2383.6044921875)]","[(0, 1654.423828125), (1, 1456.4207763671875)]","[(0, 2415.238037109375), (1, 1807.3165283203125)]","[(0, 2332.819091796875), (1, 4175.08203125)]","[(0, 936.0300903320312), (1, 952.8305053710938)]","[(0, 2091.0458984375), (1, 1753.691162109375)]","[(0, 1273.7137451171875), (1, 1338.2904052734375)]"
6,"[(0, 1699.70263671875), (1, 1846.0111083984375)]","[(0, 1760.9227294921875), (1, 1866.3353271484375)]","[(0, 1261.922119140625), (1, 1524.3070068359375)]","[(0, 720.4901123046875), (1, 582.2492065429688)]","[(0, 928.3473510742188), (1, 899.2125244140625)]","[(0, 1027.7647705078125), (1, 690.4127807617188)]","[(0, 4191.3466796875), (1, 3589.349365234375)]","[(0, 2765.26708984375), (1, 1434.1932373046875)]","[(0, 2361.095458984375), (1, 1073.0072021484375)]","[(0, 5110.41455078125), (1, 6954.0947265625)]","[(0, 3858.45947265625), (1, 3793.007080078125)]","[(0, 3869.263427734375), (1, 3654.01513671875)]","[(0, 2446.99755859375), (1, 2526.45703125)]","[(0, 2514.6376953125), (1, 3044.542236328125)]","[(0, 2837.49658203125), (1, 2278.079833984375)]","[(0, 4727.2490234375), (1, 4445.90771484375)]","[(0, 2371.08056640625), (1, 2316.585205078125)]","[(0, 1708.1402587890625), (1, 1609.24755859375)]","[(0, 1445.787109375), (1, 1328.5863037109375)]","[(0, 2470.47021484375), (1, 2038.583251953125)]","[(0, 2217.76708984375), (1, 2239.687744140625)]","[(0, 2201.109375), (1, 2040.6839599609375)]","[(0, 1838.5460205078125), (1, 1930.3017578125)]"
7,"[(0, 1246.53369140625), (1, 1421.2203369140625)]","[(0, 1318.7110595703125), (1, 1323.6142578125)]","[(0, 1297.565185546875), (1, 1559.9705810546875)]","[(0, 908.2846069335938), (1, 1117.22412109375)]","[(0, 543.4755249023438), (1, 536.4127807617188)]","[(0, 1295.529296875), (1, 697.2592163085938)]","[(0, 1773.5267333984375), (1, 2090.716796875)]","[(0, 1722.384765625), (1, 878.7731323242188)]","[(0, 2345.275390625), (1, 1187.884033203125)]","[(0, 1833.49267578125), (1, 2984.878173828125)]","[(0, 4079.195068359375), (1, 4037.484619140625)]","[(0, 2576.988525390625), (1, 1234.5133056640625)]","[(0, 2453.681884765625), (1, 2436.326904296875)]","[(0, 3501.306640625), (1, 4145.4248046875)]","[(0, 3137.54248046875), (1, 2491.941650390625)]","[(0, 3930.326904296875), (1, 4127.271484375)]","[(0, 1791.883544921875), (1, 1743.28369140625)]","[(0, 1777.8033447265625), (1, 2298.72509765625)]","[(0, 1189.9935302734375), (1, 810.7118530273438)]","[(0, 4274.7314453125), (1, 4663.91650390625)]","[(0, 2227.03955078125), (1, 2215.08349609375)]","[(0, 1386.4632568359375), (1, 1198.6236572265625)]","[(0, 2176.53857421875), (1, 4084.3759765625)]"
8,"[(0, 1390.0252685546875), (1, 1192.931396484375)]","[(0, 2233.05908203125), (1, 2150.05712890625)]","[(0, 1183.43408203125), (1, 988.6787719726562)]","[(0, 486.359375), (1, 601.1748046875)]","[(0, 927.4336547851562), (1, 939.7299194335938)]","[(0, 671.03955078125), (1, 331.9763488769531)]","[(0, 1605.37109375), (1, 1405.1180419921875)]","[(0, 1283.023681640625), (1, 976.5072631835938)]","[(0, 1822.82275390625), (1, 799.6945190429688)]","[(0, 1723.496337890625), (1, 1526.947021484375)]","[(0, 1697.529541015625), (1, 2053.209716796875)]","[(0, 2237.905029296875), (1, 2030.046875)]","[(0, 7290.65869140625), (1, 7293.53759765625)]","[(0, 1790.00732421875), (1, 2332.90478515625)]","[(0, 2604.416748046875), (1, 2086.956787109375)]","[(0, 5293.50537109375), (1, 4509.50341796875)]","[(0, 2540.43310546875), (1, 2342.249755859375)]","[(0, 1368.123291015625), (1, 1332.8236083984375)]","[(0, 2246.2900390625), (1, 1628.3038330078125)]","[(0, 1968.9197998046875), (1, 1747.4515380859375)]","[(0, 1995.2327880859375), (1, 2007.6690673828125)]","[(0, 1439.2188720703125), (1, 1516.9993896484375)]","[(0, 1707.816162109375), (1, 2156.052978515625)]"
9,"[(0, 2197.916748046875), (1, 2002.4124755859375)]","[(0, 1563.379638671875), (1, 1405.107421875)]","[(0, 1246.39453125), (1, 1028.8709716796875)]","[(0, 620.984375), (1, 754.5802001953125)]","[(0, 2166.608154296875), (1, 2137.400390625)]","[(0, 976.9334106445312), (1, 583.3713989257812)]","[(0, 1578.22509765625), (1, 1809.701904296875)]","[(0, 3877.090576171875), (1, 1649.5487060546875)]","[(0, 1509.208740234375), (1, 1045.7911376953125)]","[(0, 2737.943115234375), (1, 3446.754638671875)]","[(0, 1684.3616943359375), (1, 1935.9356689453125)]","[(0, 1804.5789794921875), (1, 1279.387451171875)]","[(0, 7604.16162109375), (1, 7704.83349609375)]","[(0, 2393.501708984375), (1, 2672.5556640625)]","[(0, 3160.821044921875), (1, 2631.966064453125)]","[(0, 3396.723876953125), (1, 4013.238525390625)]","[(0, 1923.8326416015625), (1, 1826.788818359375)]","[(0, 2115.92138671875), (1, 1945.025634765625)]","[(0, 2031.4190673828125), (1, 1420.322021484375)]","[(0, 2293.818359375), (1, 2785.14453125)]","[(0, 1544.62939453125), (1, 1563.9305419921875)]","[(0, 1083.755126953125), (1, 1212.3587646484375)]","[(0, 2308.048828125), (1, 2616.406005859375)]"
