,best
agreement_determiner_noun-across_1_adjective,0.5315
agreement_determiner_noun-between_neighbors,0.6205
agreement_subject_verb-across_prepositional_phrase,0.5275
agreement_subject_verb-across_relative_clause,0.5485
agreement_subject_verb-in_question_with_aux,0.5115
agreement_subject_verb-in_simple_question,0.5095
anaphor_agreement-pronoun_gender,0.5235
argument_structure-dropped_argument,0.661
argument_structure-swapped_arguments,0.93
argument_structure-transitive,0.692
binding-principle_a,0.3935
case-subjective_pronoun,0.9945
ellipsis-n_bar,0.388
filler-gap-wh_question_object,0.3415
filler-gap-wh_question_subject,0.9545
irregular-verb,0.7375
island-effects-adjunct_island,0.538
island-effects-coordinate_structure_constraint,0.648
local_attractor-in_question_with_aux,0.53
npi_licensing-matrix_question,0.1795
npi_licensing-only_npi_licensor,0.805
quantifiers-existential_there,0.799
quantifiers-superlative,0.074
