,best
agreement_determiner_noun-across_1_adjective,0.4855
agreement_determiner_noun-between_neighbors,0.4485
agreement_subject_verb-across_prepositional_phrase,0.5
agreement_subject_verb-across_relative_clause,0.499
agreement_subject_verb-in_question_with_aux,0.474
agreement_subject_verb-in_simple_question,0.5085
anaphor_agreement-pronoun_gender,0.524
argument_structure-dropped_argument,0.6695
argument_structure-swapped_arguments,0.887
argument_structure-transitive,0.527
binding-principle_a,0.5205
case-subjective_pronoun,0.897
ellipsis-n_bar,0.1755
filler-gap-wh_question_object,0.36
filler-gap-wh_question_subject,1.0
irregular-verb,0.5195
island-effects-adjunct_island,0.5785
island-effects-coordinate_structure_constraint,0.6155
local_attractor-in_question_with_aux,0.6205
npi_licensing-matrix_question,0.6775
npi_licensing-only_npi_licensor,0.9935
quantifiers-existential_there,0.7385
quantifiers-superlative,0.0425
