,best
agreement_determiner_noun-across_1_adjective,0.4945
agreement_determiner_noun-between_neighbors,0.4915
agreement_subject_verb-across_prepositional_phrase,0.4815
agreement_subject_verb-across_relative_clause,0.494
agreement_subject_verb-in_question_with_aux,0.505
agreement_subject_verb-in_simple_question,0.496
anaphor_agreement-pronoun_gender,0.54
argument_structure-dropped_argument,0.8615
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.518
binding-principle_a,0.5205
case-subjective_pronoun,0.993
ellipsis-n_bar,0.378
filler-gap-wh_question_object,0.8375
filler-gap-wh_question_subject,0.976
irregular-verb,0.5185
island-effects-adjunct_island,0.598
island-effects-coordinate_structure_constraint,0.6985
local_attractor-in_question_with_aux,0.734
npi_licensing-matrix_question,0.5025
npi_licensing-only_npi_licensor,0.0
quantifiers-existential_there,0.7765
quantifiers-superlative,0.4635
