,best
agreement_determiner_noun-across_1_adjective,0.523
agreement_determiner_noun-between_neighbors,0.52
agreement_subject_verb-across_prepositional_phrase,0.5005
agreement_subject_verb-across_relative_clause,0.4945
agreement_subject_verb-in_question_with_aux,0.482
agreement_subject_verb-in_simple_question,0.5025
anaphor_agreement-pronoun_gender,0.584
argument_structure-dropped_argument,0.716
argument_structure-swapped_arguments,0.9865
argument_structure-transitive,0.5145
binding-principle_a,0.5145
case-subjective_pronoun,0.9815
ellipsis-n_bar,0.345
filler-gap-wh_question_object,0.9995
filler-gap-wh_question_subject,1.0
irregular-verb,0.5195
island-effects-adjunct_island,0.675
island-effects-coordinate_structure_constraint,0.6555
local_attractor-in_question_with_aux,0.695
npi_licensing-matrix_question,0.481
npi_licensing-only_npi_licensor,0.0
quantifiers-existential_there,0.9385
quantifiers-superlative,0.3165
