,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 5250.8486328125), (1, 5097.56396484375)]","[(0, 7240.837890625), (1, 7795.6845703125)]","[(0, 8799.3466796875), (1, 8123.35546875)]","[(0, 8688.7568359375), (1, 10396.3330078125)]","[(0, 6750.16845703125), (1, 9155.4765625)]","[(0, 4236.904296875), (1, 3488.541259765625)]","[(0, 10256.4345703125), (1, 10714.9482421875)]","[(0, 11201.4677734375), (1, 6494.4404296875)]","[(0, 10951.673828125), (1, 7380.27880859375)]","[(0, 18046.205078125), (1, 16625.529296875)]","[(0, 8002.6025390625), (1, 8316.1376953125)]","[(0, 10830.5361328125), (1, 5809.39404296875)]","[(0, 11128.859375), (1, 12188.5791015625)]","[(0, 5249.09619140625), (1, 6138.84033203125)]","[(0, 10404.5458984375), (1, 7355.53076171875)]","[(0, 9401.8212890625), (1, 8590.904296875)]","[(0, 14530.5166015625), (1, 14570.8427734375)]","[(0, 15409.2177734375), (1, 11748.34375)]","[(0, 8509.0478515625), (1, 9004.15234375)]","[(0, 9409.5361328125), (1, 7248.2373046875)]","[(0, 11010.4130859375), (1, 9667.5556640625)]","[(0, 9367.0791015625), (1, 11041.1591796875)]","[(0, 10933.443359375), (1, 11979.203125)]"
1,"[(0, 7035.42333984375), (1, 8339.0185546875)]","[(0, 7034.8603515625), (1, 7184.51611328125)]","[(0, 9126.212890625), (1, 8519.408203125)]","[(0, 7102.73828125), (1, 8301.9853515625)]","[(0, 7933.8544921875), (1, 8642.5107421875)]","[(0, 5036.20166015625), (1, 4109.119140625)]","[(0, 8740.8505859375), (1, 7226.19921875)]","[(0, 10342.71484375), (1, 7679.2021484375)]","[(0, 7550.90283203125), (1, 4142.3974609375)]","[(0, 9632.841796875), (1, 8442.1533203125)]","[(0, 10108.041015625), (1, 10667.8525390625)]","[(0, 10735.056640625), (1, 6171.759765625)]","[(0, 13292.6748046875), (1, 14011.171875)]","[(0, 6639.39794921875), (1, 8569.310546875)]","[(0, 12518.529296875), (1, 8949.4140625)]","[(0, 9970.6142578125), (1, 10915.6376953125)]","[(0, 10891.1708984375), (1, 11931.078125)]","[(0, 13683.3017578125), (1, 10183.6474609375)]","[(0, 7739.73388671875), (1, 6717.4169921875)]","[(0, 11708.3916015625), (1, 6058.83251953125)]","[(0, 9312.7275390625), (1, 8204.8583984375)]","[(0, 10969.2236328125), (1, 12072.904296875)]","[(0, 8967.0810546875), (1, 9886.2978515625)]"
2,"[(0, 6245.2373046875), (1, 6975.54248046875)]","[(0, 8397.9169921875), (1, 8001.31298828125)]","[(0, 8357.9921875), (1, 7606.90380859375)]","[(0, 6719.6787109375), (1, 8127.6796875)]","[(0, 6192.7607421875), (1, 7418.60986328125)]","[(0, 6961.57958984375), (1, 6475.82470703125)]","[(0, 10034.048828125), (1, 13576.337890625)]","[(0, 13667.7548828125), (1, 12173.953125)]","[(0, 10025.1630859375), (1, 6126.82080078125)]","[(0, 17738.744140625), (1, 20970.169921875)]","[(0, 8899.6328125), (1, 8588.3564453125)]","[(0, 12154.2314453125), (1, 6913.69140625)]","[(0, 12135.978515625), (1, 12880.5947265625)]","[(0, 6342.49072265625), (1, 5953.47021484375)]","[(0, 15874.78515625), (1, 11589.51171875)]","[(0, 7142.6865234375), (1, 6800.61328125)]","[(0, 12640.00390625), (1, 10338.0205078125)]","[(0, 12657.2060546875), (1, 10199.34375)]","[(0, 10597.6533203125), (1, 10150.6611328125)]","[(0, 19662.91796875), (1, 10525.4951171875)]","[(0, 12539.068359375), (1, 9671.9638671875)]","[(0, 8945.8466796875), (1, 8801.7802734375)]","[(0, 8929.923828125), (1, 9412.875)]"
3,"[(0, 4969.44580078125), (1, 4987.03076171875)]","[(0, 8256.2314453125), (1, 7257.5263671875)]","[(0, 8672.32421875), (1, 7910.7275390625)]","[(0, 7983.7744140625), (1, 9517.7109375)]","[(0, 8517.1669921875), (1, 8417.5458984375)]","[(0, 8617.5068359375), (1, 7354.92041015625)]","[(0, 12278.189453125), (1, 9625.3115234375)]","[(0, 10448.9052734375), (1, 6372.2470703125)]","[(0, 7799.4775390625), (1, 5732.619140625)]","[(0, 8919.6845703125), (1, 6834.513671875)]","[(0, 11109.3271484375), (1, 10175.939453125)]","[(0, 17846.951171875), (1, 6754.23193359375)]","[(0, 9009.099609375), (1, 9485.1171875)]","[(0, 5107.73486328125), (1, 5583.05810546875)]","[(0, 17297.06640625), (1, 12817.328125)]","[(0, 6886.908203125), (1, 6791.07958984375)]","[(0, 10186.9697265625), (1, 8885.2333984375)]","[(0, 10102.4990234375), (1, 10369.1337890625)]","[(0, 6416.62353515625), (1, 6197.62353515625)]","[(0, 9563.2490234375), (1, 16509.65234375)]","[(0, 15112.4013671875), (1, 10570.0263671875)]","[(0, 10718.6181640625), (1, 10433.48046875)]","[(0, 9061.419921875), (1, 9202.5712890625)]"
4,"[(0, 6524.486328125), (1, 6196.52392578125)]","[(0, 7681.275390625), (1, 7979.19189453125)]","[(0, 7896.48193359375), (1, 8774.7509765625)]","[(0, 8030.55322265625), (1, 9562.765625)]","[(0, 6588.66552734375), (1, 7878.4140625)]","[(0, 8514.380859375), (1, 7418.7587890625)]","[(0, 7925.95947265625), (1, 8578.181640625)]","[(0, 11493.017578125), (1, 6409.77978515625)]","[(0, 8747.0537109375), (1, 4617.39892578125)]","[(0, 9387.43359375), (1, 6309.1357421875)]","[(0, 8564.6533203125), (1, 8527.228515625)]","[(0, 8632.7734375), (1, 4559.2587890625)]","[(0, 10412.099609375), (1, 13244.1484375)]","[(0, 6110.30810546875), (1, 7888.49609375)]","[(0, 14128.390625), (1, 9331.9306640625)]","[(0, 9005.11328125), (1, 8375.7294921875)]","[(0, 10922.3857421875), (1, 7905.96142578125)]","[(0, 5449.92626953125), (1, 5276.595703125)]","[(0, 9708.458984375), (1, 9163.65234375)]","[(0, 11113.2578125), (1, 10085.1435546875)]","[(0, 13509.578125), (1, 9915.3798828125)]","[(0, 9503.9521484375), (1, 8415.1689453125)]","[(0, 8115.4580078125), (1, 9826.35546875)]"
5,"[(0, 7437.19091796875), (1, 8442.2265625)]","[(0, 7103.87646484375), (1, 7925.9443359375)]","[(0, 8451.869140625), (1, 9395.8076171875)]","[(0, 7612.8544921875), (1, 9066.27734375)]","[(0, 7384.19970703125), (1, 7308.1865234375)]","[(0, 10239.7314453125), (1, 7541.453125)]","[(0, 5803.7841796875), (1, 5455.22998046875)]","[(0, 8360.3359375), (1, 9414.9853515625)]","[(0, 12762.76953125), (1, 8095.1513671875)]","[(0, 16385.796875), (1, 14209.642578125)]","[(0, 8129.462890625), (1, 7839.08203125)]","[(0, 11194.099609375), (1, 5723.201171875)]","[(0, 8591.9287109375), (1, 10451.40625)]","[(0, 8137.623046875), (1, 7733.1376953125)]","[(0, 12991.142578125), (1, 8778.810546875)]","[(0, 9064.8681640625), (1, 9220.748046875)]","[(0, 9250.6591796875), (1, 7114.8388671875)]","[(0, 4482.482421875), (1, 4511.3271484375)]","[(0, 7300.40576171875), (1, 5968.01171875)]","[(0, 12533.4365234375), (1, 9932.6708984375)]","[(0, 12156.6201171875), (1, 8448.0732421875)]","[(0, 12277.8974609375), (1, 10640.9560546875)]","[(0, 6479.54345703125), (1, 8063.068359375)]"
6,"[(0, 7311.01025390625), (1, 7790.46728515625)]","[(0, 9916.759765625), (1, 10103.423828125)]","[(0, 8578.125), (1, 9488.5830078125)]","[(0, 8394.28125), (1, 10396.9873046875)]","[(0, 5629.7666015625), (1, 4469.13525390625)]","[(0, 7391.00537109375), (1, 6234.62744140625)]","[(0, 7534.4296875), (1, 7807.68603515625)]","[(0, 10538.1298828125), (1, 6966.0625)]","[(0, 8411.86328125), (1, 6038.3203125)]","[(0, 11260.6875), (1, 11545.30859375)]","[(0, 9196.298828125), (1, 8171.958984375)]","[(0, 13399.1923828125), (1, 7268.78955078125)]","[(0, 11768.7197265625), (1, 11320.080078125)]","[(0, 6425.93798828125), (1, 7107.908203125)]","[(0, 13015.32421875), (1, 8077.18359375)]","[(0, 22395.447265625), (1, 21084.009765625)]","[(0, 12214.57421875), (1, 9798.1416015625)]","[(0, 10615.0703125), (1, 8365.638671875)]","[(0, 7143.36767578125), (1, 5889.87109375)]","[(0, 8172.92529296875), (1, 9203.8974609375)]","[(0, 9621.640625), (1, 7527.46337890625)]","[(0, 7983.5458984375), (1, 6898.3857421875)]","[(0, 9699.0283203125), (1, 11282.8427734375)]"
7,"[(0, 6633.1572265625), (1, 6684.31494140625)]","[(0, 9206.8212890625), (1, 10325.8916015625)]","[(0, 9010.5), (1, 9947.8857421875)]","[(0, 10020.2783203125), (1, 8248.1416015625)]","[(0, 5818.27685546875), (1, 5778.4404296875)]","[(0, 3486.818603515625), (1, 2732.99462890625)]","[(0, 9236.396484375), (1, 7885.54736328125)]","[(0, 13745.046875), (1, 5828.6005859375)]","[(0, 7578.26611328125), (1, 4215.2138671875)]","[(0, 11316.1943359375), (1, 11795.5302734375)]","[(0, 8719.6611328125), (1, 7904.52880859375)]","[(0, 10318.48828125), (1, 5922.02001953125)]","[(0, 11942.939453125), (1, 11495.166015625)]","[(0, 6569.7294921875), (1, 8193.5673828125)]","[(0, 13636.9501953125), (1, 8288.4658203125)]","[(0, 19437.32421875), (1, 23575.59765625)]","[(0, 8971.9560546875), (1, 7053.10498046875)]","[(0, 10840.1669921875), (1, 9100.9892578125)]","[(0, 4643.02294921875), (1, 4661.83544921875)]","[(0, 8983.6865234375), (1, 11860.525390625)]","[(0, 11387.7216796875), (1, 8924.4501953125)]","[(0, 8384.705078125), (1, 7708.42724609375)]","[(0, 9936.498046875), (1, 11641.275390625)]"
8,"[(0, 6295.8525390625), (1, 6381.27783203125)]","[(0, 10629.8203125), (1, 9943.68359375)]","[(0, 9153.7041015625), (1, 12399.34375)]","[(0, 8369.8212890625), (1, 7030.28564453125)]","[(0, 4617.01123046875), (1, 4460.9169921875)]","[(0, 4480.7001953125), (1, 3478.349365234375)]","[(0, 6097.84423828125), (1, 6363.55712890625)]","[(0, 12454.25), (1, 13248.9736328125)]","[(0, 9992.193359375), (1, 5739.40234375)]","[(0, 6527.79833984375), (1, 6915.34033203125)]","[(0, 7644.5234375), (1, 8277.873046875)]","[(0, 7522.6337890625), (1, 5466.97412109375)]","[(0, 14100.486328125), (1, 15726.779296875)]","[(0, 5059.49609375), (1, 5414.501953125)]","[(0, 9879.8125), (1, 6986.7802734375)]","[(0, 12340.2548828125), (1, 9793.1533203125)]","[(0, 8344.2294921875), (1, 9350.513671875)]","[(0, 8239.4931640625), (1, 6988.453125)]","[(0, 9395.8349609375), (1, 10301.822265625)]","[(0, 8717.5654296875), (1, 5925.87841796875)]","[(0, 10340.6630859375), (1, 7446.1044921875)]","[(0, 7564.3515625), (1, 8206.705078125)]","[(0, 7914.2666015625), (1, 8222.1455078125)]"
9,"[(0, 10464.2421875), (1, 8800.9248046875)]","[(0, 10986.55078125), (1, 8567.84765625)]","[(0, 10341.787109375), (1, 13239.16015625)]","[(0, 8271.166015625), (1, 6679.8154296875)]","[(0, 5606.28369140625), (1, 6068.5126953125)]","[(0, 6684.4677734375), (1, 5968.5009765625)]","[(0, 4911.85888671875), (1, 4811.9833984375)]","[(0, 12257.4228515625), (1, 6417.18017578125)]","[(0, 9466.28515625), (1, 6505.33203125)]","[(0, 6434.787109375), (1, 7112.15283203125)]","[(0, 6439.29931640625), (1, 7023.69140625)]","[(0, 12377.2626953125), (1, 7964.9140625)]","[(0, 12568.49609375), (1, 13874.466796875)]","[(0, 4976.1611328125), (1, 5066.8359375)]","[(0, 10688.7802734375), (1, 7949.28955078125)]","[(0, 9488.5830078125), (1, 11289.61328125)]","[(0, 7172.3515625), (1, 8114.8544921875)]","[(0, 8270.3291015625), (1, 8837.95703125)]","[(0, 6368.578125), (1, 6508.83154296875)]","[(0, 13410.685546875), (1, 9309.734375)]","[(0, 9172.34375), (1, 6736.046875)]","[(0, 7396.30078125), (1, 7736.19140625)]","[(0, 11511.7314453125), (1, 13585.3408203125)]"
