,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 991.6196899414062), (1, 907.5053100585938)]","[(0, 1691.575927734375), (1, 1470.0234375)]","[(0, 1141.11279296875), (1, 1042.809326171875)]","[(0, 1136.7783203125), (1, 1038.0430908203125)]","[(0, 703.5261840820312), (1, 624.7161254882812)]","[(0, 449.578369140625), (1, 257.4591064453125)]","[(0, 3534.51708984375), (1, 3515.912353515625)]","[(0, 2756.06396484375), (1, 1309.8028564453125)]","[(0, 2902.544189453125), (1, 1847.4244384765625)]","[(0, 11640.62109375), (1, 8581.2255859375)]","[(0, 2701.137451171875), (1, 3614.8076171875)]","[(0, 3429.5537109375), (1, 1663.399658203125)]","[(0, 4852.81494140625), (1, 4859.40087890625)]","[(0, 1605.64208984375), (1, 1528.33544921875)]","[(0, 3075.754150390625), (1, 2247.3603515625)]","[(0, 2085.436767578125), (1, 1853.0948486328125)]","[(0, 1570.215576171875), (1, 1673.9312744140625)]","[(0, 1253.9617919921875), (1, 1333.597900390625)]","[(0, 1082.171875), (1, 864.9279174804688)]","[(0, 1534.48388671875), (1, 1100.395751953125)]","[(0, 5569.62451171875), (1, 5646.892578125)]","[(0, 1993.9554443359375), (1, 1851.2296142578125)]","[(0, 1768.1376953125), (1, 1624.99658203125)]"
1,"[(0, 1581.198974609375), (1, 1601.656494140625)]","[(0, 1345.345703125), (1, 1173.37646484375)]","[(0, 1147.0716552734375), (1, 1040.79443359375)]","[(0, 576.3742065429688), (1, 526.959228515625)]","[(0, 676.6571655273438), (1, 553.9124755859375)]","[(0, 381.60919189453125), (1, 208.35183715820312)]","[(0, 2014.7100830078125), (1, 1864.1651611328125)]","[(0, 1126.0042724609375), (1, 1017.5074462890625)]","[(0, 1337.4342041015625), (1, 947.12060546875)]","[(0, 3517.9853515625), (1, 3326.951904296875)]","[(0, 5004.12939453125), (1, 6593.44873046875)]","[(0, 2741.522705078125), (1, 1381.4453125)]","[(0, 5612.90625), (1, 5484.70361328125)]","[(0, 1551.5677490234375), (1, 1737.7662353515625)]","[(0, 4032.370361328125), (1, 2760.857177734375)]","[(0, 1699.9837646484375), (1, 1856.789306640625)]","[(0, 1324.3851318359375), (1, 1408.1982421875)]","[(0, 1078.908935546875), (1, 1323.4609375)]","[(0, 2484.4658203125), (1, 2090.92724609375)]","[(0, 1049.836669921875), (1, 1141.64013671875)]","[(0, 2393.928955078125), (1, 2430.227294921875)]","[(0, 1710.968994140625), (1, 1623.0821533203125)]","[(0, 3674.857177734375), (1, 3280.54296875)]"
2,"[(0, 1338.92919921875), (1, 1373.35546875)]","[(0, 1471.094970703125), (1, 1291.0804443359375)]","[(0, 1170.1435546875), (1, 1061.6492919921875)]","[(0, 704.8781127929688), (1, 661.78125)]","[(0, 807.47607421875), (1, 695.9680786132812)]","[(0, 628.6270751953125), (1, 389.4832763671875)]","[(0, 1611.0250244140625), (1, 1594.715576171875)]","[(0, 1499.3028564453125), (1, 1346.116455078125)]","[(0, 2815.19189453125), (1, 1678.921875)]","[(0, 5652.84130859375), (1, 9920.4013671875)]","[(0, 3242.298828125), (1, 2626.4248046875)]","[(0, 1941.6712646484375), (1, 1555.1007080078125)]","[(0, 4881.6630859375), (1, 4628.345703125)]","[(0, 1674.9588623046875), (1, 1424.720703125)]","[(0, 2668.074951171875), (1, 2086.848388671875)]","[(0, 2991.04736328125), (1, 2694.60986328125)]","[(0, 2391.61474609375), (1, 2557.897705078125)]","[(0, 942.0776977539062), (1, 1048.8634033203125)]","[(0, 1641.5272216796875), (1, 1488.761474609375)]","[(0, 2545.21630859375), (1, 2330.76220703125)]","[(0, 3270.683837890625), (1, 3089.470947265625)]","[(0, 2137.029296875), (1, 1908.8057861328125)]","[(0, 1729.67431640625), (1, 2380.2685546875)]"
3,"[(0, 1721.4749755859375), (1, 1599.9344482421875)]","[(0, 1165.328369140625), (1, 1019.2449340820312)]","[(0, 1149.7308349609375), (1, 1034.2640380859375)]","[(0, 1083.7945556640625), (1, 1000.1240844726562)]","[(0, 2085.8603515625), (1, 1710.8409423828125)]","[(0, 1145.573974609375), (1, 692.4037475585938)]","[(0, 1403.9212646484375), (1, 1424.7628173828125)]","[(0, 3361.7255859375), (1, 2035.1925048828125)]","[(0, 2279.895751953125), (1, 1631.9937744140625)]","[(0, 3784.007080078125), (1, 3180.429931640625)]","[(0, 5893.19140625), (1, 4828.91015625)]","[(0, 2069.912353515625), (1, 1513.409912109375)]","[(0, 3813.80517578125), (1, 3719.703857421875)]","[(0, 1610.318359375), (1, 1588.89599609375)]","[(0, 3345.88037109375), (1, 2486.806640625)]","[(0, 2159.452392578125), (1, 2324.521240234375)]","[(0, 1842.384521484375), (1, 1930.530029296875)]","[(0, 1115.170654296875), (1, 1293.539794921875)]","[(0, 1264.5960693359375), (1, 882.891357421875)]","[(0, 2749.2333984375), (1, 5206.01220703125)]","[(0, 2939.154052734375), (1, 2785.872314453125)]","[(0, 2253.336181640625), (1, 1995.178466796875)]","[(0, 1452.915771484375), (1, 2039.585693359375)]"
4,"[(0, 926.8912353515625), (1, 843.0114135742188)]","[(0, 2125.62451171875), (1, 2427.517333984375)]","[(0, 1127.411376953125), (1, 1244.787841796875)]","[(0, 1079.6004638671875), (1, 986.1029052734375)]","[(0, 1777.5557861328125), (1, 1508.3115234375)]","[(0, 561.567138671875), (1, 409.27630615234375)]","[(0, 3274.35400390625), (1, 3262.422119140625)]","[(0, 1292.5767822265625), (1, 1259.2952880859375)]","[(0, 2362.85595703125), (1, 1155.78662109375)]","[(0, 2659.726806640625), (1, 1727.3648681640625)]","[(0, 2747.808837890625), (1, 2640.777099609375)]","[(0, 2825.365478515625), (1, 1344.3856201171875)]","[(0, 3089.367919921875), (1, 3511.4189453125)]","[(0, 1576.1590576171875), (1, 1971.258056640625)]","[(0, 3183.252197265625), (1, 2420.58544921875)]","[(0, 2128.470458984375), (1, 1815.2139892578125)]","[(0, 1909.602294921875), (1, 1835.3707275390625)]","[(0, 851.598876953125), (1, 859.905517578125)]","[(0, 1612.209228515625), (1, 1402.4031982421875)]","[(0, 2647.468505859375), (1, 2050.0615234375)]","[(0, 2223.852783203125), (1, 2024.869873046875)]","[(0, 2748.19921875), (1, 2196.638671875)]","[(0, 2412.906005859375), (1, 3981.6689453125)]"
5,"[(0, 1328.432373046875), (1, 1301.7923583984375)]","[(0, 1854.7275390625), (1, 2137.909912109375)]","[(0, 1152.9183349609375), (1, 1280.5458984375)]","[(0, 932.2870483398438), (1, 863.9810791015625)]","[(0, 1546.1607666015625), (1, 1255.013427734375)]","[(0, 572.0047607421875), (1, 368.7240295410156)]","[(0, 1452.5340576171875), (1, 1418.966064453125)]","[(0, 1470.16015625), (1, 1227.91796875)]","[(0, 3248.482666015625), (1, 1756.16650390625)]","[(0, 5304.71923828125), (1, 3662.4404296875)]","[(0, 2743.943603515625), (1, 2485.864013671875)]","[(0, 2192.22705078125), (1, 1536.64111328125)]","[(0, 2411.02099609375), (1, 2541.557373046875)]","[(0, 2663.822509765625), (1, 2564.46435546875)]","[(0, 3249.052490234375), (1, 2434.1474609375)]","[(0, 1567.4119873046875), (1, 1754.978759765625)]","[(0, 1565.8714599609375), (1, 1489.433837890625)]","[(0, 951.4556884765625), (1, 1004.216552734375)]","[(0, 2381.330078125), (1, 1790.009033203125)]","[(0, 2175.135986328125), (1, 3381.03271484375)]","[(0, 1529.8148193359375), (1, 1388.0806884765625)]","[(0, 2207.91796875), (1, 1762.4322509765625)]","[(0, 977.229248046875), (1, 939.9486083984375)]"
6,"[(0, 1135.195556640625), (1, 1128.8153076171875)]","[(0, 1882.051513671875), (1, 2192.343017578125)]","[(0, 1260.881591796875), (1, 1400.1280517578125)]","[(0, 697.64306640625), (1, 642.8441772460938)]","[(0, 534.1505737304688), (1, 590.4517822265625)]","[(0, 703.9483642578125), (1, 471.20440673828125)]","[(0, 2791.7568359375), (1, 2869.724609375)]","[(0, 2968.862060546875), (1, 1612.4122314453125)]","[(0, 2664.7412109375), (1, 1215.859130859375)]","[(0, 3271.619873046875), (1, 6103.04541015625)]","[(0, 2708.02685546875), (1, 2531.617431640625)]","[(0, 2797.424072265625), (1, 2197.168701171875)]","[(0, 2915.830810546875), (1, 2912.397216796875)]","[(0, 2503.375), (1, 2575.02197265625)]","[(0, 2744.45654296875), (1, 2065.18017578125)]","[(0, 5649.5322265625), (1, 5925.076171875)]","[(0, 1770.941650390625), (1, 1612.42138671875)]","[(0, 1150.6473388671875), (1, 1237.7958984375)]","[(0, 970.7083129882812), (1, 699.472412109375)]","[(0, 2478.486572265625), (1, 2195.15185546875)]","[(0, 1861.5313720703125), (1, 1948.60888671875)]","[(0, 2062.119873046875), (1, 1589.098388671875)]","[(0, 1917.992431640625), (1, 1751.1317138671875)]"
7,"[(0, 1636.4246826171875), (1, 1524.669677734375)]","[(0, 1536.7919921875), (1, 1813.7266845703125)]","[(0, 1294.32275390625), (1, 1441.8077392578125)]","[(0, 1137.496826171875), (1, 1238.7535400390625)]","[(0, 474.1710510253906), (1, 569.6367797851562)]","[(0, 487.6212463378906), (1, 280.87664794921875)]","[(0, 1587.24609375), (1, 1542.548583984375)]","[(0, 2025.7197265625), (1, 691.5824584960938)]","[(0, 1988.594482421875), (1, 1283.38525390625)]","[(0, 3653.008056640625), (1, 4455.91650390625)]","[(0, 2678.185302734375), (1, 2571.444091796875)]","[(0, 3165.889404296875), (1, 1448.814697265625)]","[(0, 2646.806884765625), (1, 2551.160400390625)]","[(0, 3237.96337890625), (1, 3028.2998046875)]","[(0, 2592.701171875), (1, 1876.936767578125)]","[(0, 5056.97314453125), (1, 5512.50146484375)]","[(0, 1485.94580078125), (1, 1327.3096923828125)]","[(0, 1018.62939453125), (1, 1369.99755859375)]","[(0, 1047.6978759765625), (1, 687.3001708984375)]","[(0, 3163.0009765625), (1, 3282.088623046875)]","[(0, 1697.771484375), (1, 1709.9698486328125)]","[(0, 1526.7510986328125), (1, 1203.869873046875)]","[(0, 2613.30517578125), (1, 4341.63037109375)]"
8,"[(0, 1281.9541015625), (1, 1372.96533203125)]","[(0, 2140.6865234375), (1, 2006.4229736328125)]","[(0, 1351.550537109375), (1, 1309.1466064453125)]","[(0, 570.8244018554688), (1, 621.7158813476562)]","[(0, 596.7291259765625), (1, 687.7440185546875)]","[(0, 433.080810546875), (1, 236.92811584472656)]","[(0, 1071.760009765625), (1, 1054.9859619140625)]","[(0, 1560.3514404296875), (1, 1241.474853515625)]","[(0, 2146.728759765625), (1, 1049.7801513671875)]","[(0, 1004.3607177734375), (1, 1158.08984375)]","[(0, 1410.356689453125), (1, 1853.4456787109375)]","[(0, 1693.201171875), (1, 1475.5123291015625)]","[(0, 8346.8955078125), (1, 8377.55078125)]","[(0, 1579.9825439453125), (1, 1816.8887939453125)]","[(0, 2999.256591796875), (1, 2368.4814453125)]","[(0, 4836.9345703125), (1, 4558.40234375)]","[(0, 1642.01806640625), (1, 1579.01318359375)]","[(0, 855.543212890625), (1, 961.2061767578125)]","[(0, 1179.5264892578125), (1, 1115.40673828125)]","[(0, 1687.2684326171875), (1, 1535.191650390625)]","[(0, 2467.114013671875), (1, 2312.3935546875)]","[(0, 1474.098876953125), (1, 1543.22119140625)]","[(0, 1255.48388671875), (1, 1740.2703857421875)]"
9,"[(0, 2735.682861328125), (1, 2662.28857421875)]","[(0, 1703.68017578125), (1, 1459.2493896484375)]","[(0, 1745.1756591796875), (1, 1678.0926513671875)]","[(0, 724.2850341796875), (1, 766.2628784179688)]","[(0, 1402.5885009765625), (1, 1688.7542724609375)]","[(0, 721.5308227539062), (1, 454.24237060546875)]","[(0, 1127.8076171875), (1, 1154.4873046875)]","[(0, 3587.217529296875), (1, 1448.8070068359375)]","[(0, 1772.223876953125), (1, 1162.3104248046875)]","[(0, 2125.702392578125), (1, 2715.487548828125)]","[(0, 1641.72607421875), (1, 2071.22265625)]","[(0, 2207.58837890625), (1, 1632.2054443359375)]","[(0, 8626.427734375), (1, 8650.7890625)]","[(0, 2026.7177734375), (1, 1984.6461181640625)]","[(0, 3447.4482421875), (1, 2631.781494140625)]","[(0, 3540.00244140625), (1, 3743.3046875)]","[(0, 1363.0396728515625), (1, 1288.4703369140625)]","[(0, 1112.412109375), (1, 1333.3067626953125)]","[(0, 1705.4495849609375), (1, 1199.4119873046875)]","[(0, 2137.417724609375), (1, 2437.38671875)]","[(0, 1542.9083251953125), (1, 1425.986328125)]","[(0, 1255.826904296875), (1, 1291.395751953125)]","[(0, 2415.920166015625), (1, 2184.150146484375)]"
10,"[(0, 2244.409912109375), (1, 2157.076171875)]","[(0, 1733.585693359375), (1, 1762.4901123046875)]","[(0, 1365.809326171875), (1, 1327.53125)]","[(0, 1062.907470703125), (1, 1149.210693359375)]","[(0, 1241.92138671875), (1, 1446.486328125)]","[(0, 1563.75390625), (1, 963.9890747070312)]","[(0, 713.5237426757812), (1, 671.4265747070312)]","[(0, 1518.535888671875), (1, 1261.0577392578125)]","[(0, 2192.551025390625), (1, 1321.872802734375)]","[(0, 3266.66259765625), (1, 2934.068359375)]","[(0, 2152.6064453125), (1, 2142.567626953125)]","[(0, 2299.580322265625), (1, 1680.181640625)]","[(0, 5640.27783203125), (1, 5584.56005859375)]","[(0, 1914.3951416015625), (1, 1885.2877197265625)]","[(0, 3854.667724609375), (1, 3305.985595703125)]","[(0, 2023.744384765625), (1, 2322.901123046875)]","[(0, 1794.7935791015625), (1, 1608.4559326171875)]","[(0, 1034.4168701171875), (1, 1050.1837158203125)]","[(0, 1536.7244873046875), (1, 1116.7091064453125)]","[(0, 1819.2452392578125), (1, 1490.4207763671875)]","[(0, 4588.20361328125), (1, 4204.92724609375)]","[(0, 1729.647216796875), (1, 1526.416259765625)]","[(0, 1831.3824462890625), (1, 2546.09033203125)]"
11,"[(0, 2235.432861328125), (1, 2324.2451171875)]","[(0, 1370.9935302734375), (1, 1255.323486328125)]","[(0, 1725.359619140625), (1, 1676.0126953125)]","[(0, 1055.0770263671875), (1, 1152.3115234375)]","[(0, 999.3479614257812), (1, 1209.4129638671875)]","[(0, 702.5650634765625), (1, 515.6012573242188)]","[(0, 861.8949584960938), (1, 898.7739868164062)]","[(0, 2391.94677734375), (1, 1831.1607666015625)]","[(0, 1691.721923828125), (1, 928.370361328125)]","[(0, 4975.2783203125), (1, 5061.29150390625)]","[(0, 2091.814697265625), (1, 2117.489990234375)]","[(0, 1166.1943359375), (1, 894.1982421875)]","[(0, 3801.31396484375), (1, 3719.39501953125)]","[(0, 2024.22021484375), (1, 1777.5947265625)]","[(0, 3003.55029296875), (1, 2369.023681640625)]","[(0, 2296.7548828125), (1, 2020.4708251953125)]","[(0, 1483.4857177734375), (1, 1303.1854248046875)]","[(0, 913.21630859375), (1, 1544.77294921875)]","[(0, 1539.640869140625), (1, 1176.3209228515625)]","[(0, 1456.749267578125), (1, 1807.0675048828125)]","[(0, 3880.982177734375), (1, 3528.53564453125)]","[(0, 1473.3245849609375), (1, 1331.9881591796875)]","[(0, 2141.90380859375), (1, 2019.6424560546875)]"
12,"[(0, 1382.044189453125), (1, 1501.3204345703125)]","[(0, 2904.43408203125), (1, 3178.277099609375)]","[(0, 1396.9110107421875), (1, 1443.8470458984375)]","[(0, 917.4674682617188), (1, 988.99462890625)]","[(0, 1609.5845947265625), (1, 1295.642333984375)]","[(0, 706.9529418945312), (1, 463.5406494140625)]","[(0, 1698.216796875), (1, 1678.6304931640625)]","[(0, 5312.78955078125), (1, 3214.481689453125)]","[(0, 2307.4404296875), (1, 1545.5372314453125)]","[(0, 2377.81494140625), (1, 4828.87841796875)]","[(0, 1444.6197509765625), (1, 1447.681396484375)]","[(0, 3189.490478515625), (1, 1650.57470703125)]","[(0, 3000.438232421875), (1, 3117.13671875)]","[(0, 2139.345703125), (1, 2388.839599609375)]","[(0, 2622.2138671875), (1, 2123.087890625)]","[(0, 961.001708984375), (1, 811.42236328125)]","[(0, 1827.83447265625), (1, 1948.046875)]","[(0, 733.5191040039062), (1, 766.657958984375)]","[(0, 957.76513671875), (1, 855.1541748046875)]","[(0, 2239.139892578125), (1, 1596.0499267578125)]","[(0, 4953.04638671875), (1, 4773.21630859375)]","[(0, 1816.068603515625), (1, 1647.33056640625)]","[(0, 2998.670166015625), (1, 2721.0703125)]"
13,"[(0, 2143.293212890625), (1, 2104.702392578125)]","[(0, 2298.19580078125), (1, 2812.2548828125)]","[(0, 1755.215576171875), (1, 1812.8734130859375)]","[(0, 841.7071533203125), (1, 908.4378662109375)]","[(0, 1052.8516845703125), (1, 1293.117919921875)]","[(0, 928.3588256835938), (1, 624.3536987304688)]","[(0, 945.5565185546875), (1, 942.7450561523438)]","[(0, 2716.483642578125), (1, 1045.2078857421875)]","[(0, 1723.336181640625), (1, 1091.19580078125)]","[(0, 1540.224609375), (1, 706.2039794921875)]","[(0, 1473.9849853515625), (1, 1458.213623046875)]","[(0, 1819.7509765625), (1, 1465.0543212890625)]","[(0, 2940.359619140625), (1, 3077.511474609375)]","[(0, 2423.9697265625), (1, 2571.937255859375)]","[(0, 2419.560791015625), (1, 1843.8013916015625)]","[(0, 833.6092529296875), (1, 992.6415405273438)]","[(0, 1516.6334228515625), (1, 1631.09130859375)]","[(0, 1349.188720703125), (1, 1432.9593505859375)]","[(0, 1668.6405029296875), (1, 1479.91845703125)]","[(0, 2485.750244140625), (1, 2847.779052734375)]","[(0, 2556.574462890625), (1, 2432.6240234375)]","[(0, 1485.453369140625), (1, 1378.10302734375)]","[(0, 1579.794189453125), (1, 1464.670166015625)]"
14,"[(0, 1807.0374755859375), (1, 1746.60107421875)]","[(0, 2535.015380859375), (1, 2683.31494140625)]","[(0, 1630.012939453125), (1, 1681.39599609375)]","[(0, 1286.315673828125), (1, 1392.01513671875)]","[(0, 870.2696533203125), (1, 672.3402709960938)]","[(0, 301.14013671875), (1, 523.6426391601562)]","[(0, 1338.3770751953125), (1, 1324.0789794921875)]","[(0, 3389.1650390625), (1, 6036.29931640625)]","[(0, 2084.68408203125), (1, 1378.4920654296875)]","[(0, 4945.5654296875), (1, 8903.1640625)]","[(0, 1577.3560791015625), (1, 1570.703125)]","[(0, 1637.2691650390625), (1, 1348.584716796875)]","[(0, 2050.78125), (1, 1963.6448974609375)]","[(0, 2310.278564453125), (1, 2450.603515625)]","[(0, 2384.115966796875), (1, 1860.641357421875)]","[(0, 1260.93798828125), (1, 1053.8350830078125)]","[(0, 3278.991455078125), (1, 3551.110107421875)]","[(0, 1154.3387451171875), (1, 1258.4224853515625)]","[(0, 823.9880981445312), (1, 732.182861328125)]","[(0, 3803.264892578125), (1, 2573.183349609375)]","[(0, 8593.19921875), (1, 8438.2255859375)]","[(0, 2023.9866943359375), (1, 1639.795166015625)]","[(0, 1424.18408203125), (1, 1325.72021484375)]"
15,"[(0, 2324.15869140625), (1, 2457.926025390625)]","[(0, 1885.8380126953125), (1, 2192.3544921875)]","[(0, 1989.6728515625), (1, 2050.655029296875)]","[(0, 640.448486328125), (1, 691.73583984375)]","[(0, 776.3307495117188), (1, 593.3580322265625)]","[(0, 255.47332763671875), (1, 462.5693359375)]","[(0, 883.9853515625), (1, 900.337890625)]","[(0, 4078.603515625), (1, 2143.19091796875)]","[(0, 2628.49072265625), (1, 1688.736572265625)]","[(0, 2846.58544921875), (1, 3475.15625)]","[(0, 1575.374755859375), (1, 1592.9554443359375)]","[(0, 2231.920166015625), (1, 1553.0443115234375)]","[(0, 2019.7445068359375), (1, 1970.5494384765625)]","[(0, 1910.0758056640625), (1, 2418.8212890625)]","[(0, 2425.458984375), (1, 1812.9761962890625)]","[(0, 980.6429443359375), (1, 1157.4080810546875)]","[(0, 2713.5810546875), (1, 2886.1083984375)]","[(0, 970.3458862304688), (1, 1088.6571044921875)]","[(0, 923.1055297851562), (1, 655.4684448242188)]","[(0, 2716.67919921875), (1, 3250.22412109375)]","[(0, 3559.82080078125), (1, 3586.355224609375)]","[(0, 1416.9849853515625), (1, 1118.6441650390625)]","[(0, 1512.9720458984375), (1, 2083.8037109375)]"
