,best
agreement_determiner_noun-across_1_adjective,0.495
agreement_determiner_noun-between_neighbors,0.491
agreement_subject_verb-across_prepositional_phrase,0.4765
agreement_subject_verb-across_relative_clause,0.484
agreement_subject_verb-in_question_with_aux,0.508
agreement_subject_verb-in_simple_question,0.5
anaphor_agreement-pronoun_gender,0.5385
argument_structure-dropped_argument,0.8725
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.529
binding-principle_a,0.5185
case-subjective_pronoun,0.995
ellipsis-n_bar,0.3795
filler-gap-wh_question_object,0.813
filler-gap-wh_question_subject,0.946
irregular-verb,0.519
island-effects-adjunct_island,0.606
island-effects-coordinate_structure_constraint,0.6985
local_attractor-in_question_with_aux,0.731
npi_licensing-matrix_question,0.518
npi_licensing-only_npi_licensor,0.0
quantifiers-existential_there,0.7695
quantifiers-superlative,0.47
