,best
agreement_determiner_noun-across_1_adjective,0.5305
agreement_determiner_noun-between_neighbors,0.5495
agreement_subject_verb-across_prepositional_phrase,0.5515
agreement_subject_verb-across_relative_clause,0.5175
agreement_subject_verb-in_question_with_aux,0.5055
agreement_subject_verb-in_simple_question,0.509
anaphor_agreement-pronoun_gender,0.534
argument_structure-dropped_argument,0.933
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.6335
binding-principle_a,0.445
case-subjective_pronoun,1.0
ellipsis-n_bar,0.4205
filler-gap-wh_question_object,0.657
filler-gap-wh_question_subject,0.831
irregular-verb,0.657
island-effects-adjunct_island,0.5985
island-effects-coordinate_structure_constraint,0.635
local_attractor-in_question_with_aux,0.617
npi_licensing-matrix_question,0.237
npi_licensing-only_npi_licensor,0.9655
quantifiers-existential_there,0.772
quantifiers-superlative,0.453
