,best
agreement_determiner_noun-across_1_adjective,0.5405
agreement_determiner_noun-between_neighbors,0.6095
agreement_subject_verb-across_prepositional_phrase,0.529
agreement_subject_verb-across_relative_clause,0.5035
agreement_subject_verb-in_question_with_aux,0.513
agreement_subject_verb-in_simple_question,0.506
anaphor_agreement-pronoun_gender,0.539
argument_structure-dropped_argument,0.801
argument_structure-swapped_arguments,0.9945
argument_structure-transitive,0.676
binding-principle_a,0.3945
case-subjective_pronoun,0.9995
ellipsis-n_bar,0.2675
filler-gap-wh_question_object,0.5175
filler-gap-wh_question_subject,0.9915
irregular-verb,0.8065
island-effects-adjunct_island,0.711
island-effects-coordinate_structure_constraint,0.3495
local_attractor-in_question_with_aux,0.6855
npi_licensing-matrix_question,0.571
npi_licensing-only_npi_licensor,0.9985
quantifiers-existential_there,0.7445
quantifiers-superlative,0.214
