,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 953.4149169921875), (1, 868.7799682617188)]","[(0, 1430.9293212890625), (1, 1219.1868896484375)]","[(0, 1180.5911865234375), (1, 1104.7230224609375)]","[(0, 1440.6217041015625), (1, 1454.303466796875)]","[(0, 1039.9937744140625), (1, 1083.904052734375)]","[(0, 586.1561279296875), (1, 474.379150390625)]","[(0, 4350.33837890625), (1, 4145.65380859375)]","[(0, 2757.531005859375), (1, 1157.020751953125)]","[(0, 3365.770751953125), (1, 1511.51611328125)]","[(0, 8275.599609375), (1, 7413.50341796875)]","[(0, 2502.495361328125), (1, 2866.621337890625)]","[(0, 3207.991943359375), (1, 1173.4918212890625)]","[(0, 4572.6005859375), (1, 5094.93017578125)]","[(0, 1682.2003173828125), (1, 1625.2359619140625)]","[(0, 2952.0791015625), (1, 1874.73828125)]","[(0, 3104.8447265625), (1, 2573.232421875)]","[(0, 2556.760986328125), (1, 2753.041748046875)]","[(0, 2559.973388671875), (1, 2200.5322265625)]","[(0, 1500.239013671875), (1, 1396.6600341796875)]","[(0, 1493.4713134765625), (1, 1093.563232421875)]","[(0, 5120.27880859375), (1, 5012.8466796875)]","[(0, 2053.326171875), (1, 1884.5992431640625)]","[(0, 2262.15966796875), (1, 2414.29296875)]"
1,"[(0, 1511.41748046875), (1, 1572.4169921875)]","[(0, 1194.7445068359375), (1, 962.3099975585938)]","[(0, 1465.847412109375), (1, 1422.728271484375)]","[(0, 729.740234375), (1, 721.316162109375)]","[(0, 1011.2620239257812), (1, 869.9306640625)]","[(0, 506.59442138671875), (1, 390.2184753417969)]","[(0, 2099.490234375), (1, 1981.278076171875)]","[(0, 1424.4857177734375), (1, 786.380615234375)]","[(0, 1672.1490478515625), (1, 797.631591796875)]","[(0, 3864.421630859375), (1, 3974.12353515625)]","[(0, 3915.071044921875), (1, 4827.36279296875)]","[(0, 2891.561767578125), (1, 1229.88037109375)]","[(0, 5376.03515625), (1, 5329.34765625)]","[(0, 1832.390625), (1, 2380.359375)]","[(0, 4174.33349609375), (1, 2250.027099609375)]","[(0, 2270.404052734375), (1, 2821.0791015625)]","[(0, 1686.1240234375), (1, 1837.8123779296875)]","[(0, 1941.358154296875), (1, 1851.1712646484375)]","[(0, 2532.072509765625), (1, 2498.47021484375)]","[(0, 1374.1192626953125), (1, 1154.8287353515625)]","[(0, 2452.838623046875), (1, 2191.400390625)]","[(0, 1756.6180419921875), (1, 1631.1815185546875)]","[(0, 3525.225830078125), (1, 3700.872314453125)]"
2,"[(0, 1207.5965576171875), (1, 1231.355712890625)]","[(0, 1484.8734130859375), (1, 1277.867431640625)]","[(0, 1191.93017578125), (1, 1103.03662109375)]","[(0, 923.876953125), (1, 949.40185546875)]","[(0, 1146.1083984375), (1, 1010.2653198242188)]","[(0, 720.1109619140625), (1, 573.8685302734375)]","[(0, 1724.3809814453125), (1, 1718.359375)]","[(0, 2532.427490234375), (1, 1587.9462890625)]","[(0, 2681.489990234375), (1, 1616.557861328125)]","[(0, 8944.9345703125), (1, 12959.9453125)]","[(0, 2885.68310546875), (1, 2404.866455078125)]","[(0, 2378.761962890625), (1, 1808.2467041015625)]","[(0, 4912.91748046875), (1, 5157.44091796875)]","[(0, 1678.856201171875), (1, 1474.3125)]","[(0, 3444.342529296875), (1, 2330.18212890625)]","[(0, 2995.38623046875), (1, 3110.564697265625)]","[(0, 2673.36376953125), (1, 2944.793701171875)]","[(0, 1277.9119873046875), (1, 1203.5277099609375)]","[(0, 1910.4210205078125), (1, 1591.318603515625)]","[(0, 3470.142333984375), (1, 2572.996826171875)]","[(0, 3683.358642578125), (1, 3120.131591796875)]","[(0, 1587.3785400390625), (1, 1410.8934326171875)]","[(0, 2161.03466796875), (1, 2580.198974609375)]"
3,"[(0, 1281.287353515625), (1, 1131.7047119140625)]","[(0, 1240.3447265625), (1, 964.1968383789062)]","[(0, 1433.519775390625), (1, 1364.6207275390625)]","[(0, 1254.1412353515625), (1, 1284.9461669921875)]","[(0, 2753.35546875), (1, 2308.562744140625)]","[(0, 1305.239013671875), (1, 867.0496215820312)]","[(0, 1403.642822265625), (1, 1450.1513671875)]","[(0, 2985.50732421875), (1, 1750.882080078125)]","[(0, 3102.021484375), (1, 1437.3013916015625)]","[(0, 4862.01513671875), (1, 3984.115234375)]","[(0, 4559.232421875), (1, 3715.162353515625)]","[(0, 3018.71240234375), (1, 1573.36279296875)]","[(0, 3988.38037109375), (1, 4174.6123046875)]","[(0, 1471.2000732421875), (1, 1608.400634765625)]","[(0, 4310.53955078125), (1, 2537.9677734375)]","[(0, 2797.9736328125), (1, 2273.09716796875)]","[(0, 1918.844970703125), (1, 2184.31982421875)]","[(0, 1526.8436279296875), (1, 1595.372802734375)]","[(0, 1654.8697509765625), (1, 1254.261962890625)]","[(0, 2594.948486328125), (1, 6724.1083984375)]","[(0, 3182.73291015625), (1, 2640.6865234375)]","[(0, 1880.7391357421875), (1, 1671.528076171875)]","[(0, 1862.9638671875), (1, 2221.358154296875)]"
4,"[(0, 1005.9524536132812), (1, 896.2759399414062)]","[(0, 1644.748291015625), (1, 1966.08740234375)]","[(0, 1087.2745361328125), (1, 1189.9163818359375)]","[(0, 1357.851318359375), (1, 1375.237548828125)]","[(0, 1814.9232177734375), (1, 1542.231689453125)]","[(0, 802.3590698242188), (1, 668.8896484375)]","[(0, 3901.723388671875), (1, 3474.977294921875)]","[(0, 1762.00634765625), (1, 1038.5313720703125)]","[(0, 2174.75830078125), (1, 798.6576538085938)]","[(0, 3194.3154296875), (1, 1949.5030517578125)]","[(0, 2887.778076171875), (1, 3165.517822265625)]","[(0, 2428.908935546875), (1, 894.7975463867188)]","[(0, 3190.308837890625), (1, 3533.617431640625)]","[(0, 1634.2677001953125), (1, 3361.89892578125)]","[(0, 3232.58544921875), (1, 2255.43359375)]","[(0, 2814.056396484375), (1, 1863.4071044921875)]","[(0, 2488.564453125), (1, 2393.60009765625)]","[(0, 967.4537963867188), (1, 963.357666015625)]","[(0, 2974.2236328125), (1, 2233.995361328125)]","[(0, 2839.908447265625), (1, 2474.602783203125)]","[(0, 2272.321044921875), (1, 1736.8681640625)]","[(0, 2154.348876953125), (1, 1740.3134765625)]","[(0, 2401.9462890625), (1, 3827.855712890625)]"
5,"[(0, 1600.593017578125), (1, 1565.056396484375)]","[(0, 1330.212890625), (1, 1713.728759765625)]","[(0, 1391.3011474609375), (1, 1486.364013671875)]","[(0, 1141.704345703125), (1, 1209.2313232421875)]","[(0, 1422.2703857421875), (1, 1173.707763671875)]","[(0, 855.337646484375), (1, 617.0606079101562)]","[(0, 1663.0008544921875), (1, 1783.0762939453125)]","[(0, 2213.50390625), (1, 1434.9627685546875)]","[(0, 3685.24560546875), (1, 1626.9324951171875)]","[(0, 7360.091796875), (1, 4367.435546875)]","[(0, 3014.868896484375), (1, 2977.7216796875)]","[(0, 2325.873779296875), (1, 1270.1826171875)]","[(0, 2405.55810546875), (1, 2763.9658203125)]","[(0, 2629.974853515625), (1, 2771.17529296875)]","[(0, 3357.230712890625), (1, 2207.535888671875)]","[(0, 1708.0914306640625), (1, 2244.38525390625)]","[(0, 1784.093505859375), (1, 1746.494384765625)]","[(0, 1212.344970703125), (1, 1100.1181640625)]","[(0, 2830.3642578125), (1, 2406.48388671875)]","[(0, 3593.37353515625), (1, 5324.98388671875)]","[(0, 1509.928466796875), (1, 1139.540771484375)]","[(0, 1946.7523193359375), (1, 1644.3670654296875)]","[(0, 1174.6260986328125), (1, 1300.1031494140625)]"
6,"[(0, 1255.4970703125), (1, 1195.59423828125)]","[(0, 1798.1009521484375), (1, 2115.352294921875)]","[(0, 1210.824951171875), (1, 1327.78955078125)]","[(0, 877.9517822265625), (1, 874.42724609375)]","[(0, 709.0342407226562), (1, 721.6299438476562)]","[(0, 1149.646484375), (1, 856.525390625)]","[(0, 2844.740234375), (1, 2793.78076171875)]","[(0, 2761.152099609375), (1, 1241.1180419921875)]","[(0, 2346.673583984375), (1, 821.8460693359375)]","[(0, 4318.41455078125), (1, 6694.08154296875)]","[(0, 2843.75537109375), (1, 2606.678955078125)]","[(0, 2674.247314453125), (1, 1663.5211181640625)]","[(0, 4064.737060546875), (1, 3720.71142578125)]","[(0, 2730.162841796875), (1, 3347.9775390625)]","[(0, 3453.265869140625), (1, 2396.8173828125)]","[(0, 5674.53271484375), (1, 5646.365234375)]","[(0, 2249.353271484375), (1, 1855.0220947265625)]","[(0, 1738.1954345703125), (1, 1737.6866455078125)]","[(0, 1231.4642333984375), (1, 943.5491333007812)]","[(0, 3272.84619140625), (1, 2650.651611328125)]","[(0, 2906.302734375), (1, 2472.61279296875)]","[(0, 2225.619140625), (1, 1479.3123779296875)]","[(0, 2102.350341796875), (1, 2267.323974609375)]"
7,"[(0, 1316.4493408203125), (1, 1153.5089111328125)]","[(0, 1398.34326171875), (1, 1793.9832763671875)]","[(0, 1537.3878173828125), (1, 1667.973876953125)]","[(0, 1475.0888671875), (1, 1459.1331787109375)]","[(0, 585.0213623046875), (1, 719.5792236328125)]","[(0, 585.3123779296875), (1, 464.319091796875)]","[(0, 1637.4814453125), (1, 1630.3394775390625)]","[(0, 2464.190185546875), (1, 675.805908203125)]","[(0, 2259.572509765625), (1, 987.1953735351562)]","[(0, 3742.804931640625), (1, 4202.0087890625)]","[(0, 2846.495849609375), (1, 2769.21484375)]","[(0, 2717.2841796875), (1, 1016.2313232421875)]","[(0, 3640.869873046875), (1, 3254.228271484375)]","[(0, 3627.65087890625), (1, 4437.20703125)]","[(0, 3717.207275390625), (1, 2216.933837890625)]","[(0, 4475.85693359375), (1, 4879.541015625)]","[(0, 1600.090087890625), (1, 1359.6304931640625)]","[(0, 1442.0333251953125), (1, 1576.132080078125)]","[(0, 1109.222900390625), (1, 818.3777465820312)]","[(0, 4598.4365234375), (1, 4406.72607421875)]","[(0, 2469.294921875), (1, 1972.000732421875)]","[(0, 1499.60400390625), (1, 1151.7430419921875)]","[(0, 2807.865234375), (1, 4359.267578125)]"
8,"[(0, 1362.1326904296875), (1, 1492.65673828125)]","[(0, 2030.32666015625), (1, 1822.552490234375)]","[(0, 1769.0543212890625), (1, 1967.3919677734375)]","[(0, 731.0916137695312), (1, 737.1580200195312)]","[(0, 746.7274169921875), (1, 856.7745361328125)]","[(0, 547.2996826171875), (1, 410.7702331542969)]","[(0, 1290.1923828125), (1, 1254.9876708984375)]","[(0, 2095.809326171875), (1, 1314.84326171875)]","[(0, 2000.9129638671875), (1, 683.3333129882812)]","[(0, 1225.91943359375), (1, 1314.811279296875)]","[(0, 1807.2596435546875), (1, 2486.279052734375)]","[(0, 1933.506591796875), (1, 1490.9097900390625)]","[(0, 7030.53369140625), (1, 6897.826171875)]","[(0, 1676.266845703125), (1, 2419.15576171875)]","[(0, 2977.97021484375), (1, 1986.3436279296875)]","[(0, 4746.83251953125), (1, 4265.568359375)]","[(0, 1975.8023681640625), (1, 2122.6435546875)]","[(0, 918.2403564453125), (1, 954.6704711914062)]","[(0, 1668.8291015625), (1, 1521.8028564453125)]","[(0, 2603.6953125), (1, 1902.0223388671875)]","[(0, 2646.947021484375), (1, 2042.9915771484375)]","[(0, 1504.68017578125), (1, 1631.649169921875)]","[(0, 1608.983642578125), (1, 1888.721435546875)]"
9,"[(0, 2523.627685546875), (1, 2495.644775390625)]","[(0, 1717.418212890625), (1, 1327.0255126953125)]","[(0, 2134.13818359375), (1, 2301.391357421875)]","[(0, 965.6908569335938), (1, 937.1184692382812)]","[(0, 1770.0382080078125), (1, 2103.068115234375)]","[(0, 759.8285522460938), (1, 589.9944458007812)]","[(0, 1700.1671142578125), (1, 1752.7874755859375)]","[(0, 3961.526611328125), (1, 1181.1817626953125)]","[(0, 1855.608642578125), (1, 970.2455444335938)]","[(0, 2328.80908203125), (1, 2843.693115234375)]","[(0, 1642.8011474609375), (1, 2090.4296875)]","[(0, 2592.005126953125), (1, 2047.298095703125)]","[(0, 7880.21728515625), (1, 7765.6259765625)]","[(0, 2117.614013671875), (1, 2381.004150390625)]","[(0, 3379.33056640625), (1, 2069.513671875)]","[(0, 3377.197998046875), (1, 3671.091552734375)]","[(0, 1395.86376953125), (1, 1508.4595947265625)]","[(0, 1146.018798828125), (1, 1371.4942626953125)]","[(0, 1911.140869140625), (1, 1228.143310546875)]","[(0, 3305.761474609375), (1, 2662.74951171875)]","[(0, 1780.943603515625), (1, 1392.6134033203125)]","[(0, 1242.261962890625), (1, 1295.180908203125)]","[(0, 2320.06494140625), (1, 2786.500732421875)]"
