,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 565.7430419921875), (1, 434.7080383300781)]","[(0, 1479.8985595703125), (1, 1334.895263671875)]","[(0, 975.4763793945312), (1, 1053.16650390625)]","[(0, 1589.1552734375), (1, 1223.9393310546875)]","[(0, 827.8709716796875), (1, 746.52197265625)]","[(0, 438.4771728515625), (1, 216.896728515625)]","[(0, 9386.8154296875), (1, 9191.37109375)]","[(0, 1743.2578125), (1, 812.275146484375)]","[(0, 3706.531005859375), (1, 2426.654052734375)]","[(0, 12584.83203125), (1, 10479.4921875)]","[(0, 4196.154296875), (1, 5273.13427734375)]","[(0, 2859.37353515625), (1, 1087.841796875)]","[(0, 5858.63330078125), (1, 7264.908203125)]","[(0, 1432.9805908203125), (1, 2032.324951171875)]","[(0, 3648.241943359375), (1, 2515.185791015625)]","[(0, 1746.90673828125), (1, 1649.90185546875)]","[(0, 2497.33740234375), (1, 2333.66796875)]","[(0, 2148.5947265625), (1, 1931.1920166015625)]","[(0, 1277.81201171875), (1, 1366.203369140625)]","[(0, 1414.31591796875), (1, 1085.3914794921875)]","[(0, 5626.93798828125), (1, 5728.29638671875)]","[(0, 1723.8038330078125), (1, 1844.0087890625)]","[(0, 1363.2386474609375), (1, 1096.925537109375)]"
1,"[(0, 1876.0018310546875), (1, 1734.8377685546875)]","[(0, 1346.565673828125), (1, 1170.1324462890625)]","[(0, 857.9998168945312), (1, 932.1683349609375)]","[(0, 729.8759765625), (1, 560.0335693359375)]","[(0, 576.944580078125), (1, 433.89312744140625)]","[(0, 348.56494140625), (1, 159.15196228027344)]","[(0, 5192.45166015625), (1, 5099.3583984375)]","[(0, 1193.05029296875), (1, 1058.490966796875)]","[(0, 1396.3231201171875), (1, 789.4275512695312)]","[(0, 10568.67578125), (1, 10389.46484375)]","[(0, 4879.443359375), (1, 5788.07568359375)]","[(0, 2116.65380859375), (1, 834.259765625)]","[(0, 5455.35498046875), (1, 5252.11083984375)]","[(0, 1692.6572265625), (1, 2477.665283203125)]","[(0, 4164.134765625), (1, 2886.190673828125)]","[(0, 1708.3424072265625), (1, 1687.3240966796875)]","[(0, 1544.0941162109375), (1, 1522.58251953125)]","[(0, 1698.0994873046875), (1, 1596.3673095703125)]","[(0, 4626.33740234375), (1, 3968.34814453125)]","[(0, 929.5233764648438), (1, 1168.80029296875)]","[(0, 1881.2099609375), (1, 2064.21923828125)]","[(0, 1947.5740966796875), (1, 2028.5093994140625)]","[(0, 4301.61962890625), (1, 3737.30859375)]"
2,"[(0, 766.6345825195312), (1, 803.6092529296875)]","[(0, 1369.79638671875), (1, 1143.1407470703125)]","[(0, 933.943603515625), (1, 1021.77197265625)]","[(0, 904.9105224609375), (1, 719.5638427734375)]","[(0, 751.9452514648438), (1, 580.41748046875)]","[(0, 497.3560791015625), (1, 242.57630920410156)]","[(0, 1253.787841796875), (1, 1125.4534912109375)]","[(0, 1041.5147705078125), (1, 1205.1162109375)]","[(0, 2658.89892578125), (1, 1448.822265625)]","[(0, 7782.9599609375), (1, 9958.00390625)]","[(0, 4802.81396484375), (1, 4434.61376953125)]","[(0, 3234.95703125), (1, 1370.0196533203125)]","[(0, 6049.6640625), (1, 5483.80419921875)]","[(0, 1781.33251953125), (1, 1476.67236328125)]","[(0, 3037.604736328125), (1, 2276.937255859375)]","[(0, 1943.4661865234375), (1, 1310.6680908203125)]","[(0, 4288.6103515625), (1, 4427.9833984375)]","[(0, 1212.4964599609375), (1, 1168.2843017578125)]","[(0, 1368.5128173828125), (1, 1397.65673828125)]","[(0, 3181.200439453125), (1, 4670.8427734375)]","[(0, 3769.239990234375), (1, 3853.653076171875)]","[(0, 1935.1409912109375), (1, 1709.288330078125)]","[(0, 1469.8909912109375), (1, 2039.955322265625)]"
3,"[(0, 1551.643798828125), (1, 1233.1688232421875)]","[(0, 1177.3603515625), (1, 949.94921875)]","[(0, 811.1948852539062), (1, 890.7797241210938)]","[(0, 746.8695678710938), (1, 584.3341064453125)]","[(0, 2072.749755859375), (1, 1579.9757080078125)]","[(0, 3316.15966796875), (1, 1308.3614501953125)]","[(0, 859.782958984375), (1, 921.0394287109375)]","[(0, 2487.768310546875), (1, 1414.005126953125)]","[(0, 4343.26171875), (1, 1187.678955078125)]","[(0, 9160.900390625), (1, 9416.69921875)]","[(0, 5965.2861328125), (1, 4941.10546875)]","[(0, 2511.009521484375), (1, 1400.678955078125)]","[(0, 4509.7314453125), (1, 4015.026123046875)]","[(0, 1479.8936767578125), (1, 1507.4085693359375)]","[(0, 4249.24658203125), (1, 2919.05419921875)]","[(0, 1222.7591552734375), (1, 1626.1732177734375)]","[(0, 2614.04052734375), (1, 2824.484619140625)]","[(0, 1456.9903564453125), (1, 1449.39306640625)]","[(0, 2000.84521484375), (1, 1718.656005859375)]","[(0, 3033.855712890625), (1, 8815.9111328125)]","[(0, 2592.702392578125), (1, 2520.4912109375)]","[(0, 2066.43212890625), (1, 1834.424072265625)]","[(0, 1163.30126953125), (1, 1790.52294921875)]"
4,"[(0, 783.3461303710938), (1, 621.7147216796875)]","[(0, 1680.11279296875), (1, 1838.013916015625)]","[(0, 1272.15185546875), (1, 1216.0579833984375)]","[(0, 790.0372314453125), (1, 614.431640625)]","[(0, 2042.597900390625), (1, 1709.1058349609375)]","[(0, 665.9029541015625), (1, 375.9593811035156)]","[(0, 4067.703857421875), (1, 4251.759765625)]","[(0, 1295.251953125), (1, 1274.8900146484375)]","[(0, 1911.1036376953125), (1, 841.4891967773438)]","[(0, 7172.337890625), (1, 3989.574951171875)]","[(0, 2677.61962890625), (1, 3038.045166015625)]","[(0, 3209.378173828125), (1, 1043.313720703125)]","[(0, 2964.130615234375), (1, 3161.200927734375)]","[(0, 973.3511962890625), (1, 1377.7061767578125)]","[(0, 2922.513916015625), (1, 2462.655029296875)]","[(0, 1115.450927734375), (1, 1037.1600341796875)]","[(0, 2904.47412109375), (1, 3017.005859375)]","[(0, 1042.6259765625), (1, 783.4985961914062)]","[(0, 1309.6710205078125), (1, 1263.55029296875)]","[(0, 4946.30615234375), (1, 3808.1572265625)]","[(0, 1723.428955078125), (1, 1608.62841796875)]","[(0, 1733.2939453125), (1, 1312.7509765625)]","[(0, 2069.957763671875), (1, 4153.28369140625)]"
5,"[(0, 1788.771728515625), (1, 1623.4312744140625)]","[(0, 1529.0606689453125), (1, 1762.6431884765625)]","[(0, 1160.0751953125), (1, 1102.19580078125)]","[(0, 969.1029663085938), (1, 756.9507446289062)]","[(0, 2283.687255859375), (1, 1761.7171630859375)]","[(0, 1403.7821044921875), (1, 634.927490234375)]","[(0, 2589.540771484375), (1, 2690.0908203125)]","[(0, 1726.4351806640625), (1, 1200.778564453125)]","[(0, 3210.56298828125), (1, 1343.3380126953125)]","[(0, 8779.037109375), (1, 7448.376953125)]","[(0, 4749.33203125), (1, 5224.166015625)]","[(0, 2270.02294921875), (1, 1209.0889892578125)]","[(0, 3236.305419921875), (1, 3182.78759765625)]","[(0, 1585.8865966796875), (1, 1929.1561279296875)]","[(0, 2603.110595703125), (1, 2356.94140625)]","[(0, 1282.95263671875), (1, 1114.499755859375)]","[(0, 1811.0028076171875), (1, 1861.8563232421875)]","[(0, 1058.173583984375), (1, 914.0440063476562)]","[(0, 4265.47509765625), (1, 3922.474365234375)]","[(0, 1863.226806640625), (1, 5947.15966796875)]","[(0, 1004.093505859375), (1, 940.404541015625)]","[(0, 1847.12060546875), (1, 1386.8004150390625)]","[(0, 672.5724487304688), (1, 631.95166015625)]"
6,"[(0, 741.063720703125), (1, 743.2195434570312)]","[(0, 1828.912841796875), (1, 2044.0185546875)]","[(0, 1254.7406005859375), (1, 1171.662841796875)]","[(0, 585.1292724609375), (1, 472.5348815917969)]","[(0, 827.1275024414062), (1, 928.2269287109375)]","[(0, 702.2653198242188), (1, 361.1781921386719)]","[(0, 2692.89013671875), (1, 2871.089111328125)]","[(0, 2650.129638671875), (1, 1786.9345703125)]","[(0, 1904.9776611328125), (1, 980.1740112304688)]","[(0, 10041.8212890625), (1, 11300.3955078125)]","[(0, 2615.39453125), (1, 2585.530517578125)]","[(0, 4529.42041015625), (1, 2597.124755859375)]","[(0, 2323.521484375), (1, 3474.023193359375)]","[(0, 2935.5361328125), (1, 4005.208740234375)]","[(0, 3585.8251953125), (1, 2310.0966796875)]","[(0, 4451.2744140625), (1, 4100.7568359375)]","[(0, 2589.373779296875), (1, 3157.45263671875)]","[(0, 1431.5059814453125), (1, 1554.6722412109375)]","[(0, 1696.25341796875), (1, 1559.5244140625)]","[(0, 3687.185791015625), (1, 2493.763916015625)]","[(0, 2089.814697265625), (1, 2357.0146484375)]","[(0, 2084.360107421875), (1, 1552.4852294921875)]","[(0, 1999.526123046875), (1, 1874.5567626953125)]"
7,"[(0, 1960.526611328125), (1, 1621.10595703125)]","[(0, 1567.314697265625), (1, 1860.939453125)]","[(0, 1119.576904296875), (1, 1042.2376708984375)]","[(0, 1478.6480712890625), (1, 1899.9991455078125)]","[(0, 453.78167724609375), (1, 598.2102661132812)]","[(0, 582.0643310546875), (1, 299.4452209472656)]","[(0, 1625.888671875), (1, 1655.6212158203125)]","[(0, 2845.6611328125), (1, 634.3655395507812)]","[(0, 3526.10009765625), (1, 1504.2138671875)]","[(0, 5407.37548828125), (1, 6479.2099609375)]","[(0, 4401.6982421875), (1, 4382.58935546875)]","[(0, 2391.516845703125), (1, 861.9163208007812)]","[(0, 2151.85302734375), (1, 2672.234619140625)]","[(0, 5034.4970703125), (1, 5101.45947265625)]","[(0, 2981.304931640625), (1, 1941.209228515625)]","[(0, 3907.275390625), (1, 4451.2998046875)]","[(0, 1612.2177734375), (1, 1922.650634765625)]","[(0, 989.8500366210938), (1, 1490.4569091796875)]","[(0, 1329.92431640625), (1, 1056.6165771484375)]","[(0, 4091.853759765625), (1, 4735.041015625)]","[(0, 1241.86865234375), (1, 1427.5443115234375)]","[(0, 1732.319091796875), (1, 1348.221435546875)]","[(0, 2376.038818359375), (1, 4942.15185546875)]"
8,"[(0, 665.2402954101562), (1, 753.9647827148438)]","[(0, 1869.5633544921875), (1, 1951.909423828125)]","[(0, 1269.2095947265625), (1, 1188.0313720703125)]","[(0, 656.131103515625), (1, 840.6806640625)]","[(0, 548.3338012695312), (1, 691.4354248046875)]","[(0, 521.0425415039062), (1, 251.60984802246094)]","[(0, 1956.7618408203125), (1, 1907.61376953125)]","[(0, 2306.587890625), (1, 1467.781982421875)]","[(0, 1781.1278076171875), (1, 835.9047241210938)]","[(0, 1883.2060546875), (1, 2622.23388671875)]","[(0, 1272.762939453125), (1, 1529.281005859375)]","[(0, 2132.412109375), (1, 1098.44970703125)]","[(0, 8004.03759765625), (1, 7911.6259765625)]","[(0, 974.574462890625), (1, 1375.6219482421875)]","[(0, 3670.90966796875), (1, 2809.3720703125)]","[(0, 5705.63720703125), (1, 4955.51318359375)]","[(0, 1863.55810546875), (1, 2437.3857421875)]","[(0, 762.0016479492188), (1, 932.8882446289062)]","[(0, 1750.42138671875), (1, 1700.111083984375)]","[(0, 1567.42529296875), (1, 1787.6053466796875)]","[(0, 2416.354248046875), (1, 2282.22216796875)]","[(0, 1350.4715576171875), (1, 1119.969482421875)]","[(0, 1027.603515625), (1, 1458.5697021484375)]"
9,"[(0, 2809.526123046875), (1, 2785.8974609375)]","[(0, 1725.01171875), (1, 1721.8076171875)]","[(0, 1556.1607666015625), (1, 1482.38818359375)]","[(0, 843.3956909179688), (1, 1040.160400390625)]","[(0, 1400.43994140625), (1, 1829.9195556640625)]","[(0, 727.0363159179688), (1, 361.16937255859375)]","[(0, 1888.692626953125), (1, 1968.7620849609375)]","[(0, 3135.1826171875), (1, 1596.15576171875)]","[(0, 1820.091064453125), (1, 1142.984375)]","[(0, 2956.913818359375), (1, 3632.39697265625)]","[(0, 1401.6651611328125), (1, 1628.931396484375)]","[(0, 2019.4720458984375), (1, 932.0101318359375)]","[(0, 8119.20458984375), (1, 7863.1767578125)]","[(0, 1336.14208984375), (1, 1640.7642822265625)]","[(0, 3900.432373046875), (1, 3023.59326171875)]","[(0, 4489.86669921875), (1, 4468.16796875)]","[(0, 1131.24658203125), (1, 1450.8990478515625)]","[(0, 1094.65673828125), (1, 1317.0269775390625)]","[(0, 2680.482421875), (1, 1529.50341796875)]","[(0, 1651.513916015625), (1, 1671.8302001953125)]","[(0, 1134.104736328125), (1, 1086.2080078125)]","[(0, 1453.143798828125), (1, 1267.705322265625)]","[(0, 2720.896484375), (1, 2387.749755859375)]"
