,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1003.1004638671875), (1, 953.9755859375)]","[(0, 1604.327880859375), (1, 1384.7447509765625)]","[(0, 1368.621826171875), (1, 1264.3157958984375)]","[(0, 1565.3720703125), (1, 1624.289306640625)]","[(0, 1298.405029296875), (1, 1482.0220947265625)]","[(0, 661.42919921875), (1, 556.77099609375)]","[(0, 4356.98974609375), (1, 4147.0380859375)]","[(0, 2840.2431640625), (1, 1248.1943359375)]","[(0, 3474.864501953125), (1, 1695.00830078125)]","[(0, 9167.0263671875), (1, 7273.73388671875)]","[(0, 2579.784423828125), (1, 3051.163330078125)]","[(0, 3470.555908203125), (1, 1320.58447265625)]","[(0, 4780.6328125), (1, 5449.1513671875)]","[(0, 1732.133056640625), (1, 1718.956787109375)]","[(0, 2874.8564453125), (1, 1898.7808837890625)]","[(0, 3501.333740234375), (1, 2905.841552734375)]","[(0, 2917.8740234375), (1, 3376.905029296875)]","[(0, 2677.612060546875), (1, 2302.794189453125)]","[(0, 1995.9368896484375), (1, 1890.4351806640625)]","[(0, 1663.0421142578125), (1, 1212.6739501953125)]","[(0, 5340.7802734375), (1, 5119.1845703125)]","[(0, 2168.009521484375), (1, 2049.678466796875)]","[(0, 2510.532958984375), (1, 2767.2138671875)]"
1,"[(0, 1581.7523193359375), (1, 1703.5047607421875)]","[(0, 1305.594970703125), (1, 1078.5380859375)]","[(0, 1652.349609375), (1, 1576.0418701171875)]","[(0, 838.0430908203125), (1, 863.9835815429688)]","[(0, 1169.2935791015625), (1, 1111.4302978515625)]","[(0, 581.4265747070312), (1, 474.9096374511719)]","[(0, 2160.15478515625), (1, 2056.82958984375)]","[(0, 1492.359375), (1, 926.0067749023438)]","[(0, 1793.635986328125), (1, 870.587646484375)]","[(0, 3576.56640625), (1, 3655.377685546875)]","[(0, 4337.2021484375), (1, 5238.3994140625)]","[(0, 3146.76025390625), (1, 1365.201904296875)]","[(0, 5554.68212890625), (1, 5642.8447265625)]","[(0, 1869.9449462890625), (1, 2485.366455078125)]","[(0, 4133.87353515625), (1, 2402.624755859375)]","[(0, 2565.2412109375), (1, 3211.441650390625)]","[(0, 1923.4161376953125), (1, 2271.64501953125)]","[(0, 2056.993408203125), (1, 1881.8568115234375)]","[(0, 2452.948486328125), (1, 2340.72705078125)]","[(0, 1602.089599609375), (1, 1226.2994384765625)]","[(0, 2652.273681640625), (1, 2364.031494140625)]","[(0, 1824.6697998046875), (1, 1722.3067626953125)]","[(0, 3638.64501953125), (1, 3879.849853515625)]"
2,"[(0, 1372.4364013671875), (1, 1431.3558349609375)]","[(0, 1628.897216796875), (1, 1399.122314453125)]","[(0, 1344.960205078125), (1, 1230.28857421875)]","[(0, 1015.5206298828125), (1, 1084.9666748046875)]","[(0, 1350.78515625), (1, 1231.693359375)]","[(0, 824.7354125976562), (1, 692.6768798828125)]","[(0, 2067.744873046875), (1, 2123.6083984375)]","[(0, 2635.790283203125), (1, 1696.9661865234375)]","[(0, 2809.20703125), (1, 1550.0775146484375)]","[(0, 7143.28564453125), (1, 13448.9033203125)]","[(0, 2969.854736328125), (1, 2540.9794921875)]","[(0, 2893.80029296875), (1, 2145.3759765625)]","[(0, 5184.4404296875), (1, 5576.2578125)]","[(0, 1672.7017822265625), (1, 1519.6492919921875)]","[(0, 3659.8740234375), (1, 2550.697021484375)]","[(0, 3223.245849609375), (1, 3087.055908203125)]","[(0, 2802.768798828125), (1, 3043.12841796875)]","[(0, 1353.726806640625), (1, 1274.2281494140625)]","[(0, 2377.673095703125), (1, 2026.634765625)]","[(0, 3917.483642578125), (1, 2655.89794921875)]","[(0, 3773.30419921875), (1, 3252.239501953125)]","[(0, 1818.009521484375), (1, 1713.476318359375)]","[(0, 2199.093017578125), (1, 2641.758544921875)]"
3,"[(0, 1346.0103759765625), (1, 1268.6953125)]","[(0, 1335.6490478515625), (1, 1041.6439208984375)]","[(0, 1585.50244140625), (1, 1487.779296875)]","[(0, 1355.659423828125), (1, 1436.5908203125)]","[(0, 2866.78515625), (1, 2488.94775390625)]","[(0, 1576.9815673828125), (1, 1091.760498046875)]","[(0, 1681.6533203125), (1, 1723.364013671875)]","[(0, 3284.196044921875), (1, 1871.908447265625)]","[(0, 3146.997314453125), (1, 1537.839599609375)]","[(0, 4874.0107421875), (1, 3842.0498046875)]","[(0, 4943.2734375), (1, 4105.97314453125)]","[(0, 3525.88525390625), (1, 1746.07470703125)]","[(0, 4143.1044921875), (1, 4412.78173828125)]","[(0, 1432.513916015625), (1, 1606.9287109375)]","[(0, 4570.4033203125), (1, 2833.957763671875)]","[(0, 2755.471435546875), (1, 2487.45166015625)]","[(0, 2022.3524169921875), (1, 2283.155029296875)]","[(0, 1513.1790771484375), (1, 1590.5281982421875)]","[(0, 1562.6619873046875), (1, 1123.93310546875)]","[(0, 2613.86962890625), (1, 6458.259765625)]","[(0, 3241.970947265625), (1, 2717.494140625)]","[(0, 2129.626708984375), (1, 1980.6151123046875)]","[(0, 2137.892578125), (1, 2507.342529296875)]"
4,"[(0, 1017.9058837890625), (1, 963.3296508789062)]","[(0, 1876.6844482421875), (1, 2246.575927734375)]","[(0, 1250.0513916015625), (1, 1381.700927734375)]","[(0, 1485.810546875), (1, 1564.703369140625)]","[(0, 1917.4337158203125), (1, 1695.8887939453125)]","[(0, 952.3516845703125), (1, 806.5071411132812)]","[(0, 4093.036376953125), (1, 3710.212646484375)]","[(0, 1819.9678955078125), (1, 1187.4512939453125)]","[(0, 2274.05322265625), (1, 841.4411010742188)]","[(0, 3103.196044921875), (1, 1936.30126953125)]","[(0, 2972.013671875), (1, 3280.38623046875)]","[(0, 2604.00927734375), (1, 1000.9885864257812)]","[(0, 3527.744873046875), (1, 3944.516845703125)]","[(0, 1668.5697021484375), (1, 3335.755126953125)]","[(0, 3239.40869140625), (1, 2329.22119140625)]","[(0, 2908.3671875), (1, 1954.72216796875)]","[(0, 2639.8193359375), (1, 2485.859375)]","[(0, 965.1052856445312), (1, 951.1326904296875)]","[(0, 3398.1201171875), (1, 2653.501953125)]","[(0, 2850.488037109375), (1, 2765.281494140625)]","[(0, 2574.554443359375), (1, 1969.7686767578125)]","[(0, 2555.961669921875), (1, 2133.036376953125)]","[(0, 2519.611572265625), (1, 3970.51708984375)]"
5,"[(0, 1531.2283935546875), (1, 1585.4622802734375)]","[(0, 1482.2744140625), (1, 1895.107666015625)]","[(0, 1553.2872314453125), (1, 1678.539306640625)]","[(0, 1230.7010498046875), (1, 1361.091796875)]","[(0, 1500.87451171875), (1, 1299.7164306640625)]","[(0, 1045.04541015625), (1, 759.388916015625)]","[(0, 1747.4940185546875), (1, 1864.735107421875)]","[(0, 2114.091064453125), (1, 1485.5653076171875)]","[(0, 3960.755859375), (1, 2072.234130859375)]","[(0, 7272.1796875), (1, 4072.411865234375)]","[(0, 2970.95947265625), (1, 2937.299072265625)]","[(0, 2612.421875), (1, 1365.9754638671875)]","[(0, 2546.84326171875), (1, 2936.5205078125)]","[(0, 2675.87890625), (1, 2699.247314453125)]","[(0, 3444.10595703125), (1, 2388.42041015625)]","[(0, 1772.1385498046875), (1, 2335.194091796875)]","[(0, 1905.7371826171875), (1, 1835.546630859375)]","[(0, 1167.7039794921875), (1, 1091.7147216796875)]","[(0, 2676.843505859375), (1, 2168.647705078125)]","[(0, 3729.461181640625), (1, 4933.919921875)]","[(0, 1748.66357421875), (1, 1319.4224853515625)]","[(0, 2225.71044921875), (1, 1932.9608154296875)]","[(0, 1352.32861328125), (1, 1562.3170166015625)]"
6,"[(0, 1362.15478515625), (1, 1349.733154296875)]","[(0, 1994.248291015625), (1, 2348.910400390625)]","[(0, 1372.0849609375), (1, 1518.6328125)]","[(0, 997.175048828125), (1, 1035.615234375)]","[(0, 798.878173828125), (1, 754.5287475585938)]","[(0, 1370.2314453125), (1, 1035.815185546875)]","[(0, 2895.630859375), (1, 2797.465576171875)]","[(0, 2951.76513671875), (1, 1329.1558837890625)]","[(0, 2429.62255859375), (1, 917.1975708007812)]","[(0, 4236.302734375), (1, 6481.4716796875)]","[(0, 2996.343505859375), (1, 2736.284423828125)]","[(0, 3027.66455078125), (1, 1836.172607421875)]","[(0, 4192.8662109375), (1, 3780.111572265625)]","[(0, 2643.7041015625), (1, 3273.689208984375)]","[(0, 3584.136474609375), (1, 2553.850341796875)]","[(0, 6084.5595703125), (1, 6338.74755859375)]","[(0, 2435.4013671875), (1, 2088.63623046875)]","[(0, 1757.0125732421875), (1, 1677.5975341796875)]","[(0, 1420.486572265625), (1, 1056.420654296875)]","[(0, 3143.30810546875), (1, 2840.69677734375)]","[(0, 3031.978515625), (1, 2518.94482421875)]","[(0, 2261.918212890625), (1, 1599.595703125)]","[(0, 2156.6513671875), (1, 2356.346923828125)]"
7,"[(0, 1351.79736328125), (1, 1286.344482421875)]","[(0, 1503.4918212890625), (1, 1914.25634765625)]","[(0, 1704.2724609375), (1, 1863.4871826171875)]","[(0, 1638.9837646484375), (1, 1572.7222900390625)]","[(0, 626.2647094726562), (1, 713.0407104492188)]","[(0, 636.9886474609375), (1, 510.1785583496094)]","[(0, 1715.59130859375), (1, 1695.297607421875)]","[(0, 2566.394775390625), (1, 708.738525390625)]","[(0, 2485.55126953125), (1, 1031.317138671875)]","[(0, 3161.08935546875), (1, 4265.4501953125)]","[(0, 2942.170166015625), (1, 2814.971923828125)]","[(0, 3019.651123046875), (1, 1177.2059326171875)]","[(0, 3769.581787109375), (1, 3419.0673828125)]","[(0, 3380.178466796875), (1, 4562.15087890625)]","[(0, 4110.51416015625), (1, 2574.13818359375)]","[(0, 5165.36572265625), (1, 5436.501953125)]","[(0, 1706.183349609375), (1, 1509.60302734375)]","[(0, 1520.1187744140625), (1, 1607.6630859375)]","[(0, 1034.2852783203125), (1, 775.5053100585938)]","[(0, 4038.27392578125), (1, 4229.1337890625)]","[(0, 3071.31005859375), (1, 2270.320556640625)]","[(0, 1545.1185302734375), (1, 1249.805908203125)]","[(0, 3002.347412109375), (1, 4624.72314453125)]"
8,"[(0, 1453.9388427734375), (1, 1503.7169189453125)]","[(0, 2222.383544921875), (1, 1994.27099609375)]","[(0, 1872.1048583984375), (1, 2152.96044921875)]","[(0, 882.6395874023438), (1, 849.9530029296875)]","[(0, 806.2103271484375), (1, 907.57373046875)]","[(0, 592.9320678710938), (1, 456.5469665527344)]","[(0, 1360.5655517578125), (1, 1321.180908203125)]","[(0, 2100.76513671875), (1, 1416.0205078125)]","[(0, 2130.559326171875), (1, 757.5946044921875)]","[(0, 1319.652099609375), (1, 1384.002197265625)]","[(0, 1879.412353515625), (1, 2562.678466796875)]","[(0, 2041.8587646484375), (1, 1593.48193359375)]","[(0, 7617.32763671875), (1, 7388.7783203125)]","[(0, 1572.064697265625), (1, 2299.428955078125)]","[(0, 2967.28271484375), (1, 1966.6068115234375)]","[(0, 5043.61279296875), (1, 4473.81298828125)]","[(0, 2127.73486328125), (1, 2414.5)]","[(0, 964.4198608398438), (1, 966.4850463867188)]","[(0, 2092.648681640625), (1, 1873.597900390625)]","[(0, 2518.250732421875), (1, 1930.594482421875)]","[(0, 2896.4482421875), (1, 2226.61474609375)]","[(0, 1593.9144287109375), (1, 1832.21142578125)]","[(0, 1727.1368408203125), (1, 2027.513427734375)]"
9,"[(0, 2700.2412109375), (1, 2558.99072265625)]","[(0, 1896.0484619140625), (1, 1484.171875)]","[(0, 2153.0888671875), (1, 2400.53125)]","[(0, 1116.8768310546875), (1, 1038.2535400390625)]","[(0, 1731.4302978515625), (1, 2016.75830078125)]","[(0, 834.4515991210938), (1, 673.9226684570312)]","[(0, 1717.448486328125), (1, 1776.0816650390625)]","[(0, 4032.75146484375), (1, 1330.1341552734375)]","[(0, 2017.0987548828125), (1, 1146.8255615234375)]","[(0, 2066.2646484375), (1, 2648.766357421875)]","[(0, 1730.810546875), (1, 2179.4423828125)]","[(0, 2984.687255859375), (1, 2385.653564453125)]","[(0, 8231.4345703125), (1, 8022.72265625)]","[(0, 1953.7950439453125), (1, 2251.3095703125)]","[(0, 3536.280517578125), (1, 2196.6416015625)]","[(0, 3401.433837890625), (1, 3786.511962890625)]","[(0, 1516.5718994140625), (1, 1732.9798583984375)]","[(0, 1219.4375), (1, 1377.210205078125)]","[(0, 1913.83203125), (1, 1214.8443603515625)]","[(0, 3448.349365234375), (1, 2818.934326171875)]","[(0, 1996.3614501953125), (1, 1572.9989013671875)]","[(0, 1288.287353515625), (1, 1409.4813232421875)]","[(0, 2531.619873046875), (1, 3108.5986328125)]"
10,"[(0, 2063.930908203125), (1, 2024.6932373046875)]","[(0, 1881.0736083984375), (1, 2001.4912109375)]","[(0, 1831.5843505859375), (1, 2098.8125)]","[(0, 1367.8193359375), (1, 1300.540283203125)]","[(0, 1228.4796142578125), (1, 1421.3734130859375)]","[(0, 1615.2294921875), (1, 1063.5711669921875)]","[(0, 864.43603515625), (1, 822.391357421875)]","[(0, 1648.7205810546875), (1, 988.8037109375)]","[(0, 3654.495849609375), (1, 2022.041015625)]","[(0, 3828.4619140625), (1, 3172.320556640625)]","[(0, 2504.8173828125), (1, 2477.50830078125)]","[(0, 2147.81005859375), (1, 1436.5634765625)]","[(0, 5595.10986328125), (1, 5360.517578125)]","[(0, 2124.4814453125), (1, 2238.919921875)]","[(0, 4951.4501953125), (1, 4034.497802734375)]","[(0, 2770.876708984375), (1, 3371.942626953125)]","[(0, 2390.60009765625), (1, 2034.5491943359375)]","[(0, 2014.5601806640625), (1, 1908.1787109375)]","[(0, 2163.49267578125), (1, 1590.48876953125)]","[(0, 1915.026123046875), (1, 1545.0845947265625)]","[(0, 4700.63525390625), (1, 3977.619384765625)]","[(0, 1657.022216796875), (1, 1578.6751708984375)]","[(0, 2578.354248046875), (1, 3062.27587890625)]"
11,"[(0, 1966.0386962890625), (1, 2027.04833984375)]","[(0, 1495.2591552734375), (1, 1432.4012451171875)]","[(0, 2064.717529296875), (1, 2323.894775390625)]","[(0, 1501.72998046875), (1, 1440.149169921875)]","[(0, 900.2966918945312), (1, 1053.7425537109375)]","[(0, 917.8665771484375), (1, 732.9660034179688)]","[(0, 1058.2891845703125), (1, 1063.132568359375)]","[(0, 2963.990478515625), (1, 1987.3714599609375)]","[(0, 2099.038818359375), (1, 841.7713623046875)]","[(0, 4879.759765625), (1, 4623.61181640625)]","[(0, 2204.599853515625), (1, 2280.012939453125)]","[(0, 1301.84326171875), (1, 871.90869140625)]","[(0, 4058.53564453125), (1, 3843.907958984375)]","[(0, 2233.0185546875), (1, 2311.259033203125)]","[(0, 4413.6826171875), (1, 3213.154296875)]","[(0, 2823.95654296875), (1, 2361.9931640625)]","[(0, 1784.6849365234375), (1, 1546.84130859375)]","[(0, 1672.01025390625), (1, 1908.8411865234375)]","[(0, 1601.036376953125), (1, 1364.14892578125)]","[(0, 1934.28125), (1, 1759.2601318359375)]","[(0, 3613.342529296875), (1, 2953.120849609375)]","[(0, 1566.0140380859375), (1, 1594.039794921875)]","[(0, 2712.605712890625), (1, 3040.38134765625)]"
12,"[(0, 1610.05419921875), (1, 1663.072265625)]","[(0, 2849.370849609375), (1, 2892.125732421875)]","[(0, 2086.78662109375), (1, 1837.36279296875)]","[(0, 1301.076904296875), (1, 1191.224365234375)]","[(0, 2248.69384765625), (1, 1867.359130859375)]","[(0, 915.62451171875), (1, 640.6161499023438)]","[(0, 2182.12646484375), (1, 2167.02880859375)]","[(0, 5207.0205078125), (1, 2773.581298828125)]","[(0, 3086.587890625), (1, 2149.78955078125)]","[(0, 3086.119873046875), (1, 5434.01904296875)]","[(0, 1808.8218994140625), (1, 1685.6070556640625)]","[(0, 4146.49609375), (1, 1699.19287109375)]","[(0, 3633.52294921875), (1, 4161.41162109375)]","[(0, 2185.0458984375), (1, 2853.0048828125)]","[(0, 3537.8154296875), (1, 2727.994873046875)]","[(0, 1527.7955322265625), (1, 1515.6422119140625)]","[(0, 2345.421875), (1, 2504.496337890625)]","[(0, 1009.3547973632812), (1, 963.6236572265625)]","[(0, 1835.368896484375), (1, 1350.5791015625)]","[(0, 2412.0927734375), (1, 1600.8798828125)]","[(0, 5126.59130859375), (1, 4730.45556640625)]","[(0, 1690.9365234375), (1, 1632.6297607421875)]","[(0, 3148.07470703125), (1, 3632.99658203125)]"
13,"[(0, 2519.864013671875), (1, 2373.94482421875)]","[(0, 2132.533935546875), (1, 2482.237060546875)]","[(0, 2328.076416015625), (1, 2098.660400390625)]","[(0, 1325.8131103515625), (1, 1237.890869140625)]","[(0, 1280.74072265625), (1, 1569.2216796875)]","[(0, 1378.574951171875), (1, 995.59765625)]","[(0, 1294.9698486328125), (1, 1263.98779296875)]","[(0, 3730.0625), (1, 1240.7860107421875)]","[(0, 2520.9287109375), (1, 1143.9287109375)]","[(0, 2776.976806640625), (1, 1167.984619140625)]","[(0, 1689.58642578125), (1, 1626.1119384765625)]","[(0, 1941.359130859375), (1, 1123.560791015625)]","[(0, 2991.421142578125), (1, 3485.824462890625)]","[(0, 2255.68505859375), (1, 3231.787353515625)]","[(0, 3495.361572265625), (1, 2397.098388671875)]","[(0, 1145.4735107421875), (1, 1294.241943359375)]","[(0, 1739.383544921875), (1, 1893.3209228515625)]","[(0, 1667.3902587890625), (1, 1575.6165771484375)]","[(0, 1881.449462890625), (1, 1553.9970703125)]","[(0, 3256.99462890625), (1, 2832.260986328125)]","[(0, 2582.812255859375), (1, 2234.345947265625)]","[(0, 1479.3870849609375), (1, 1478.5084228515625)]","[(0, 1956.3577880859375), (1, 2198.736572265625)]"
