,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 31955.630859375), (1, 27447.7734375)]","[(0, 16200.751953125), (1, 18544.9765625)]","[(0, 34251.23046875), (1, 40927.765625)]","[(0, 36851.2421875), (1, 42667.70703125)]","[(0, 27805.427734375), (1, 30342.015625)]","[(0, 18060.6484375), (1, 17324.05859375)]","[(0, 14146.4970703125), (1, 15417.7734375)]","[(0, 50804.4453125), (1, 34745.98046875)]","[(0, 27609.466796875), (1, 14721.21484375)]","[(0, 55538.26953125), (1, 41030.19921875)]","[(0, 23922.068359375), (1, 22616.865234375)]","[(0, 25777.248046875), (1, 14346.146484375)]","[(0, 18625.482421875), (1, 19899.443359375)]","[(0, 21419.875), (1, 24711.939453125)]","[(0, 32913.3359375), (1, 22844.43359375)]","[(0, 21111.876953125), (1, 15931.75)]","[(0, 42224.09765625), (1, 41463.83984375)]","[(0, 29177.208984375), (1, 28537.0859375)]","[(0, 36960.38671875), (1, 35780.31640625)]","[(0, 17007.087890625), (1, 22447.70703125)]","[(0, 14660.9990234375), (1, 9807.09765625)]","[(0, 53560.23828125), (1, 52441.203125)]","[(0, 41010.796875), (1, 39725.11328125)]"
1,"[(0, 30248.404296875), (1, 29918.646484375)]","[(0, 18993.017578125), (1, 20467.134765625)]","[(0, 33016.98828125), (1, 39849.72265625)]","[(0, 37237.734375), (1, 43280.234375)]","[(0, 28258.46484375), (1, 29546.51953125)]","[(0, 23810.337890625), (1, 22381.357421875)]","[(0, 19639.775390625), (1, 17730.16796875)]","[(0, 59685.77734375), (1, 45325.7265625)]","[(0, 28032.62109375), (1, 14308.107421875)]","[(0, 32648.078125), (1, 31846.259765625)]","[(0, 20651.96875), (1, 20355.08984375)]","[(0, 42685.4921875), (1, 33819.98828125)]","[(0, 29198.923828125), (1, 28274.31640625)]","[(0, 28686.505859375), (1, 29780.271484375)]","[(0, 39877.73828125), (1, 28384.681640625)]","[(0, 23283.671875), (1, 27368.884765625)]","[(0, 39746.94140625), (1, 39258.03125)]","[(0, 31738.9296875), (1, 35289.71875)]","[(0, 24157.7265625), (1, 23814.87890625)]","[(0, 19546.03125), (1, 12690.154296875)]","[(0, 16035.7998046875), (1, 9598.517578125)]","[(0, 45405.7265625), (1, 44533.9921875)]","[(0, 33179.421875), (1, 34612.1015625)]"
2,"[(0, 25372.6484375), (1, 25268.4765625)]","[(0, 12783.8056640625), (1, 12246.2421875)]","[(0, 33412.80859375), (1, 39897.25390625)]","[(0, 34158.36328125), (1, 40441.37890625)]","[(0, 23943.2734375), (1, 26014.056640625)]","[(0, 18698.576171875), (1, 17263.21875)]","[(0, 36122.76171875), (1, 39528.828125)]","[(0, 57199.9140625), (1, 61068.04296875)]","[(0, 45912.65625), (1, 25864.6171875)]","[(0, 28901.763671875), (1, 35126.328125)]","[(0, 25130.962890625), (1, 23194.53515625)]","[(0, 40247.921875), (1, 37460.63671875)]","[(0, 24807.142578125), (1, 25076.857421875)]","[(0, 14865.5400390625), (1, 15247.6865234375)]","[(0, 44676.03125), (1, 41323.93359375)]","[(0, 13029.18359375), (1, 19336.025390625)]","[(0, 30367.896484375), (1, 27332.056640625)]","[(0, 32664.275390625), (1, 32958.31640625)]","[(0, 39497.25), (1, 39207.97265625)]","[(0, 40233.99609375), (1, 20677.37109375)]","[(0, 24026.716796875), (1, 11861.169921875)]","[(0, 37418.64453125), (1, 37295.87890625)]","[(0, 37594.01953125), (1, 32754.30078125)]"
3,"[(0, 23403.689453125), (1, 20337.861328125)]","[(0, 13974.8203125), (1, 12498.4521484375)]","[(0, 32311.998046875), (1, 38663.36328125)]","[(0, 40776.21875), (1, 46716.734375)]","[(0, 19698.955078125), (1, 21244.8359375)]","[(0, 33728.25390625), (1, 35514.5703125)]","[(0, 51684.87890625), (1, 47727.2265625)]","[(0, 33819.47265625), (1, 39014.72265625)]","[(0, 43942.43359375), (1, 45789.34375)]","[(0, 12956.0048828125), (1, 9187.8828125)]","[(0, 21028.205078125), (1, 19236.427734375)]","[(0, 50319.984375), (1, 25242.798828125)]","[(0, 12815.3115234375), (1, 12974.0068359375)]","[(0, 10727.37109375), (1, 13650.4560546875)]","[(0, 49780.80859375), (1, 46093.05859375)]","[(0, 18856.08984375), (1, 13458.1796875)]","[(0, 27002.580078125), (1, 23868.47265625)]","[(0, 29627.357421875), (1, 35353.921875)]","[(0, 26294.38671875), (1, 24196.9453125)]","[(0, 17126.62109375), (1, 17963.115234375)]","[(0, 23631.669921875), (1, 11122.47265625)]","[(0, 41100.57421875), (1, 39985.0546875)]","[(0, 44352.8828125), (1, 37559.8671875)]"
4,"[(0, 34440.6171875), (1, 29813.3203125)]","[(0, 24314.1328125), (1, 23039.79296875)]","[(0, 40061.66015625), (1, 34497.5234375)]","[(0, 38454.828125), (1, 43884.4296875)]","[(0, 25870.8828125), (1, 28297.947265625)]","[(0, 20120.076171875), (1, 24117.58203125)]","[(0, 13055.00390625), (1, 14334.740234375)]","[(0, 54942.97265625), (1, 48105.22265625)]","[(0, 30403.5078125), (1, 13181.095703125)]","[(0, 31428.748046875), (1, 21086.443359375)]","[(0, 11710.7373046875), (1, 11317.4248046875)]","[(0, 25027.6875), (1, 13461.568359375)]","[(0, 19185.38671875), (1, 21509.923828125)]","[(0, 7963.85791015625), (1, 10247.9677734375)]","[(0, 22032.95703125), (1, 16548.85546875)]","[(0, 15136.9365234375), (1, 12248.7060546875)]","[(0, 27602.728515625), (1, 21186.765625)]","[(0, 14701.474609375), (1, 16905.48828125)]","[(0, 37204.5078125), (1, 35698.34375)]","[(0, 16925.41015625), (1, 25630.609375)]","[(0, 31711.03125), (1, 17677.693359375)]","[(0, 40370.24609375), (1, 38292.92578125)]","[(0, 37721.26171875), (1, 25382.7890625)]"
5,"[(0, 18312.33984375), (1, 18531.15234375)]","[(0, 29571.2109375), (1, 28821.638671875)]","[(0, 39695.2734375), (1, 34109.7578125)]","[(0, 39855.57421875), (1, 46903.25)]","[(0, 26418.4765625), (1, 26861.1875)]","[(0, 31609.763671875), (1, 34931.57421875)]","[(0, 23362.3671875), (1, 21471.16796875)]","[(0, 39093.7578125), (1, 41034.97265625)]","[(0, 30749.8125), (1, 23271.375)]","[(0, 27487.642578125), (1, 22163.197265625)]","[(0, 14080.8681640625), (1, 14438.2294921875)]","[(0, 50475.7109375), (1, 32852.21875)]","[(0, 14933.57421875), (1, 16248.1904296875)]","[(0, 9939.474609375), (1, 11191.056640625)]","[(0, 21486.798828125), (1, 16140.900390625)]","[(0, 16895.380859375), (1, 19683.763671875)]","[(0, 26164.16015625), (1, 20071.78125)]","[(0, 11368.4501953125), (1, 12534.560546875)]","[(0, 23300.04296875), (1, 16282.068359375)]","[(0, 15022.70703125), (1, 14584.03515625)]","[(0, 30981.5), (1, 16467.603515625)]","[(0, 43732.64453125), (1, 41838.01171875)]","[(0, 36838.48828125), (1, 37852.61328125)]"
6,"[(0, 17157.548828125), (1, 17486.578125)]","[(0, 22600.3046875), (1, 23280.23046875)]","[(0, 37217.53125), (1, 31593.91015625)]","[(0, 39164.8828125), (1, 45922.94921875)]","[(0, 19753.662109375), (1, 17772.55859375)]","[(0, 32167.21484375), (1, 36575.4140625)]","[(0, 12326.8681640625), (1, 13748.8623046875)]","[(0, 44792.54296875), (1, 35447.98046875)]","[(0, 23801.80078125), (1, 14285.1201171875)]","[(0, 28526.74609375), (1, 30960.439453125)]","[(0, 11574.744140625), (1, 10670.6513671875)]","[(0, 30632.64453125), (1, 15161.1943359375)]","[(0, 31383.640625), (1, 31575.35546875)]","[(0, 11419.18359375), (1, 13577.9951171875)]","[(0, 21512.40625), (1, 15029.384765625)]","[(0, 43636.2421875), (1, 49871.6171875)]","[(0, 30787.666015625), (1, 27721.5703125)]","[(0, 22492.322265625), (1, 20620.953125)]","[(0, 35136.75), (1, 30960.763671875)]","[(0, 26411.021484375), (1, 20944.806640625)]","[(0, 13302.4658203125), (1, 7017.6923828125)]","[(0, 27342.197265625), (1, 26160.169921875)]","[(0, 26005.72265625), (1, 26858.34375)]"
7,"[(0, 27556.646484375), (1, 24416.09375)]","[(0, 26884.919921875), (1, 28759.943359375)]","[(0, 37057.8671875), (1, 31406.603515625)]","[(0, 44540.53515625), (1, 38580.2734375)]","[(0, 19507.724609375), (1, 18600.806640625)]","[(0, 19179.12890625), (1, 18800.9453125)]","[(0, 40176.94140625), (1, 34497.05859375)]","[(0, 51475.28125), (1, 22787.20703125)]","[(0, 31064.576171875), (1, 32503.40234375)]","[(0, 24992.267578125), (1, 19784.28125)]","[(0, 15282.36328125), (1, 14411.8310546875)]","[(0, 40983.26953125), (1, 29766.841796875)]","[(0, 35657.55078125), (1, 36038.90625)]","[(0, 10076.279296875), (1, 12209.9501953125)]","[(0, 20286.681640625), (1, 14227.080078125)]","[(0, 52708.49609375), (1, 55324.2265625)]","[(0, 28610.197265625), (1, 24606.771484375)]","[(0, 27105.65234375), (1, 26319.82421875)]","[(0, 22664.58203125), (1, 20807.494140625)]","[(0, 16489.71484375), (1, 12642.7294921875)]","[(0, 21874.1328125), (1, 12656.8193359375)]","[(0, 33043.26171875), (1, 31526.849609375)]","[(0, 50559.1015625), (1, 35755.69140625)]"
8,"[(0, 28152.45703125), (1, 31769.724609375)]","[(0, 36515.57421875), (1, 30069.076171875)]","[(0, 48290.28125), (1, 60621.8203125)]","[(0, 45581.04296875), (1, 39237.82421875)]","[(0, 16937.068359375), (1, 15516.986328125)]","[(0, 24763.83984375), (1, 23547.21875)]","[(0, 14209.8857421875), (1, 14628.6240234375)]","[(0, 54058.7265625), (1, 54364.26953125)]","[(0, 40172.49609375), (1, 18970.53515625)]","[(0, 18745.98046875), (1, 20435.849609375)]","[(0, 20853.779296875), (1, 22477.76171875)]","[(0, 24226.802734375), (1, 25668.94140625)]","[(0, 30688.02734375), (1, 29475.6796875)]","[(0, 12818.513671875), (1, 12826.4501953125)]","[(0, 30670.646484375), (1, 23917.986328125)]","[(0, 14536.65625), (1, 11667.451171875)]","[(0, 27112.32421875), (1, 21551.73046875)]","[(0, 25739.173828125), (1, 24811.40234375)]","[(0, 32634.6953125), (1, 32916.1328125)]","[(0, 22905.27734375), (1, 10798.740234375)]","[(0, 34507.55859375), (1, 18861.341796875)]","[(0, 36279.5703125), (1, 33597.5625)]","[(0, 38886.75390625), (1, 33393.73046875)]"
9,"[(0, 41002.42578125), (1, 42598.46484375)]","[(0, 45051.33984375), (1, 34275.1484375)]","[(0, 49591.79296875), (1, 62373.41796875)]","[(0, 43255.3515625), (1, 36511.56640625)]","[(0, 14122.5439453125), (1, 13432.740234375)]","[(0, 20016.9765625), (1, 18821.341796875)]","[(0, 13844.9921875), (1, 13603.1005859375)]","[(0, 36628.5078125), (1, 29402.431640625)]","[(0, 24923.86328125), (1, 13029.2705078125)]","[(0, 31745.408203125), (1, 22214.765625)]","[(0, 14458.939453125), (1, 15862.6474609375)]","[(0, 53131.1640625), (1, 45363.26171875)]","[(0, 19750.498046875), (1, 19100.458984375)]","[(0, 10471.3798828125), (1, 11240.18359375)]","[(0, 35712.81640625), (1, 29175.70703125)]","[(0, 13773.2060546875), (1, 16573.271484375)]","[(0, 26059.447265625), (1, 20261.583984375)]","[(0, 21360.83984375), (1, 25773.708984375)]","[(0, 16415.953125), (1, 17316.806640625)]","[(0, 23553.103515625), (1, 16758.498046875)]","[(0, 25384.654296875), (1, 12998.15625)]","[(0, 33075.80078125), (1, 30677.318359375)]","[(0, 34697.171875), (1, 35862.953125)]"
