,best
agreement_determiner_noun-across_1_adjective,0.537
agreement_determiner_noun-between_neighbors,0.6035
agreement_subject_verb-across_prepositional_phrase,0.526
agreement_subject_verb-across_relative_clause,0.503
agreement_subject_verb-in_question_with_aux,0.5105
agreement_subject_verb-in_simple_question,0.5055
anaphor_agreement-pronoun_gender,0.536
argument_structure-dropped_argument,0.7965
argument_structure-swapped_arguments,0.9955
argument_structure-transitive,0.674
binding-principle_a,0.3825
case-subjective_pronoun,0.9995
ellipsis-n_bar,0.258
filler-gap-wh_question_object,0.525
filler-gap-wh_question_subject,0.991
irregular-verb,0.8
island-effects-adjunct_island,0.7045
island-effects-coordinate_structure_constraint,0.342
local_attractor-in_question_with_aux,0.6865
npi_licensing-matrix_question,0.5915
npi_licensing-only_npi_licensor,0.9985
quantifiers-existential_there,0.7415
quantifiers-superlative,0.2285
