,best
agreement_determiner_noun-across_1_adjective,0.508
agreement_determiner_noun-between_neighbors,0.5235
agreement_subject_verb-across_prepositional_phrase,0.5225
agreement_subject_verb-across_relative_clause,0.52
agreement_subject_verb-in_question_with_aux,0.4945
agreement_subject_verb-in_simple_question,0.501
anaphor_agreement-pronoun_gender,0.5375
argument_structure-dropped_argument,0.9035
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.6005
binding-principle_a,0.3965
case-subjective_pronoun,1.0
ellipsis-n_bar,0.2505
filler-gap-wh_question_object,0.4235
filler-gap-wh_question_subject,0.761
irregular-verb,0.608
island-effects-adjunct_island,0.555
island-effects-coordinate_structure_constraint,0.671
local_attractor-in_question_with_aux,0.61
npi_licensing-matrix_question,0.246
npi_licensing-only_npi_licensor,0.917
quantifiers-existential_there,0.701
quantifiers-superlative,0.5045
