,best
agreement_determiner_noun-across_1_adjective,0.5165
agreement_determiner_noun-between_neighbors,0.541
agreement_subject_verb-across_prepositional_phrase,0.5375
agreement_subject_verb-across_relative_clause,0.517
agreement_subject_verb-in_question_with_aux,0.504
agreement_subject_verb-in_simple_question,0.5025
anaphor_agreement-pronoun_gender,0.535
argument_structure-dropped_argument,0.929
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.6275
binding-principle_a,0.4155
case-subjective_pronoun,1.0
ellipsis-n_bar,0.398
filler-gap-wh_question_object,0.5605
filler-gap-wh_question_subject,0.7925
irregular-verb,0.6395
island-effects-adjunct_island,0.5825
island-effects-coordinate_structure_constraint,0.6645
local_attractor-in_question_with_aux,0.608
npi_licensing-matrix_question,0.2335
npi_licensing-only_npi_licensor,0.966
quantifiers-existential_there,0.732
quantifiers-superlative,0.4995
