,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1466.5283203125), (1, 1054.392578125)]","[(0, 4670.98095703125), (1, 3740.6103515625)]","[(0, 3273.361328125), (1, 2640.29736328125)]","[(0, 2787.482666015625), (1, 3277.034423828125)]","[(0, 913.2332763671875), (1, 1169.581298828125)]","[(0, 2178.3681640625), (1, 943.184814453125)]","[(0, 22500.00390625), (1, 16221.01953125)]","[(0, 7476.81640625), (1, 3433.133544921875)]","[(0, 30711.80078125), (1, 14734.923828125)]","[(0, 735173.6875), (1, 310683.5625)]","[(0, 9465.6171875), (1, 16164.5302734375)]","[(0, 12558.6953125), (1, 9496.7216796875)]","[(0, 16389.986328125), (1, 16364.1064453125)]","[(0, 4054.46630859375), (1, 3721.9677734375)]","[(0, 8188.9189453125), (1, 3977.9609375)]","[(0, 3176.47412109375), (1, 2927.43017578125)]","[(0, 3499.200439453125), (1, 2831.40625)]","[(0, 4442.6396484375), (1, 3216.904052734375)]","[(0, 2315.81298828125), (1, 2906.3681640625)]","[(0, 2305.588134765625), (1, 1537.0330810546875)]","[(0, 10887.982421875), (1, 9985.859375)]","[(0, 1939.683349609375), (1, 1084.415283203125)]","[(0, 430.1240234375), (1, 508.58563232421875)]"
1,"[(0, 2923.63427734375), (1, 2972.74365234375)]","[(0, 3531.393798828125), (1, 3034.665771484375)]","[(0, 4122.201171875), (1, 3379.65966796875)]","[(0, 1762.6256103515625), (1, 2215.140625)]","[(0, 487.99365234375), (1, 354.16534423828125)]","[(0, 1296.567626953125), (1, 622.2974853515625)]","[(0, 7516.7099609375), (1, 9090.0947265625)]","[(0, 6357.291015625), (1, 3792.124267578125)]","[(0, 9177.7861328125), (1, 2842.986572265625)]","[(0, 59552.5078125), (1, 41918.20703125)]","[(0, 18619.583984375), (1, 24054.734375)]","[(0, 13193.470703125), (1, 7172.474609375)]","[(0, 20750.048828125), (1, 19504.3203125)]","[(0, 4731.98046875), (1, 5787.5234375)]","[(0, 7793.3955078125), (1, 5866.72314453125)]","[(0, 1363.9720458984375), (1, 1715.025390625)]","[(0, 1495.7388916015625), (1, 1204.00244140625)]","[(0, 3459.122802734375), (1, 4552.54150390625)]","[(0, 14908.4873046875), (1, 21474.36328125)]","[(0, 2771.11962890625), (1, 2571.19287109375)]","[(0, 3730.083740234375), (1, 3458.938232421875)]","[(0, 3334.228515625), (1, 1926.184326171875)]","[(0, 2594.913818359375), (1, 3669.233154296875)]"
2,"[(0, 2163.1005859375), (1, 2330.685546875)]","[(0, 2482.62548828125), (1, 1856.44140625)]","[(0, 4139.1123046875), (1, 3317.57666015625)]","[(0, 2087.61669921875), (1, 2600.833984375)]","[(0, 440.15869140625), (1, 422.48663330078125)]","[(0, 1147.8831787109375), (1, 477.2474060058594)]","[(0, 4778.95068359375), (1, 4612.84765625)]","[(0, 6017.8486328125), (1, 4233.16845703125)]","[(0, 18365.490234375), (1, 7381.5947265625)]","[(0, 209309.203125), (1, 351109.0625)]","[(0, 11235.1572265625), (1, 13759.6572265625)]","[(0, 10674.763671875), (1, 2412.284912109375)]","[(0, 19108.275390625), (1, 19107.181640625)]","[(0, 4266.92333984375), (1, 3378.344970703125)]","[(0, 11487.40625), (1, 6676.08349609375)]","[(0, 2997.235107421875), (1, 2446.2041015625)]","[(0, 12291.041015625), (1, 11343.1416015625)]","[(0, 1711.109375), (1, 1224.154052734375)]","[(0, 3265.665771484375), (1, 2370.09814453125)]","[(0, 6579.8056640625), (1, 6535.3037109375)]","[(0, 6250.04541015625), (1, 5516.724609375)]","[(0, 3257.646728515625), (1, 2255.93798828125)]","[(0, 1112.3258056640625), (1, 913.7533569335938)]"
3,"[(0, 7831.8408203125), (1, 5131.5712890625)]","[(0, 1855.499755859375), (1, 1492.7664794921875)]","[(0, 5151.03125), (1, 4250.68505859375)]","[(0, 1957.4869384765625), (1, 2470.1416015625)]","[(0, 6251.79833984375), (1, 5294.66162109375)]","[(0, 9502.1572265625), (1, 3896.811279296875)]","[(0, 5070.93994140625), (1, 5692.8701171875)]","[(0, 9670.33203125), (1, 8511.044921875)]","[(0, 17886.330078125), (1, 2774.91845703125)]","[(0, 144935.84375), (1, 173962.171875)]","[(0, 20283.19921875), (1, 19970.013671875)]","[(0, 15568.34765625), (1, 4185.02001953125)]","[(0, 16430.08203125), (1, 16121.9775390625)]","[(0, 5045.8408203125), (1, 4995.30859375)]","[(0, 10294.7802734375), (1, 5785.095703125)]","[(0, 1205.50244140625), (1, 1373.741943359375)]","[(0, 5342.34423828125), (1, 5075.63818359375)]","[(0, 2627.6484375), (1, 2659.4833984375)]","[(0, 7421.31298828125), (1, 4235.08251953125)]","[(0, 17602.763671875), (1, 55551.51171875)]","[(0, 5067.029296875), (1, 4433.015625)]","[(0, 4110.9921875), (1, 2915.397216796875)]","[(0, 3174.3515625), (1, 3137.611572265625)]"
4,"[(0, 1492.8369140625), (1, 1005.0941772460938)]","[(0, 4176.43212890625), (1, 3868.684326171875)]","[(0, 4194.005859375), (1, 4918.17724609375)]","[(0, 1643.90380859375), (1, 2003.2318115234375)]","[(0, 2794.083251953125), (1, 2426.469970703125)]","[(0, 1438.5540771484375), (1, 769.508056640625)]","[(0, 14057.72265625), (1, 15076.6435546875)]","[(0, 6532.4873046875), (1, 5888.29248046875)]","[(0, 19356.873046875), (1, 8107.2041015625)]","[(0, 25046.861328125), (1, 16152.849609375)]","[(0, 10601.26171875), (1, 8854.6611328125)]","[(0, 13034.0048828125), (1, 7643.787109375)]","[(0, 11980.185546875), (1, 13351.142578125)]","[(0, 2522.828857421875), (1, 3065.060302734375)]","[(0, 8558.82421875), (1, 6869.302734375)]","[(0, 5910.20556640625), (1, 3520.697021484375)]","[(0, 7085.810546875), (1, 6746.4873046875)]","[(0, 1637.195068359375), (1, 1135.943359375)]","[(0, 5570.67626953125), (1, 4030.2216796875)]","[(0, 9439.3125), (1, 12204.689453125)]","[(0, 1987.8681640625), (1, 1931.4046630859375)]","[(0, 1568.0660400390625), (1, 1147.0169677734375)]","[(0, 3599.798095703125), (1, 3616.566162109375)]"
5,"[(0, 1316.4600830078125), (1, 1293.1771240234375)]","[(0, 3402.844970703125), (1, 2909.505859375)]","[(0, 2545.818359375), (1, 3063.7919921875)]","[(0, 2872.5322265625), (1, 3594.0693359375)]","[(0, 3530.498046875), (1, 2167.271728515625)]","[(0, 2772.145263671875), (1, 1443.33349609375)]","[(0, 6994.8408203125), (1, 6719.14697265625)]","[(0, 13746.3583984375), (1, 7606.69287109375)]","[(0, 32440.908203125), (1, 6628.060546875)]","[(0, 149511.796875), (1, 96257.9453125)]","[(0, 5591.759765625), (1, 7059.64599609375)]","[(0, 9007.9912109375), (1, 2810.76025390625)]","[(0, 9476.419921875), (1, 9996.7314453125)]","[(0, 4243.56884765625), (1, 5301.6396484375)]","[(0, 6106.25927734375), (1, 7010.595703125)]","[(0, 1860.345947265625), (1, 1340.9207763671875)]","[(0, 2835.9287109375), (1, 2547.28515625)]","[(0, 2601.8671875), (1, 1859.0662841796875)]","[(0, 33283.97265625), (1, 22115.775390625)]","[(0, 26321.505859375), (1, 45636.8046875)]","[(0, 2140.744873046875), (1, 1987.970703125)]","[(0, 3248.154052734375), (1, 2235.1611328125)]","[(0, 602.4486694335938), (1, 738.051025390625)]"
6,"[(0, 1004.4742431640625), (1, 1065.3140869140625)]","[(0, 3864.362548828125), (1, 3410.248779296875)]","[(0, 4393.39453125), (1, 5347.8291015625)]","[(0, 1572.437255859375), (1, 1886.3345947265625)]","[(0, 1423.294189453125), (1, 1049.7034912109375)]","[(0, 1804.3311767578125), (1, 956.947021484375)]","[(0, 8415.1455078125), (1, 8926.62890625)]","[(0, 13532.2724609375), (1, 7778.1220703125)]","[(0, 21715.25390625), (1, 10432.1767578125)]","[(0, 99158.8515625), (1, 238793.90625)]","[(0, 7575.66455078125), (1, 7420.9169921875)]","[(0, 28152.296875), (1, 9906.390625)]","[(0, 10173.5234375), (1, 13347.04296875)]","[(0, 10118.3896484375), (1, 9464.9677734375)]","[(0, 15029.2705078125), (1, 7044.39306640625)]","[(0, 9669.36328125), (1, 8851.08203125)]","[(0, 6797.00830078125), (1, 5875.90673828125)]","[(0, 3819.851318359375), (1, 3083.3544921875)]","[(0, 5152.947265625), (1, 3422.322998046875)]","[(0, 11625.9873046875), (1, 13877.1533203125)]","[(0, 5900.91845703125), (1, 6105.205078125)]","[(0, 2880.52099609375), (1, 1704.543212890625)]","[(0, 2178.84912109375), (1, 2574.024169921875)]"
7,"[(0, 7492.6982421875), (1, 4573.939453125)]","[(0, 3145.425048828125), (1, 2591.561767578125)]","[(0, 3601.69677734375), (1, 4303.2978515625)]","[(0, 3519.21337890625), (1, 2804.7861328125)]","[(0, 436.93560791015625), (1, 532.5635986328125)]","[(0, 2808.71435546875), (1, 1249.55615234375)]","[(0, 4724.31982421875), (1, 4604.56298828125)]","[(0, 14301.5048828125), (1, 2016.2410888671875)]","[(0, 27737.173828125), (1, 2380.202880859375)]","[(0, 76810.734375), (1, 72720.859375)]","[(0, 4681.68408203125), (1, 4850.6494140625)]","[(0, 5578.0390625), (1, 5186.16650390625)]","[(0, 12214.201171875), (1, 14855.13671875)]","[(0, 18883.55078125), (1, 17922.474609375)]","[(0, 10583.6337890625), (1, 6379.11181640625)]","[(0, 7312.0283203125), (1, 8216.9404296875)]","[(0, 3229.005126953125), (1, 2757.849365234375)]","[(0, 2811.287109375), (1, 4112.05908203125)]","[(0, 5356.056640625), (1, 3107.558349609375)]","[(0, 17010.4296875), (1, 34544.40234375)]","[(0, 3476.3232421875), (1, 3023.688232421875)]","[(0, 2448.9912109375), (1, 1563.474365234375)]","[(0, 5575.55029296875), (1, 5295.9443359375)]"
8,"[(0, 1346.6036376953125), (1, 1532.1939697265625)]","[(0, 8957.302734375), (1, 9123.271484375)]","[(0, 3608.356201171875), (1, 4006.706787109375)]","[(0, 2327.08203125), (1, 1759.654541015625)]","[(0, 462.43304443359375), (1, 466.0184020996094)]","[(0, 1686.5823974609375), (1, 824.2718505859375)]","[(0, 2678.272216796875), (1, 2405.18994140625)]","[(0, 10060.7431640625), (1, 5579.01318359375)]","[(0, 11273.4423828125), (1, 6601.7099609375)]","[(0, 2715.042236328125), (1, 1945.431884765625)]","[(0, 1917.884521484375), (1, 2384.345703125)]","[(0, 19027.4453125), (1, 8129.20703125)]","[(0, 27785.888671875), (1, 31857.892578125)]","[(0, 4722.2607421875), (1, 3826.52734375)]","[(0, 11250.2646484375), (1, 8563.689453125)]","[(0, 5774.76025390625), (1, 4648.8935546875)]","[(0, 3526.3828125), (1, 2768.01220703125)]","[(0, 1293.2117919921875), (1, 1018.0267333984375)]","[(0, 3224.59228515625), (1, 4095.258056640625)]","[(0, 5611.7607421875), (1, 5048.9453125)]","[(0, 3051.498046875), (1, 2790.355224609375)]","[(0, 1611.5936279296875), (1, 1414.4716796875)]","[(0, 837.6104125976562), (1, 688.4859619140625)]"
9,"[(0, 3378.309326171875), (1, 2377.37939453125)]","[(0, 7292.5146484375), (1, 7176.97021484375)]","[(0, 6598.94677734375), (1, 7583.54345703125)]","[(0, 2678.909423828125), (1, 2042.075927734375)]","[(0, 5909.83935546875), (1, 6568.9462890625)]","[(0, 2203.909423828125), (1, 911.5991821289062)]","[(0, 2748.79296875), (1, 3067.724365234375)]","[(0, 16036.611328125), (1, 7789.65771484375)]","[(0, 11148.8515625), (1, 6791.84423828125)]","[(0, 79417.6171875), (1, 83895.953125)]","[(0, 2998.913330078125), (1, 3564.019287109375)]","[(0, 13763.1865234375), (1, 3730.364990234375)]","[(0, 24297.048828125), (1, 27746.328125)]","[(0, 6815.92333984375), (1, 6477.18310546875)]","[(0, 10142.6103515625), (1, 9043.6962890625)]","[(0, 4142.46875), (1, 4688.51123046875)]","[(0, 1387.26611328125), (1, 1037.32666015625)]","[(0, 1735.4459228515625), (1, 2549.690185546875)]","[(0, 5725.6689453125), (1, 4911.990234375)]","[(0, 2966.095703125), (1, 5225.865234375)]","[(0, 2186.0712890625), (1, 1901.447509765625)]","[(0, 3290.845703125), (1, 2752.43408203125)]","[(0, 1325.038818359375), (1, 1761.4266357421875)]"
