,best
agreement_determiner_noun-across_1_adjective,0.5245
agreement_determiner_noun-between_neighbors,0.546
agreement_subject_verb-across_prepositional_phrase,0.5425
agreement_subject_verb-across_relative_clause,0.519
agreement_subject_verb-in_question_with_aux,0.506
agreement_subject_verb-in_simple_question,0.508
anaphor_agreement-pronoun_gender,0.5385
argument_structure-dropped_argument,0.9335
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.631
binding-principle_a,0.4335
case-subjective_pronoun,1.0
ellipsis-n_bar,0.4135
filler-gap-wh_question_object,0.6395
filler-gap-wh_question_subject,0.8295
irregular-verb,0.652
island-effects-adjunct_island,0.5815
island-effects-coordinate_structure_constraint,0.661
local_attractor-in_question_with_aux,0.613
npi_licensing-matrix_question,0.241
npi_licensing-only_npi_licensor,0.9565
quantifiers-existential_there,0.7685
quantifiers-superlative,0.4615
