,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1672.2926025390625), (1, 1152.9530029296875)]","[(0, 3986.285400390625), (1, 3407.716552734375)]","[(0, 2330.67431640625), (1, 2165.060302734375)]","[(0, 3445.92626953125), (1, 2873.687255859375)]","[(0, 1152.2923583984375), (1, 1248.258544921875)]","[(0, 1926.2579345703125), (1, 1035.058837890625)]","[(0, 19241.345703125), (1, 15736.7119140625)]","[(0, 4771.99169921875), (1, 2276.12548828125)]","[(0, 18846.328125), (1, 8988.5107421875)]","[(0, 322839.84375), (1, 178192.90625)]","[(0, 6310.89306640625), (1, 9064.89453125)]","[(0, 8637.8798828125), (1, 3950.337158203125)]","[(0, 14018.6435546875), (1, 14739.5751953125)]","[(0, 3037.092041015625), (1, 3798.031005859375)]","[(0, 4989.837890625), (1, 2670.7861328125)]","[(0, 2721.46337890625), (1, 2654.820556640625)]","[(0, 3379.666015625), (1, 2661.33544921875)]","[(0, 3675.67041015625), (1, 3062.7783203125)]","[(0, 1815.0850830078125), (1, 2345.46533203125)]","[(0, 2067.0283203125), (1, 1465.7237548828125)]","[(0, 10623.97265625), (1, 9094.4912109375)]","[(0, 2070.636962890625), (1, 1343.299560546875)]","[(0, 719.0825805664062), (1, 621.4616088867188)]"
1,"[(0, 3085.104736328125), (1, 3184.758056640625)]","[(0, 2799.874267578125), (1, 2465.65234375)]","[(0, 2557.81591796875), (1, 2319.919189453125)]","[(0, 2103.160400390625), (1, 1739.03271484375)]","[(0, 737.3201293945312), (1, 596.7191772460938)]","[(0, 1375.5687255859375), (1, 799.8104858398438)]","[(0, 6036.63916015625), (1, 7989.11328125)]","[(0, 3323.280029296875), (1, 2696.4365234375)]","[(0, 7266.0859375), (1, 2520.74365234375)]","[(0, 75415.5859375), (1, 50037.59375)]","[(0, 12568.232421875), (1, 17506.216796875)]","[(0, 7136.4697265625), (1, 2033.365966796875)]","[(0, 14146.916015625), (1, 15840.4404296875)]","[(0, 3564.24365234375), (1, 5048.998046875)]","[(0, 4830.78955078125), (1, 3375.675048828125)]","[(0, 1390.7227783203125), (1, 1684.1834716796875)]","[(0, 1816.156005859375), (1, 1497.0025634765625)]","[(0, 2761.554931640625), (1, 3610.40771484375)]","[(0, 17141.095703125), (1, 24551.076171875)]","[(0, 2065.439208984375), (1, 2007.441162109375)]","[(0, 3015.25390625), (1, 2506.66357421875)]","[(0, 2686.066162109375), (1, 1810.3111572265625)]","[(0, 3863.04345703125), (1, 3410.2587890625)]"
2,"[(0, 2303.935302734375), (1, 2499.159912109375)]","[(0, 2213.86083984375), (1, 1816.8948974609375)]","[(0, 2773.8642578125), (1, 2554.3984375)]","[(0, 2468.5732421875), (1, 2101.728759765625)]","[(0, 793.4898681640625), (1, 609.4204711914062)]","[(0, 780.310791015625), (1, 370.1590576171875)]","[(0, 3852.859375), (1, 3170.173583984375)]","[(0, 3160.6943359375), (1, 2390.256103515625)]","[(0, 13202.3818359375), (1, 3392.25634765625)]","[(0, 118803.875), (1, 201648.828125)]","[(0, 7752.60986328125), (1, 8597.2236328125)]","[(0, 7136.76220703125), (1, 1818.937255859375)]","[(0, 12512.5849609375), (1, 12198.8583984375)]","[(0, 2963.890380859375), (1, 2230.218017578125)]","[(0, 8070.7998046875), (1, 5182.8388671875)]","[(0, 3635.0478515625), (1, 2333.287353515625)]","[(0, 7813.39892578125), (1, 9036.14453125)]","[(0, 1890.973388671875), (1, 1385.9959716796875)]","[(0, 2505.118408203125), (1, 2258.929443359375)]","[(0, 4540.65673828125), (1, 6528.5947265625)]","[(0, 5064.1015625), (1, 4449.9072265625)]","[(0, 3355.380615234375), (1, 2581.82958984375)]","[(0, 1117.770263671875), (1, 1195.959716796875)]"
3,"[(0, 3558.955078125), (1, 2417.578369140625)]","[(0, 1548.8599853515625), (1, 1314.9755859375)]","[(0, 3069.91650390625), (1, 2764.765869140625)]","[(0, 2371.17529296875), (1, 2046.72607421875)]","[(0, 5203.88818359375), (1, 4435.11279296875)]","[(0, 6516.4775390625), (1, 2829.28857421875)]","[(0, 2488.083984375), (1, 3113.354736328125)]","[(0, 5449.421875), (1, 3452.225341796875)]","[(0, 14696.162109375), (1, 1707.7745361328125)]","[(0, 86402.484375), (1, 97675.4609375)]","[(0, 16690.53515625), (1, 15248.2099609375)]","[(0, 9986.572265625), (1, 2977.839599609375)]","[(0, 9822.720703125), (1, 9761.404296875)]","[(0, 3057.18994140625), (1, 2844.32373046875)]","[(0, 7191.70751953125), (1, 5519.1455078125)]","[(0, 1577.7081298828125), (1, 2024.241455078125)]","[(0, 4589.54296875), (1, 5408.04052734375)]","[(0, 2619.73291015625), (1, 2626.87451171875)]","[(0, 6788.2890625), (1, 3956.844482421875)]","[(0, 6258.12744140625), (1, 32821.6875)]","[(0, 3413.99755859375), (1, 2948.33984375)]","[(0, 3673.728759765625), (1, 2714.004150390625)]","[(0, 2283.772216796875), (1, 2958.6220703125)]"
4,"[(0, 1931.690185546875), (1, 1341.4593505859375)]","[(0, 3629.744384765625), (1, 3995.4462890625)]","[(0, 2639.498046875), (1, 2908.320068359375)]","[(0, 2231.387939453125), (1, 1899.8876953125)]","[(0, 4256.14501953125), (1, 3358.710205078125)]","[(0, 1120.055908203125), (1, 612.766845703125)]","[(0, 12947.0869140625), (1, 12590.6904296875)]","[(0, 4876.935546875), (1, 3676.736083984375)]","[(0, 12294.13671875), (1, 3697.207275390625)]","[(0, 20461.4921875), (1, 12342.7724609375)]","[(0, 7402.7509765625), (1, 6987.6533203125)]","[(0, 7588.7958984375), (1, 2738.529541015625)]","[(0, 6267.91748046875), (1, 5797.34033203125)]","[(0, 1750.7392578125), (1, 2331.73828125)]","[(0, 5384.18798828125), (1, 4851.96337890625)]","[(0, 4820.37548828125), (1, 3125.2001953125)]","[(0, 4987.1640625), (1, 4450.65478515625)]","[(0, 1761.32080078125), (1, 1623.1409912109375)]","[(0, 2907.18994140625), (1, 2556.07861328125)]","[(0, 6822.25732421875), (1, 7586.4228515625)]","[(0, 2019.3642578125), (1, 1875.026123046875)]","[(0, 2128.894775390625), (1, 1579.1614990234375)]","[(0, 2728.971923828125), (1, 4183.16064453125)]"
5,"[(0, 1833.67724609375), (1, 1848.801025390625)]","[(0, 2781.181640625), (1, 3007.5947265625)]","[(0, 1965.1060791015625), (1, 2250.6279296875)]","[(0, 3235.2314453125), (1, 2826.677978515625)]","[(0, 3374.265380859375), (1, 2363.015869140625)]","[(0, 2486.1142578125), (1, 1242.6114501953125)]","[(0, 6406.90087890625), (1, 6409.8037109375)]","[(0, 10258.05859375), (1, 5574.25830078125)]","[(0, 15198.935546875), (1, 2570.81640625)]","[(0, 96996.4375), (1, 67391.46875)]","[(0, 6457.2744140625), (1, 7335.49560546875)]","[(0, 7778.0556640625), (1, 2189.93359375)]","[(0, 6897.6748046875), (1, 6490.923828125)]","[(0, 2773.4169921875), (1, 4036.522216796875)]","[(0, 4421.9150390625), (1, 5203.53076171875)]","[(0, 1857.4588623046875), (1, 1585.1441650390625)]","[(0, 2786.173828125), (1, 2333.169677734375)]","[(0, 3203.81884765625), (1, 2275.50341796875)]","[(0, 24309.263671875), (1, 17438.1015625)]","[(0, 10196.095703125), (1, 26114.8515625)]","[(0, 1571.4725341796875), (1, 1385.9073486328125)]","[(0, 3735.79052734375), (1, 2485.05224609375)]","[(0, 602.2452392578125), (1, 677.7431030273438)]"
6,"[(0, 1333.5960693359375), (1, 1422.2303466796875)]","[(0, 3763.87353515625), (1, 4058.086669921875)]","[(0, 3208.307373046875), (1, 3503.374267578125)]","[(0, 1809.2462158203125), (1, 1466.236083984375)]","[(0, 1243.81005859375), (1, 1147.5400390625)]","[(0, 1688.541015625), (1, 828.1931762695312)]","[(0, 6651.86376953125), (1, 6787.298828125)]","[(0, 8524.9677734375), (1, 4243.03857421875)]","[(0, 12172.060546875), (1, 3292.807861328125)]","[(0, 66018.6484375), (1, 159928.921875)]","[(0, 5244.15771484375), (1, 5873.72119140625)]","[(0, 18246.21875), (1, 6582.69287109375)]","[(0, 4942.34033203125), (1, 6430.86669921875)]","[(0, 7419.763671875), (1, 7657.4892578125)]","[(0, 10937.9794921875), (1, 5833.021484375)]","[(0, 9510.306640625), (1, 7789.8505859375)]","[(0, 5153.802734375), (1, 5252.67138671875)]","[(0, 2993.38720703125), (1, 2734.360595703125)]","[(0, 4457.68017578125), (1, 3155.0478515625)]","[(0, 7072.69921875), (1, 7669.0146484375)]","[(0, 5434.43896484375), (1, 4856.7919921875)]","[(0, 2814.1357421875), (1, 1802.047607421875)]","[(0, 2039.63916015625), (1, 1598.4344482421875)]"
7,"[(0, 3939.960205078125), (1, 2699.3798828125)]","[(0, 2885.7119140625), (1, 3105.06982421875)]","[(0, 2711.647216796875), (1, 3044.626220703125)]","[(0, 3218.604248046875), (1, 3738.231689453125)]","[(0, 607.5064697265625), (1, 703.1743774414062)]","[(0, 2430.120849609375), (1, 1378.154296875)]","[(0, 3886.930908203125), (1, 3943.783447265625)]","[(0, 8327.8525390625), (1, 1647.8656005859375)]","[(0, 18019.99609375), (1, 1600.339599609375)]","[(0, 61995.18359375), (1, 53360.73828125)]","[(0, 4955.5693359375), (1, 5483.197265625)]","[(0, 5290.07861328125), (1, 2689.435546875)]","[(0, 5632.69873046875), (1, 7660.70361328125)]","[(0, 14921.5732421875), (1, 13863.251953125)]","[(0, 7254.32958984375), (1, 4698.990234375)]","[(0, 5197.56982421875), (1, 7164.94091796875)]","[(0, 2956.130126953125), (1, 3086.623291015625)]","[(0, 2252.908447265625), (1, 3209.38134765625)]","[(0, 4412.689453125), (1, 2615.772216796875)]","[(0, 9526.0380859375), (1, 24184.8125)]","[(0, 2400.007080078125), (1, 1834.3619384765625)]","[(0, 2200.867919921875), (1, 1490.3333740234375)]","[(0, 4080.517822265625), (1, 6052.046875)]"
8,"[(0, 1563.6622314453125), (1, 1992.392822265625)]","[(0, 5958.95166015625), (1, 6727.9189453125)]","[(0, 4920.7158203125), (1, 4185.79052734375)]","[(0, 1890.75244140625), (1, 2205.89013671875)]","[(0, 593.5784912109375), (1, 751.3316650390625)]","[(0, 1882.640380859375), (1, 1131.7515869140625)]","[(0, 3007.855712890625), (1, 2861.0810546875)]","[(0, 7394.361328125), (1, 3413.242431640625)]","[(0, 8670.5791015625), (1, 3603.686279296875)]","[(0, 3375.002197265625), (1, 2507.8349609375)]","[(0, 1765.6446533203125), (1, 1979.9427490234375)]","[(0, 8442.7578125), (1, 3369.58642578125)]","[(0, 22906.892578125), (1, 23845.537109375)]","[(0, 3182.34130859375), (1, 2768.303955078125)]","[(0, 5640.853515625), (1, 4105.20947265625)]","[(0, 7046.267578125), (1, 6670.03173828125)]","[(0, 3003.919921875), (1, 2661.55615234375)]","[(0, 1532.6396484375), (1, 1240.1212158203125)]","[(0, 2438.508544921875), (1, 3178.61669921875)]","[(0, 3476.97607421875), (1, 4252.28271484375)]","[(0, 2305.146240234375), (1, 2016.4053955078125)]","[(0, 1734.5523681640625), (1, 1630.978515625)]","[(0, 829.516357421875), (1, 894.9332275390625)]"
9,"[(0, 3587.62109375), (1, 3098.511962890625)]","[(0, 4612.3505859375), (1, 5094.34228515625)]","[(0, 7786.4716796875), (1, 6657.2392578125)]","[(0, 2203.34619140625), (1, 2492.615478515625)]","[(0, 4190.69140625), (1, 4841.138671875)]","[(0, 1602.9888916015625), (1, 734.9773559570312)]","[(0, 2925.108154296875), (1, 3211.647216796875)]","[(0, 10497.7568359375), (1, 4766.943359375)]","[(0, 7698.44287109375), (1, 4057.4755859375)]","[(0, 42626.3046875), (1, 45715.60546875)]","[(0, 2104.27392578125), (1, 2362.858154296875)]","[(0, 7040.578125), (1, 1978.4788818359375)]","[(0, 25165.763671875), (1, 25832.373046875)]","[(0, 5167.125), (1, 4269.80908203125)]","[(0, 6750.63818359375), (1, 5466.9326171875)]","[(0, 5224.38525390625), (1, 5569.6513671875)]","[(0, 1668.4844970703125), (1, 1483.822509765625)]","[(0, 2427.813720703125), (1, 2391.40283203125)]","[(0, 3981.821044921875), (1, 3780.919189453125)]","[(0, 1841.246337890625), (1, 3700.6396484375)]","[(0, 1580.4473876953125), (1, 1296.5477294921875)]","[(0, 2836.9619140625), (1, 2673.54345703125)]","[(0, 1728.0355224609375), (1, 1576.71923828125)]"
