,best
agreement_determiner_noun-across_1_adjective,0.5285
agreement_determiner_noun-between_neighbors,0.5805
agreement_subject_verb-across_prepositional_phrase,0.5235
agreement_subject_verb-across_relative_clause,0.4935
agreement_subject_verb-in_question_with_aux,0.506
agreement_subject_verb-in_simple_question,0.501
anaphor_agreement-pronoun_gender,0.5315
argument_structure-dropped_argument,0.8035
argument_structure-swapped_arguments,0.999
argument_structure-transitive,0.675
binding-principle_a,0.334
case-subjective_pronoun,1.0
ellipsis-n_bar,0.244
filler-gap-wh_question_object,0.542
filler-gap-wh_question_subject,0.9875
irregular-verb,0.7655
island-effects-adjunct_island,0.707
island-effects-coordinate_structure_constraint,0.3565
local_attractor-in_question_with_aux,0.699
npi_licensing-matrix_question,0.638
npi_licensing-only_npi_licensor,0.9695
quantifiers-existential_there,0.717
quantifiers-superlative,0.36
