,best
agreement_determiner_noun-across_1_adjective,0.505
agreement_determiner_noun-between_neighbors,0.507
agreement_subject_verb-across_prepositional_phrase,0.502
agreement_subject_verb-across_relative_clause,0.5
agreement_subject_verb-in_question_with_aux,0.499
agreement_subject_verb-in_simple_question,0.483
anaphor_agreement-pronoun_gender,0.545
argument_structure-dropped_argument,0.8125
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.514
binding-principle_a,0.4455
case-subjective_pronoun,1.0
ellipsis-n_bar,0.2055
filler-gap-wh_question_object,0.461
filler-gap-wh_question_subject,1.0
irregular-verb,0.5185
island-effects-adjunct_island,0.5275
island-effects-coordinate_structure_constraint,0.5075
local_attractor-in_question_with_aux,0.7635
npi_licensing-matrix_question,0.4675
npi_licensing-only_npi_licensor,0.1985
quantifiers-existential_there,0.663
quantifiers-superlative,0.5
