,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 726.569091796875), (1, 749.8710327148438)]","[(0, 1571.4306640625), (1, 1214.6861572265625)]","[(0, 743.0692749023438), (1, 707.0699462890625)]","[(0, 870.5602416992188), (1, 765.604736328125)]","[(0, 641.2794189453125), (1, 516.1107177734375)]","[(0, 376.00830078125), (1, 186.6431427001953)]","[(0, 3276.165771484375), (1, 3071.79638671875)]","[(0, 2349.685546875), (1, 1043.0267333984375)]","[(0, 2624.568115234375), (1, 1949.1898193359375)]","[(0, 8555.7880859375), (1, 8016.76513671875)]","[(0, 2162.026123046875), (1, 2660.3076171875)]","[(0, 3441.650146484375), (1, 1653.7235107421875)]","[(0, 5392.8935546875), (1, 4994.47021484375)]","[(0, 1329.706787109375), (1, 1237.0377197265625)]","[(0, 2007.02197265625), (1, 1452.8175048828125)]","[(0, 1586.1876220703125), (1, 1565.2958984375)]","[(0, 1652.1715087890625), (1, 1679.24853515625)]","[(0, 1554.843505859375), (1, 1545.6859130859375)]","[(0, 1222.0382080078125), (1, 1026.60888671875)]","[(0, 1133.2042236328125), (1, 989.308837890625)]","[(0, 5700.34521484375), (1, 6664.302734375)]","[(0, 1641.510009765625), (1, 1431.0760498046875)]","[(0, 1370.8033447265625), (1, 1178.1712646484375)]"
1,"[(0, 1362.4847412109375), (1, 1484.331298828125)]","[(0, 1042.5299072265625), (1, 751.856689453125)]","[(0, 637.72802734375), (1, 596.3294677734375)]","[(0, 471.6834716796875), (1, 405.016845703125)]","[(0, 444.591796875), (1, 376.26495361328125)]","[(0, 288.3798522949219), (1, 146.25979614257812)]","[(0, 1613.7252197265625), (1, 1673.774169921875)]","[(0, 1005.7073364257812), (1, 798.9676513671875)]","[(0, 1406.349365234375), (1, 857.4415283203125)]","[(0, 3762.290771484375), (1, 3799.58544921875)]","[(0, 4062.900390625), (1, 5146.13623046875)]","[(0, 2202.2001953125), (1, 1007.3204345703125)]","[(0, 4706.38134765625), (1, 4673.27978515625)]","[(0, 1166.192626953125), (1, 1261.81689453125)]","[(0, 2594.251953125), (1, 1984.156005859375)]","[(0, 1419.842529296875), (1, 1571.1668701171875)]","[(0, 1066.5279541015625), (1, 1066.1495361328125)]","[(0, 1390.6544189453125), (1, 1557.45166015625)]","[(0, 2231.184814453125), (1, 1859.32080078125)]","[(0, 1028.2891845703125), (1, 1017.85400390625)]","[(0, 2012.6610107421875), (1, 2339.173828125)]","[(0, 1495.8809814453125), (1, 1197.75)]","[(0, 3386.65771484375), (1, 2773.212158203125)]"
2,"[(0, 1379.3909912109375), (1, 1374.7261962890625)]","[(0, 1324.5032958984375), (1, 954.9459838867188)]","[(0, 791.9359130859375), (1, 755.7606201171875)]","[(0, 574.8700561523438), (1, 518.7993774414062)]","[(0, 724.77978515625), (1, 575.5903930664062)]","[(0, 397.8541564941406), (1, 246.11827087402344)]","[(0, 1201.4635009765625), (1, 1258.0517578125)]","[(0, 1101.208251953125), (1, 923.1952514648438)]","[(0, 2055.526611328125), (1, 1248.035400390625)]","[(0, 6108.01806640625), (1, 10430.4658203125)]","[(0, 2341.731689453125), (1, 2131.963623046875)]","[(0, 1881.265625), (1, 1262.5787353515625)]","[(0, 4910.19140625), (1, 5048.89697265625)]","[(0, 1436.1380615234375), (1, 985.6497192382812)]","[(0, 1989.6064453125), (1, 1416.3580322265625)]","[(0, 3177.65576171875), (1, 2442.58642578125)]","[(0, 3196.9423828125), (1, 3008.19140625)]","[(0, 913.4362182617188), (1, 914.6505126953125)]","[(0, 1653.360107421875), (1, 1316.37841796875)]","[(0, 1931.49951171875), (1, 2070.10302734375)]","[(0, 3417.0791015625), (1, 4241.87353515625)]","[(0, 1651.780029296875), (1, 1527.492431640625)]","[(0, 1307.128662109375), (1, 1809.5992431640625)]"
3,"[(0, 1313.0758056640625), (1, 1343.0869140625)]","[(0, 885.5860595703125), (1, 611.2872314453125)]","[(0, 712.0621948242188), (1, 671.4608154296875)]","[(0, 701.5453491210938), (1, 636.8689575195312)]","[(0, 2418.287353515625), (1, 1868.163330078125)]","[(0, 1000.0816040039062), (1, 551.4268188476562)]","[(0, 858.1539916992188), (1, 886.078125)]","[(0, 3091.236572265625), (1, 1695.5240478515625)]","[(0, 2197.62548828125), (1, 1346.8271484375)]","[(0, 5342.62939453125), (1, 4159.0029296875)]","[(0, 4509.37451171875), (1, 4127.53076171875)]","[(0, 1919.07275390625), (1, 1360.443603515625)]","[(0, 4430.70361328125), (1, 4487.00341796875)]","[(0, 1608.43359375), (1, 1086.5660400390625)]","[(0, 2624.223876953125), (1, 1813.00048828125)]","[(0, 1852.5506591796875), (1, 2360.291748046875)]","[(0, 2028.5296630859375), (1, 1868.6595458984375)]","[(0, 1006.6064453125), (1, 1100.5032958984375)]","[(0, 1346.5631103515625), (1, 805.6531372070312)]","[(0, 1755.3519287109375), (1, 4020.59326171875)]","[(0, 2580.950927734375), (1, 3116.458984375)]","[(0, 1661.1883544921875), (1, 1540.2098388671875)]","[(0, 1169.7330322265625), (1, 1684.319091796875)]"
4,"[(0, 609.1689453125), (1, 630.2697143554688)]","[(0, 1625.6483154296875), (1, 2275.211669921875)]","[(0, 796.2251586914062), (1, 831.5007934570312)]","[(0, 749.0379638671875), (1, 683.4907836914062)]","[(0, 1687.8018798828125), (1, 1336.8316650390625)]","[(0, 577.95947265625), (1, 365.03265380859375)]","[(0, 3465.99462890625), (1, 2490.110107421875)]","[(0, 1204.255615234375), (1, 1214.4892578125)]","[(0, 1678.496826171875), (1, 1018.9718627929688)]","[(0, 2794.652099609375), (1, 1959.2724609375)]","[(0, 2970.9638671875), (1, 2817.08935546875)]","[(0, 3346.48388671875), (1, 1612.6290283203125)]","[(0, 3132.714111328125), (1, 3159.353271484375)]","[(0, 1362.5465087890625), (1, 1412.9515380859375)]","[(0, 2407.591552734375), (1, 1801.2529296875)]","[(0, 2170.270751953125), (1, 1810.7255859375)]","[(0, 2696.86865234375), (1, 3029.62548828125)]","[(0, 658.3931884765625), (1, 673.185302734375)]","[(0, 1312.8642578125), (1, 1043.6917724609375)]","[(0, 2068.687744140625), (1, 2061.897705078125)]","[(0, 1798.2825927734375), (1, 2201.041259765625)]","[(0, 2097.621826171875), (1, 1525.7933349609375)]","[(0, 2132.897216796875), (1, 3467.77685546875)]"
5,"[(0, 1181.7947998046875), (1, 1307.7333984375)]","[(0, 1064.81494140625), (1, 1578.22802734375)]","[(0, 700.5318603515625), (1, 737.044189453125)]","[(0, 641.203857421875), (1, 584.457275390625)]","[(0, 1265.256591796875), (1, 970.134033203125)]","[(0, 648.28564453125), (1, 392.8807067871094)]","[(0, 1262.1231689453125), (1, 1619.4293212890625)]","[(0, 928.5146484375), (1, 846.8748168945312)]","[(0, 2603.5625), (1, 1532.207763671875)]","[(0, 5034.64111328125), (1, 2944.745849609375)]","[(0, 3153.50146484375), (1, 2772.877685546875)]","[(0, 1687.8968505859375), (1, 1211.1783447265625)]","[(0, 2850.389892578125), (1, 3009.525634765625)]","[(0, 1973.8804931640625), (1, 2146.885498046875)]","[(0, 2414.495361328125), (1, 1820.2178955078125)]","[(0, 1640.05322265625), (1, 2038.4666748046875)]","[(0, 1604.47021484375), (1, 1811.7369384765625)]","[(0, 960.4551391601562), (1, 794.4798583984375)]","[(0, 1958.3785400390625), (1, 1364.18017578125)]","[(0, 2774.3388671875), (1, 3265.516357421875)]","[(0, 1521.3834228515625), (1, 1920.1923828125)]","[(0, 1613.7490234375), (1, 1208.777099609375)]","[(0, 809.8692016601562), (1, 690.6403198242188)]"
6,"[(0, 1142.0980224609375), (1, 1153.0618896484375)]","[(0, 1774.459716796875), (1, 2514.381103515625)]","[(0, 823.3416748046875), (1, 865.0822143554688)]","[(0, 533.7921142578125), (1, 481.3846740722656)]","[(0, 417.00640869140625), (1, 513.6043090820312)]","[(0, 632.8941040039062), (1, 338.86572265625)]","[(0, 3096.021728515625), (1, 2433.900146484375)]","[(0, 2799.52294921875), (1, 1368.887451171875)]","[(0, 1947.4320068359375), (1, 953.061279296875)]","[(0, 3363.56982421875), (1, 6449.06494140625)]","[(0, 3015.28564453125), (1, 2826.563232421875)]","[(0, 2625.874755859375), (1, 2017.8115234375)]","[(0, 2836.5791015625), (1, 2663.889892578125)]","[(0, 2697.600341796875), (1, 2347.701171875)]","[(0, 2763.940673828125), (1, 2015.174072265625)]","[(0, 3781.40234375), (1, 3649.41455078125)]","[(0, 1808.9771728515625), (1, 1792.9835205078125)]","[(0, 1060.7652587890625), (1, 1206.3126220703125)]","[(0, 794.3423461914062), (1, 660.8705444335938)]","[(0, 2112.481689453125), (1, 1921.29052734375)]","[(0, 1885.746337890625), (1, 2184.401123046875)]","[(0, 2157.428955078125), (1, 1538.6566162109375)]","[(0, 2109.5341796875), (1, 1804.225341796875)]"
7,"[(0, 1099.4967041015625), (1, 1153.4715576171875)]","[(0, 1169.8250732421875), (1, 1748.872802734375)]","[(0, 723.6657104492188), (1, 764.71484375)]","[(0, 802.4195556640625), (1, 924.8060913085938)]","[(0, 292.8804016113281), (1, 343.8677673339844)]","[(0, 366.6653137207031), (1, 187.1894989013672)]","[(0, 1149.4464111328125), (1, 1401.3997802734375)]","[(0, 1655.98828125), (1, 691.0270385742188)]","[(0, 1742.8023681640625), (1, 1412.16552734375)]","[(0, 1992.3367919921875), (1, 3567.695556640625)]","[(0, 2672.0791015625), (1, 2712.141357421875)]","[(0, 2622.750244140625), (1, 1077.80908203125)]","[(0, 2611.731689453125), (1, 2331.25341796875)]","[(0, 4445.52587890625), (1, 3068.511474609375)]","[(0, 2888.62646484375), (1, 2053.362548828125)]","[(0, 3052.17333984375), (1, 3126.318115234375)]","[(0, 1197.6654052734375), (1, 1142.7347412109375)]","[(0, 934.6790771484375), (1, 1446.2242431640625)]","[(0, 1155.110595703125), (1, 658.8445434570312)]","[(0, 2567.53076171875), (1, 3412.890625)]","[(0, 1361.6229248046875), (1, 1499.5782470703125)]","[(0, 1472.407958984375), (1, 1040.1514892578125)]","[(0, 2538.11669921875), (1, 4227.23046875)]"
8,"[(0, 1049.6209716796875), (1, 1013.3028564453125)]","[(0, 1813.4482421875), (1, 2190.216796875)]","[(0, 1120.010498046875), (1, 1051.333984375)]","[(0, 395.51959228515625), (1, 464.290771484375)]","[(0, 515.0537719726562), (1, 642.77734375)]","[(0, 288.48602294921875), (1, 147.1419677734375)]","[(0, 1296.1724853515625), (1, 1311.1700439453125)]","[(0, 1143.6025390625), (1, 928.5430297851562)]","[(0, 1413.571533203125), (1, 703.8886108398438)]","[(0, 1188.2261962890625), (1, 1242.91015625)]","[(0, 1370.259521484375), (1, 1703.2447509765625)]","[(0, 1614.15380859375), (1, 1212.787353515625)]","[(0, 7907.68017578125), (1, 7106.2001953125)]","[(0, 1607.986572265625), (1, 1340.3768310546875)]","[(0, 2628.16455078125), (1, 1953.104736328125)]","[(0, 5022.18212890625), (1, 4983.99755859375)]","[(0, 1889.690673828125), (1, 1749.3189697265625)]","[(0, 646.47607421875), (1, 718.4728393554688)]","[(0, 963.2965698242188), (1, 819.3230590820312)]","[(0, 1361.9151611328125), (1, 1528.4031982421875)]","[(0, 1864.3118896484375), (1, 2306.7373046875)]","[(0, 1193.7308349609375), (1, 1412.3763427734375)]","[(0, 1069.6510009765625), (1, 1480.6298828125)]"
9,"[(0, 2010.4720458984375), (1, 1827.6854248046875)]","[(0, 1159.234619140625), (1, 1353.57958984375)]","[(0, 1238.480712890625), (1, 1148.68701171875)]","[(0, 508.6843566894531), (1, 568.9949340820312)]","[(0, 1605.8082275390625), (1, 2060.117919921875)]","[(0, 393.8648986816406), (1, 243.7766876220703)]","[(0, 1628.21533203125), (1, 1597.7685546875)]","[(0, 3075.425537109375), (1, 1506.9010009765625)]","[(0, 1359.1728515625), (1, 935.543701171875)]","[(0, 1343.6575927734375), (1, 2088.43115234375)]","[(0, 1087.870849609375), (1, 1353.83837890625)]","[(0, 1599.5172119140625), (1, 1168.9608154296875)]","[(0, 8162.55712890625), (1, 7492.669921875)]","[(0, 2347.355224609375), (1, 1689.322998046875)]","[(0, 2699.3193359375), (1, 2001.7939453125)]","[(0, 3483.165771484375), (1, 3713.09033203125)]","[(0, 1180.30908203125), (1, 1046.568359375)]","[(0, 827.9573974609375), (1, 1000.7222900390625)]","[(0, 1280.384033203125), (1, 929.2783203125)]","[(0, 1612.554443359375), (1, 2217.3671875)]","[(0, 1508.1468505859375), (1, 1728.576904296875)]","[(0, 1047.8951416015625), (1, 1162.849853515625)]","[(0, 2451.51611328125), (1, 2067.2314453125)]"
