,best
agreement_determiner_noun-across_1_adjective,0.505
agreement_determiner_noun-between_neighbors,0.51
agreement_subject_verb-across_prepositional_phrase,0.493
agreement_subject_verb-across_relative_clause,0.4935
agreement_subject_verb-in_question_with_aux,0.498
agreement_subject_verb-in_simple_question,0.489
anaphor_agreement-pronoun_gender,0.529
argument_structure-dropped_argument,0.92
argument_structure-swapped_arguments,0.9955
argument_structure-transitive,0.535
binding-principle_a,0.398
case-subjective_pronoun,0.9915
ellipsis-n_bar,0.2335
filler-gap-wh_question_object,0.206
filler-gap-wh_question_subject,1.0
irregular-verb,0.5265
island-effects-adjunct_island,0.4585
island-effects-coordinate_structure_constraint,0.295
local_attractor-in_question_with_aux,0.776
npi_licensing-matrix_question,0.2845
npi_licensing-only_npi_licensor,0.0725
quantifiers-existential_there,0.8145
quantifiers-superlative,0.359
