,best
agreement_determiner_noun-across_1_adjective,0.542
agreement_determiner_noun-between_neighbors,0.6105
agreement_subject_verb-across_prepositional_phrase,0.5265
agreement_subject_verb-across_relative_clause,0.5015
agreement_subject_verb-in_question_with_aux,0.514
agreement_subject_verb-in_simple_question,0.5065
anaphor_agreement-pronoun_gender,0.5375
argument_structure-dropped_argument,0.802
argument_structure-swapped_arguments,0.995
argument_structure-transitive,0.6725
binding-principle_a,0.404
case-subjective_pronoun,0.9995
ellipsis-n_bar,0.2625
filler-gap-wh_question_object,0.5295
filler-gap-wh_question_subject,0.9905
irregular-verb,0.8095
island-effects-adjunct_island,0.6965
island-effects-coordinate_structure_constraint,0.349
local_attractor-in_question_with_aux,0.6885
npi_licensing-matrix_question,0.565
npi_licensing-only_npi_licensor,1.0
quantifiers-existential_there,0.75
quantifiers-superlative,0.1935
