,best
agreement_determiner_noun-across_1_adjective,0.5015
agreement_determiner_noun-between_neighbors,0.5095
agreement_subject_verb-across_prepositional_phrase,0.48
agreement_subject_verb-across_relative_clause,0.4915
agreement_subject_verb-in_question_with_aux,0.501
agreement_subject_verb-in_simple_question,0.498
anaphor_agreement-pronoun_gender,0.532
argument_structure-dropped_argument,0.899
argument_structure-swapped_arguments,0.999
argument_structure-transitive,0.518
binding-principle_a,0.4
case-subjective_pronoun,0.999
ellipsis-n_bar,0.1975
filler-gap-wh_question_object,0.353
filler-gap-wh_question_subject,1.0
irregular-verb,0.5325
island-effects-adjunct_island,0.421
island-effects-coordinate_structure_constraint,0.2675
local_attractor-in_question_with_aux,0.7885
npi_licensing-matrix_question,0.305
npi_licensing-only_npi_licensor,0.088
quantifiers-existential_there,0.808
quantifiers-superlative,0.347
