,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 493.2082824707031), (1, 345.3222961425781)]","[(0, 1133.57763671875), (1, 1055.8883056640625)]","[(0, 941.7925415039062), (1, 946.0499877929688)]","[(0, 1522.656494140625), (1, 1117.892333984375)]","[(0, 779.9789428710938), (1, 697.96044921875)]","[(0, 474.72216796875), (1, 227.73606872558594)]","[(0, 9060.564453125), (1, 8211.8251953125)]","[(0, 1386.489013671875), (1, 715.45068359375)]","[(0, 3213.23095703125), (1, 2347.02734375)]","[(0, 10678.021484375), (1, 9379.576171875)]","[(0, 3881.296630859375), (1, 4991.76513671875)]","[(0, 2708.498046875), (1, 1049.677490234375)]","[(0, 5370.35205078125), (1, 6746.82177734375)]","[(0, 1271.6158447265625), (1, 1801.5982666015625)]","[(0, 3867.4560546875), (1, 2353.838134765625)]","[(0, 1373.471435546875), (1, 1249.7755126953125)]","[(0, 2890.389892578125), (1, 2634.61669921875)]","[(0, 2203.12451171875), (1, 2141.830322265625)]","[(0, 1260.421630859375), (1, 1375.9971923828125)]","[(0, 1375.1949462890625), (1, 1150.5655517578125)]","[(0, 4542.2333984375), (1, 4694.76611328125)]","[(0, 1542.5751953125), (1, 1623.17822265625)]","[(0, 1079.57373046875), (1, 899.9541625976562)]"
1,"[(0, 1534.314208984375), (1, 1320.3729248046875)]","[(0, 1032.0357666015625), (1, 933.6861572265625)]","[(0, 845.85205078125), (1, 856.7078857421875)]","[(0, 668.1513671875), (1, 486.615478515625)]","[(0, 605.416259765625), (1, 441.6379089355469)]","[(0, 367.2098083496094), (1, 165.10232543945312)]","[(0, 5193.8232421875), (1, 5432.37158203125)]","[(0, 1020.7659301757812), (1, 881.5762939453125)]","[(0, 1289.83203125), (1, 773.052734375)]","[(0, 10994.5380859375), (1, 10189.5244140625)]","[(0, 4460.623046875), (1, 5297.51513671875)]","[(0, 2030.3238525390625), (1, 823.815673828125)]","[(0, 5208.77880859375), (1, 4872.37060546875)]","[(0, 1500.784912109375), (1, 2130.510498046875)]","[(0, 4404.68798828125), (1, 2667.951416015625)]","[(0, 1356.247802734375), (1, 1361.7598876953125)]","[(0, 1742.0172119140625), (1, 1621.4112548828125)]","[(0, 1906.954345703125), (1, 1925.6573486328125)]","[(0, 5054.6640625), (1, 4757.86376953125)]","[(0, 930.506103515625), (1, 1124.7684326171875)]","[(0, 1505.024658203125), (1, 1624.99267578125)]","[(0, 1793.5640869140625), (1, 1914.3759765625)]","[(0, 4132.26123046875), (1, 3472.77099609375)]"
2,"[(0, 614.4615478515625), (1, 603.220458984375)]","[(0, 1112.267333984375), (1, 958.151123046875)]","[(0, 895.3092651367188), (1, 915.6353759765625)]","[(0, 840.0263671875), (1, 641.8572998046875)]","[(0, 793.4652709960938), (1, 613.6375732421875)]","[(0, 465.82977294921875), (1, 234.84432983398438)]","[(0, 1129.5157470703125), (1, 936.0769653320312)]","[(0, 820.8333129882812), (1, 904.1983642578125)]","[(0, 2089.35546875), (1, 1364.3492431640625)]","[(0, 5298.076171875), (1, 8372.8466796875)]","[(0, 4530.5087890625), (1, 4271.96435546875)]","[(0, 2749.0263671875), (1, 1064.744873046875)]","[(0, 5172.0205078125), (1, 4363.5517578125)]","[(0, 1506.849365234375), (1, 1265.8238525390625)]","[(0, 3124.71142578125), (1, 2183.422119140625)]","[(0, 1652.736572265625), (1, 1076.5316162109375)]","[(0, 4833.8681640625), (1, 4915.95458984375)]","[(0, 1237.0411376953125), (1, 1250.8271484375)]","[(0, 1449.2506103515625), (1, 1457.575439453125)]","[(0, 2766.77978515625), (1, 4689.2890625)]","[(0, 3318.605224609375), (1, 3313.30517578125)]","[(0, 1822.5628662109375), (1, 1629.3974609375)]","[(0, 1205.815185546875), (1, 1738.554443359375)]"
3,"[(0, 1474.1151123046875), (1, 1061.865478515625)]","[(0, 935.265380859375), (1, 789.177978515625)]","[(0, 789.1884765625), (1, 811.2052612304688)]","[(0, 702.6331176757812), (1, 526.7708129882812)]","[(0, 2201.19970703125), (1, 1693.89892578125)]","[(0, 3622.662109375), (1, 1329.292724609375)]","[(0, 733.7258911132812), (1, 836.4788818359375)]","[(0, 2071.913818359375), (1, 1266.983154296875)]","[(0, 3805.645263671875), (1, 1060.01025390625)]","[(0, 9006.6337890625), (1, 9552.365234375)]","[(0, 5706.791015625), (1, 4622.751953125)]","[(0, 2229.13037109375), (1, 1259.25390625)]","[(0, 4419.3349609375), (1, 3675.69482421875)]","[(0, 1227.12646484375), (1, 1225.81005859375)]","[(0, 4161.57763671875), (1, 2788.135498046875)]","[(0, 998.9134521484375), (1, 1329.25537109375)]","[(0, 2840.3203125), (1, 3008.099365234375)]","[(0, 1558.0726318359375), (1, 1575.132080078125)]","[(0, 2128.3984375), (1, 1926.788818359375)]","[(0, 2248.94384765625), (1, 6716.6484375)]","[(0, 2264.92822265625), (1, 2154.72314453125)]","[(0, 1979.774658203125), (1, 1756.099609375)]","[(0, 1109.778564453125), (1, 1771.269287109375)]"
4,"[(0, 642.5634155273438), (1, 465.15191650390625)]","[(0, 1380.30615234375), (1, 1451.844482421875)]","[(0, 1123.619140625), (1, 1160.214599609375)]","[(0, 741.6813354492188), (1, 553.166259765625)]","[(0, 1983.5487060546875), (1, 1681.3590087890625)]","[(0, 678.8453369140625), (1, 359.92022705078125)]","[(0, 4544.8330078125), (1, 4736.55859375)]","[(0, 1163.881103515625), (1, 1097.80712890625)]","[(0, 1697.9625244140625), (1, 820.7354125976562)]","[(0, 7751.212890625), (1, 3790.6240234375)]","[(0, 2591.00439453125), (1, 2960.202392578125)]","[(0, 2914.082275390625), (1, 907.0030517578125)]","[(0, 2843.396240234375), (1, 2879.550048828125)]","[(0, 781.09814453125), (1, 1177.396728515625)]","[(0, 2832.79052734375), (1, 2227.686279296875)]","[(0, 846.0711669921875), (1, 832.7927856445312)]","[(0, 3142.36376953125), (1, 3096.263916015625)]","[(0, 1121.8304443359375), (1, 849.7240600585938)]","[(0, 1275.3848876953125), (1, 1219.640380859375)]","[(0, 4613.89013671875), (1, 3541.5185546875)]","[(0, 1496.8070068359375), (1, 1374.30419921875)]","[(0, 1407.8175048828125), (1, 1081.5802001953125)]","[(0, 1938.62841796875), (1, 4154.23388671875)]"
5,"[(0, 1570.8485107421875), (1, 1290.164794921875)]","[(0, 1239.7032470703125), (1, 1379.9903564453125)]","[(0, 1033.366943359375), (1, 1056.7119140625)]","[(0, 931.0809326171875), (1, 695.6412963867188)]","[(0, 2169.4677734375), (1, 1679.6497802734375)]","[(0, 1465.74609375), (1, 609.5579833984375)]","[(0, 3141.854248046875), (1, 3269.988525390625)]","[(0, 1674.8909912109375), (1, 1032.5089111328125)]","[(0, 3007.350830078125), (1, 1220.56591796875)]","[(0, 9002.2890625), (1, 7107.3251953125)]","[(0, 4479.40966796875), (1, 4840.18310546875)]","[(0, 2076.53076171875), (1, 1114.3558349609375)]","[(0, 3281.7978515625), (1, 3083.572265625)]","[(0, 1287.7841796875), (1, 1602.92626953125)]","[(0, 2802.14892578125), (1, 2301.99267578125)]","[(0, 1118.100341796875), (1, 898.3939208984375)]","[(0, 1905.630859375), (1, 1856.59814453125)]","[(0, 1079.8431396484375), (1, 933.4649658203125)]","[(0, 4600.88427734375), (1, 4579.76220703125)]","[(0, 1703.33740234375), (1, 5878.83203125)]","[(0, 844.4400024414062), (1, 768.342529296875)]","[(0, 1738.4498291015625), (1, 1290.836669921875)]","[(0, 554.7490234375), (1, 533.0364379882812)]"
6,"[(0, 653.7862548828125), (1, 598.0103759765625)]","[(0, 1455.6375732421875), (1, 1501.569580078125)]","[(0, 1142.953857421875), (1, 1145.4986572265625)]","[(0, 536.8298950195312), (1, 412.8666687011719)]","[(0, 865.5083618164062), (1, 986.258544921875)]","[(0, 714.4916381835938), (1, 349.2953796386719)]","[(0, 2525.93310546875), (1, 2655.51953125)]","[(0, 2299.54638671875), (1, 1580.0133056640625)]","[(0, 1660.95849609375), (1, 976.5784301757812)]","[(0, 8870.0107421875), (1, 9727.3740234375)]","[(0, 2541.9658203125), (1, 2576.263916015625)]","[(0, 4263.38427734375), (1, 2387.08837890625)]","[(0, 1803.1700439453125), (1, 2962.163818359375)]","[(0, 2661.4306640625), (1, 3618.67041015625)]","[(0, 3623.6123046875), (1, 1927.139892578125)]","[(0, 3927.430419921875), (1, 3487.06103515625)]","[(0, 2867.191162109375), (1, 3796.6875)]","[(0, 1480.3143310546875), (1, 1558.609130859375)]","[(0, 1669.1131591796875), (1, 1693.147216796875)]","[(0, 3206.398681640625), (1, 2542.955078125)]","[(0, 1671.6771240234375), (1, 1860.835693359375)]","[(0, 2032.6630859375), (1, 1557.6478271484375)]","[(0, 1757.1080322265625), (1, 1514.7578125)]"
7,"[(0, 1730.7799072265625), (1, 1302.6337890625)]","[(0, 1227.8271484375), (1, 1340.9942626953125)]","[(0, 1019.0491333007812), (1, 1017.0587158203125)]","[(0, 1312.1751708984375), (1, 1775.09619140625)]","[(0, 495.4515686035156), (1, 677.4151611328125)]","[(0, 602.7066650390625), (1, 301.60345458984375)]","[(0, 1645.585205078125), (1, 1687.263671875)]","[(0, 2437.088134765625), (1, 533.9282836914062)]","[(0, 3155.044677734375), (1, 1262.904541015625)]","[(0, 4080.046875), (1, 5088.89892578125)]","[(0, 4197.8154296875), (1, 4263.78271484375)]","[(0, 1990.279296875), (1, 811.6297607421875)]","[(0, 1788.304443359375), (1, 2331.447998046875)]","[(0, 4165.671875), (1, 4478.08154296875)]","[(0, 3044.484130859375), (1, 1621.7159423828125)]","[(0, 3534.463134765625), (1, 3997.63037109375)]","[(0, 1788.3206787109375), (1, 2325.113037109375)]","[(0, 1135.281005859375), (1, 1727.63671875)]","[(0, 1293.46337890625), (1, 1127.820068359375)]","[(0, 3408.63623046875), (1, 4628.9326171875)]","[(0, 1041.27587890625), (1, 1172.7288818359375)]","[(0, 1754.6907958984375), (1, 1457.4879150390625)]","[(0, 2296.70458984375), (1, 4991.39404296875)]"
8,"[(0, 510.9366455078125), (1, 615.1991577148438)]","[(0, 1589.70166015625), (1, 1579.0281982421875)]","[(0, 1163.5931396484375), (1, 1059.298828125)]","[(0, 548.4967651367188), (1, 740.2030639648438)]","[(0, 612.10302734375), (1, 771.6259765625)]","[(0, 539.5709838867188), (1, 256.0797424316406)]","[(0, 1978.72900390625), (1, 1898.500244140625)]","[(0, 2184.79052734375), (1, 1284.4664306640625)]","[(0, 1560.9520263671875), (1, 777.5526123046875)]","[(0, 1667.9866943359375), (1, 2295.7685546875)]","[(0, 1092.27294921875), (1, 1256.5535888671875)]","[(0, 1961.228759765625), (1, 1015.8359375)]","[(0, 7216.4814453125), (1, 7192.6884765625)]","[(0, 918.1392211914062), (1, 1249.3828125)]","[(0, 3919.33740234375), (1, 2717.443603515625)]","[(0, 5174.8330078125), (1, 4514.611328125)]","[(0, 2107.145751953125), (1, 2629.29541015625)]","[(0, 773.8545532226562), (1, 936.5479736328125)]","[(0, 1873.8436279296875), (1, 1771.3173828125)]","[(0, 1395.3160400390625), (1, 1935.1234130859375)]","[(0, 2192.58251953125), (1, 2108.613037109375)]","[(0, 1199.354736328125), (1, 950.5315551757812)]","[(0, 856.8684692382812), (1, 1257.044921875)]"
9,"[(0, 1990.0001220703125), (1, 2161.7314453125)]","[(0, 1503.0845947265625), (1, 1400.2635498046875)]","[(0, 1431.9320068359375), (1, 1326.4251708984375)]","[(0, 721.1380615234375), (1, 928.1043701171875)]","[(0, 1647.76806640625), (1, 2144.84716796875)]","[(0, 705.0616455078125), (1, 358.2417297363281)]","[(0, 1818.1300048828125), (1, 1939.98779296875)]","[(0, 2896.26171875), (1, 1556.32470703125)]","[(0, 1535.6302490234375), (1, 1035.204833984375)]","[(0, 2540.62451171875), (1, 3092.66064453125)]","[(0, 1083.6590576171875), (1, 1228.3284912109375)]","[(0, 1862.435302734375), (1, 790.0443115234375)]","[(0, 7596.0224609375), (1, 7452.341796875)]","[(0, 1187.582763671875), (1, 1434.7459716796875)]","[(0, 4439.3916015625), (1, 3034.78173828125)]","[(0, 4052.660888671875), (1, 4052.39794921875)]","[(0, 1220.1988525390625), (1, 1484.6915283203125)]","[(0, 1190.7598876953125), (1, 1404.3330078125)]","[(0, 3320.726318359375), (1, 1804.6324462890625)]","[(0, 1329.4437255859375), (1, 1484.7509765625)]","[(0, 945.8717651367188), (1, 897.400634765625)]","[(0, 1419.4425048828125), (1, 1142.7205810546875)]","[(0, 2248.938232421875), (1, 1898.951171875)]"
