,best
agreement_determiner_noun-across_1_adjective,0.504
agreement_determiner_noun-between_neighbors,0.5135
agreement_subject_verb-across_prepositional_phrase,0.485
agreement_subject_verb-across_relative_clause,0.4855
agreement_subject_verb-in_question_with_aux,0.4975
agreement_subject_verb-in_simple_question,0.4935
anaphor_agreement-pronoun_gender,0.529
argument_structure-dropped_argument,0.9145
argument_structure-swapped_arguments,0.9955
argument_structure-transitive,0.5275
binding-principle_a,0.397
case-subjective_pronoun,0.9925
ellipsis-n_bar,0.2215
filler-gap-wh_question_object,0.2435
filler-gap-wh_question_subject,1.0
irregular-verb,0.5265
island-effects-adjunct_island,0.4465
island-effects-coordinate_structure_constraint,0.278
local_attractor-in_question_with_aux,0.776
npi_licensing-matrix_question,0.288
npi_licensing-only_npi_licensor,0.0695
quantifiers-existential_there,0.8155
quantifiers-superlative,0.338
