,best
agreement_determiner_noun-across_1_adjective,0.529
agreement_determiner_noun-between_neighbors,0.523
agreement_subject_verb-across_prepositional_phrase,0.504
agreement_subject_verb-across_relative_clause,0.506
agreement_subject_verb-in_question_with_aux,0.5135
agreement_subject_verb-in_simple_question,0.517
anaphor_agreement-pronoun_gender,0.5365
argument_structure-dropped_argument,0.9085
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.5795
binding-principle_a,0.561
case-subjective_pronoun,1.0
ellipsis-n_bar,0.3605
filler-gap-wh_question_object,0.5745
filler-gap-wh_question_subject,0.979
irregular-verb,0.69
island-effects-adjunct_island,0.698
island-effects-coordinate_structure_constraint,0.436
local_attractor-in_question_with_aux,0.5425
npi_licensing-matrix_question,0.3815
npi_licensing-only_npi_licensor,0.8035
quantifiers-existential_there,0.8055
quantifiers-superlative,0.319
