,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1122.0679931640625), (1, 1184.9310302734375)]","[(0, 2532.938232421875), (1, 1881.5311279296875)]","[(0, 1260.3526611328125), (1, 1254.008544921875)]","[(0, 1189.4217529296875), (1, 1008.2156372070312)]","[(0, 674.44287109375), (1, 574.8056640625)]","[(0, 670.8556518554688), (1, 395.7318115234375)]","[(0, 3873.076904296875), (1, 3687.75927734375)]","[(0, 2530.771240234375), (1, 1193.403076171875)]","[(0, 2708.751220703125), (1, 1463.94677734375)]","[(0, 8236.0751953125), (1, 7293.697265625)]","[(0, 2692.7861328125), (1, 3315.508056640625)]","[(0, 2924.5712890625), (1, 1668.9794921875)]","[(0, 4926.4580078125), (1, 4780.91552734375)]","[(0, 1577.5462646484375), (1, 1462.9677734375)]","[(0, 2406.091552734375), (1, 1550.7303466796875)]","[(0, 1634.3355712890625), (1, 1741.8660888671875)]","[(0, 1402.363037109375), (1, 1572.572265625)]","[(0, 1216.825927734375), (1, 1281.9864501953125)]","[(0, 723.4521484375), (1, 583.6287841796875)]","[(0, 1173.5550537109375), (1, 975.6163940429688)]","[(0, 5505.4404296875), (1, 5304.15283203125)]","[(0, 2388.0390625), (1, 2110.96923828125)]","[(0, 1791.2744140625), (1, 1622.11279296875)]"
1,"[(0, 1645.427490234375), (1, 1880.854736328125)]","[(0, 1713.9036865234375), (1, 1330.31689453125)]","[(0, 1217.6385498046875), (1, 1202.34326171875)]","[(0, 607.8817138671875), (1, 501.0451965332031)]","[(0, 625.1646118164062), (1, 539.9153442382812)]","[(0, 564.025634765625), (1, 357.59075927734375)]","[(0, 1809.0980224609375), (1, 1828.9197998046875)]","[(0, 1132.3448486328125), (1, 782.9514770507812)]","[(0, 1582.614013671875), (1, 964.1080932617188)]","[(0, 4639.552734375), (1, 3928.37060546875)]","[(0, 4553.9873046875), (1, 5488.5078125)]","[(0, 2049.077392578125), (1, 1042.3460693359375)]","[(0, 5302.873046875), (1, 5304.44140625)]","[(0, 1286.29296875), (1, 1221.2657470703125)]","[(0, 3440.590087890625), (1, 2114.3681640625)]","[(0, 1608.851806640625), (1, 1566.06787109375)]","[(0, 1144.5404052734375), (1, 1269.1201171875)]","[(0, 1144.59765625), (1, 1263.6297607421875)]","[(0, 2477.247314453125), (1, 2377.981689453125)]","[(0, 1131.34912109375), (1, 1134.7841796875)]","[(0, 2685.91748046875), (1, 2684.7060546875)]","[(0, 1995.2935791015625), (1, 1757.949462890625)]","[(0, 4170.97119140625), (1, 3708.2421875)]"
2,"[(0, 1555.794189453125), (1, 1746.6527099609375)]","[(0, 2134.396728515625), (1, 1398.0179443359375)]","[(0, 1271.327880859375), (1, 1293.88720703125)]","[(0, 729.8160400390625), (1, 621.1780395507812)]","[(0, 1011.0455322265625), (1, 900.8408203125)]","[(0, 847.7325439453125), (1, 605.467041015625)]","[(0, 1257.9581298828125), (1, 1249.481689453125)]","[(0, 1347.8428955078125), (1, 1156.33740234375)]","[(0, 2470.865966796875), (1, 1443.863525390625)]","[(0, 4634.85595703125), (1, 6271.86962890625)]","[(0, 2881.39306640625), (1, 2686.01123046875)]","[(0, 1551.7955322265625), (1, 863.648681640625)]","[(0, 5216.19091796875), (1, 4903.4580078125)]","[(0, 1622.9366455078125), (1, 1560.4169921875)]","[(0, 1968.9732666015625), (1, 1644.74658203125)]","[(0, 3020.875244140625), (1, 2313.827392578125)]","[(0, 2716.10791015625), (1, 2634.73876953125)]","[(0, 925.7900390625), (1, 999.2107543945312)]","[(0, 1321.5350341796875), (1, 1172.1702880859375)]","[(0, 3146.403076171875), (1, 2422.05419921875)]","[(0, 3692.06298828125), (1, 4017.7724609375)]","[(0, 2309.30810546875), (1, 2058.876708984375)]","[(0, 1815.663330078125), (1, 2481.0361328125)]"
3,"[(0, 1593.779052734375), (1, 1601.280029296875)]","[(0, 1347.9046630859375), (1, 964.8076171875)]","[(0, 1232.462890625), (1, 1241.719482421875)]","[(0, 980.0081176757812), (1, 825.8904418945312)]","[(0, 2592.6962890625), (1, 2299.755615234375)]","[(0, 973.2021484375), (1, 597.3153076171875)]","[(0, 1162.6175537109375), (1, 1211.8045654296875)]","[(0, 3541.045654296875), (1, 2093.61181640625)]","[(0, 2475.60107421875), (1, 1132.8995361328125)]","[(0, 7121.20654296875), (1, 5733.91455078125)]","[(0, 4989.56640625), (1, 4636.61572265625)]","[(0, 1625.294189453125), (1, 1360.301513671875)]","[(0, 4797.69140625), (1, 4526.919921875)]","[(0, 1936.8533935546875), (1, 1509.7139892578125)]","[(0, 2769.470947265625), (1, 2192.305419921875)]","[(0, 2041.776123046875), (1, 2602.297607421875)]","[(0, 2279.25341796875), (1, 2200.309814453125)]","[(0, 1039.6749267578125), (1, 1093.5657958984375)]","[(0, 1446.340087890625), (1, 1158.743896484375)]","[(0, 2980.11669921875), (1, 5086.69580078125)]","[(0, 2656.5693359375), (1, 2814.87646484375)]","[(0, 2019.830322265625), (1, 1771.087646484375)]","[(0, 1562.27587890625), (1, 2111.65576171875)]"
4,"[(0, 1111.908935546875), (1, 1184.59765625)]","[(0, 2384.472900390625), (1, 3186.29248046875)]","[(0, 1218.9276123046875), (1, 1212.98046875)]","[(0, 1039.492919921875), (1, 891.7894897460938)]","[(0, 1922.239013671875), (1, 1731.1571044921875)]","[(0, 615.4761352539062), (1, 441.1921081542969)]","[(0, 4673.623046875), (1, 4290.22216796875)]","[(0, 1192.0023193359375), (1, 1208.4012451171875)]","[(0, 2025.9312744140625), (1, 1378.1510009765625)]","[(0, 3397.384521484375), (1, 3108.28466796875)]","[(0, 2964.797607421875), (1, 3100.518798828125)]","[(0, 3487.124267578125), (1, 1828.978271484375)]","[(0, 2775.196533203125), (1, 2981.620361328125)]","[(0, 1451.07275390625), (1, 1387.3077392578125)]","[(0, 2798.1591796875), (1, 2195.955810546875)]","[(0, 1792.061279296875), (1, 1364.2894287109375)]","[(0, 2194.975830078125), (1, 2279.85986328125)]","[(0, 956.5875854492188), (1, 860.611083984375)]","[(0, 1071.6639404296875), (1, 937.4603271484375)]","[(0, 2786.561767578125), (1, 2500.498779296875)]","[(0, 2018.7760009765625), (1, 2313.07080078125)]","[(0, 3243.8359375), (1, 2350.446533203125)]","[(0, 2479.23486328125), (1, 4207.1171875)]"
5,"[(0, 1313.7503662109375), (1, 1472.459228515625)]","[(0, 1786.0810546875), (1, 2231.62646484375)]","[(0, 1178.389892578125), (1, 1185.332763671875)]","[(0, 956.47216796875), (1, 813.5826416015625)]","[(0, 1689.1683349609375), (1, 1479.1507568359375)]","[(0, 470.9353332519531), (1, 315.3914794921875)]","[(0, 2176.004150390625), (1, 2232.989990234375)]","[(0, 1265.24267578125), (1, 1000.9007568359375)]","[(0, 2678.369140625), (1, 1585.99853515625)]","[(0, 5282.14404296875), (1, 4891.19775390625)]","[(0, 3594.439453125), (1, 3674.170166015625)]","[(0, 1754.848876953125), (1, 1376.646240234375)]","[(0, 2815.002685546875), (1, 2723.96923828125)]","[(0, 2017.5028076171875), (1, 1912.524658203125)]","[(0, 2945.127685546875), (1, 2225.107666015625)]","[(0, 1456.7958984375), (1, 1872.22265625)]","[(0, 1831.7711181640625), (1, 1876.181640625)]","[(0, 1007.3161010742188), (1, 1023.6402587890625)]","[(0, 2812.246826171875), (1, 2545.484375)]","[(0, 1846.4505615234375), (1, 4250.16650390625)]","[(0, 1291.5047607421875), (1, 1429.1959228515625)]","[(0, 2170.44873046875), (1, 1599.2816162109375)]","[(0, 991.9166870117188), (1, 880.0269775390625)]"
6,"[(0, 1258.902099609375), (1, 1370.5640869140625)]","[(0, 2324.1376953125), (1, 3060.407470703125)]","[(0, 1391.685302734375), (1, 1387.79736328125)]","[(0, 778.8665771484375), (1, 655.048828125)]","[(0, 481.46343994140625), (1, 572.3523559570312)]","[(0, 626.161376953125), (1, 428.0384826660156)]","[(0, 3504.11279296875), (1, 3174.15771484375)]","[(0, 3073.012451171875), (1, 1570.1414794921875)]","[(0, 2207.9189453125), (1, 1339.0198974609375)]","[(0, 5752.28515625), (1, 7148.28759765625)]","[(0, 2998.724853515625), (1, 2987.79443359375)]","[(0, 2403.914794921875), (1, 2043.5975341796875)]","[(0, 2578.265625), (1, 2650.48583984375)]","[(0, 1913.35205078125), (1, 2096.781005859375)]","[(0, 3109.51513671875), (1, 2368.623779296875)]","[(0, 4226.40380859375), (1, 3599.9697265625)]","[(0, 2164.410888671875), (1, 2179.015380859375)]","[(0, 1100.1207275390625), (1, 1228.3184814453125)]","[(0, 942.4762573242188), (1, 733.6048583984375)]","[(0, 2857.969482421875), (1, 2512.6767578125)]","[(0, 2423.01171875), (1, 2385.26904296875)]","[(0, 2858.751708984375), (1, 2102.83349609375)]","[(0, 2646.697265625), (1, 2199.474853515625)]"
7,"[(0, 1514.76220703125), (1, 1534.302490234375)]","[(0, 1624.0167236328125), (1, 2028.1475830078125)]","[(0, 1344.270263671875), (1, 1359.7166748046875)]","[(0, 975.5680541992188), (1, 1143.0455322265625)]","[(0, 507.7671203613281), (1, 592.1110229492188)]","[(0, 709.8088989257812), (1, 392.76776123046875)]","[(0, 1778.4739990234375), (1, 1842.52783203125)]","[(0, 1998.9161376953125), (1, 666.5284423828125)]","[(0, 1755.701904296875), (1, 990.1427612304688)]","[(0, 2947.9658203125), (1, 3104.9072265625)]","[(0, 3546.815185546875), (1, 3573.09912109375)]","[(0, 2369.99755859375), (1, 1216.7987060546875)]","[(0, 2570.43994140625), (1, 2477.788330078125)]","[(0, 2900.589111328125), (1, 2447.61376953125)]","[(0, 3272.0068359375), (1, 2414.793701171875)]","[(0, 3467.012939453125), (1, 3826.549072265625)]","[(0, 1769.9783935546875), (1, 1769.1024169921875)]","[(0, 1051.8651123046875), (1, 1337.5413818359375)]","[(0, 1208.90087890625), (1, 908.2161865234375)]","[(0, 3181.31298828125), (1, 3870.392822265625)]","[(0, 1706.1109619140625), (1, 1797.494873046875)]","[(0, 1681.4544677734375), (1, 1234.0318603515625)]","[(0, 3018.00439453125), (1, 5194.8046875)]"
8,"[(0, 1638.6812744140625), (1, 1520.4139404296875)]","[(0, 2848.941650390625), (1, 2868.1484375)]","[(0, 1360.9283447265625), (1, 1139.02197265625)]","[(0, 476.4158935546875), (1, 573.78369140625)]","[(0, 835.31103515625), (1, 945.9025268554688)]","[(0, 622.3013916015625), (1, 369.90533447265625)]","[(0, 1552.834716796875), (1, 1418.31396484375)]","[(0, 1498.7117919921875), (1, 1122.4981689453125)]","[(0, 1819.8404541015625), (1, 1009.4038696289062)]","[(0, 1925.29736328125), (1, 1741.9359130859375)]","[(0, 1784.46875), (1, 2305.576171875)]","[(0, 1625.265380859375), (1, 1004.1447143554688)]","[(0, 7654.7958984375), (1, 7564.22900390625)]","[(0, 1735.9217529296875), (1, 1872.187744140625)]","[(0, 3247.388916015625), (1, 1736.548583984375)]","[(0, 3871.334228515625), (1, 3538.243896484375)]","[(0, 1751.9410400390625), (1, 2089.120361328125)]","[(0, 872.2097778320312), (1, 973.0903930664062)]","[(0, 1145.1260986328125), (1, 944.153076171875)]","[(0, 1591.5758056640625), (1, 1810.62548828125)]","[(0, 2046.893798828125), (1, 2341.53076171875)]","[(0, 1593.0018310546875), (1, 1845.326416015625)]","[(0, 1425.2391357421875), (1, 1982.19287109375)]"
9,"[(0, 2450.890869140625), (1, 2214.722412109375)]","[(0, 2037.83984375), (1, 2177.036865234375)]","[(0, 1560.341796875), (1, 1333.610595703125)]","[(0, 595.1015014648438), (1, 692.9384765625)]","[(0, 2055.413818359375), (1, 2360.08349609375)]","[(0, 921.8408813476562), (1, 623.4989013671875)]","[(0, 1673.330322265625), (1, 1838.68017578125)]","[(0, 3190.817138671875), (1, 1511.0975341796875)]","[(0, 1432.640380859375), (1, 840.5264282226562)]","[(0, 2180.323974609375), (1, 3527.7080078125)]","[(0, 1408.5634765625), (1, 1745.0526123046875)]","[(0, 1787.495361328125), (1, 1101.9625244140625)]","[(0, 9294.90234375), (1, 9290.9140625)]","[(0, 2255.063720703125), (1, 2369.204345703125)]","[(0, 4099.61865234375), (1, 2147.24169921875)]","[(0, 3351.17529296875), (1, 3583.828857421875)]","[(0, 1411.3712158203125), (1, 1629.734619140625)]","[(0, 1134.880615234375), (1, 1213.4664306640625)]","[(0, 1990.709228515625), (1, 1122.37353515625)]","[(0, 1783.276123046875), (1, 2827.29541015625)]","[(0, 1436.9031982421875), (1, 1582.8826904296875)]","[(0, 1334.868408203125), (1, 1475.87548828125)]","[(0, 3254.6845703125), (1, 2925.044189453125)]"
