,best
agreement_determiner_noun-across_1_adjective,0.504
agreement_determiner_noun-between_neighbors,0.538
agreement_subject_verb-across_prepositional_phrase,0.511
agreement_subject_verb-across_relative_clause,0.503
agreement_subject_verb-in_question_with_aux,0.4925
agreement_subject_verb-in_simple_question,0.5065
anaphor_agreement-pronoun_gender,0.473
argument_structure-dropped_argument,0.676
argument_structure-swapped_arguments,0.998
argument_structure-transitive,0.578
binding-principle_a,0.3935
case-subjective_pronoun,1.0
ellipsis-n_bar,0.477
filler-gap-wh_question_object,0.1115
filler-gap-wh_question_subject,0.714
irregular-verb,0.713
island-effects-adjunct_island,0.3385
island-effects-coordinate_structure_constraint,0.623
local_attractor-in_question_with_aux,0.606
npi_licensing-matrix_question,0.2235
npi_licensing-only_npi_licensor,0.588
quantifiers-existential_there,0.7275
quantifiers-superlative,0.3775
