,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 30095.958984375), (1, 37290.5078125)]","[(0, 38765.74609375), (1, 43542.50390625)]","[(0, 16704.947265625), (1, 21373.73828125)]","[(0, 30120.509765625), (1, 34682.74609375)]","[(0, 39144.9765625), (1, 41571.21875)]","[(0, 50493.234375), (1, 36144.19921875)]","[(0, 33259.03515625), (1, 38615.79296875)]","[(0, 26086.849609375), (1, 24136.287109375)]","[(0, 31907.63671875), (1, 32171.357421875)]","[(0, 34713.35546875), (1, 40506.41796875)]","[(0, 31458.82421875), (1, 32331.294921875)]","[(0, 27150.541015625), (1, 21908.76953125)]","[(0, 33239.21484375), (1, 32137.75)]","[(0, 39250.28515625), (1, 35890.4296875)]","[(0, 28823.26171875), (1, 26357.703125)]","[(0, 21850.01171875), (1, 17599.087890625)]","[(0, 26267.693359375), (1, 29806.412109375)]","[(0, 28886.443359375), (1, 27385.15234375)]","[(0, 25739.3203125), (1, 20804.875)]","[(0, 22154.57421875), (1, 23172.95703125)]","[(0, 29384.7734375), (1, 31443.859375)]","[(0, 27858.19140625), (1, 25691.7421875)]","[(0, 41704.2421875), (1, 41479.421875)]"
1,"[(0, 36204.328125), (1, 50821.26171875)]","[(0, 42468.421875), (1, 45637.6328125)]","[(0, 17711.0390625), (1, 23754.8828125)]","[(0, 21542.79296875), (1, 26581.255859375)]","[(0, 32446.9140625), (1, 32789.5859375)]","[(0, 31846.259765625), (1, 22588.994140625)]","[(0, 26156.25390625), (1, 23348.40234375)]","[(0, 22743.892578125), (1, 20357.61328125)]","[(0, 19322.86328125), (1, 30072.57421875)]","[(0, 28535.48046875), (1, 24357.6015625)]","[(0, 24959.08984375), (1, 25242.84765625)]","[(0, 23117.751953125), (1, 18986.986328125)]","[(0, 26878.25390625), (1, 28906.0078125)]","[(0, 29256.42578125), (1, 28609.625)]","[(0, 25222.39453125), (1, 23193.892578125)]","[(0, 18125.681640625), (1, 22393.205078125)]","[(0, 23268.24609375), (1, 25732.080078125)]","[(0, 30023.314453125), (1, 29000.994140625)]","[(0, 28569.21875), (1, 27626.40234375)]","[(0, 28987.556640625), (1, 26558.25)]","[(0, 41737.98046875), (1, 45512.76171875)]","[(0, 23522.416015625), (1, 22671.328125)]","[(0, 27641.63671875), (1, 33238.296875)]"
2,"[(0, 27722.205078125), (1, 30743.68359375)]","[(0, 44189.70703125), (1, 49928.10546875)]","[(0, 14710.619140625), (1, 18102.86328125)]","[(0, 23852.064453125), (1, 28404.666015625)]","[(0, 39034.74609375), (1, 41570.86328125)]","[(0, 33868.69140625), (1, 24518.318359375)]","[(0, 22610.76171875), (1, 24443.958984375)]","[(0, 20517.751953125), (1, 22766.59375)]","[(0, 19050.849609375), (1, 13367.3603515625)]","[(0, 17383.96875), (1, 17393.587890625)]","[(0, 34586.7265625), (1, 28546.53125)]","[(0, 23336.9375), (1, 37777.1328125)]","[(0, 39235.5390625), (1, 35699.09375)]","[(0, 28847.158203125), (1, 27677.24609375)]","[(0, 26729.9921875), (1, 24513.96875)]","[(0, 37303.80859375), (1, 36467.41015625)]","[(0, 29479.419921875), (1, 30189.61328125)]","[(0, 25874.880859375), (1, 24918.87109375)]","[(0, 25238.78125), (1, 28357.435546875)]","[(0, 25188.4296875), (1, 25501.97265625)]","[(0, 30426.453125), (1, 30260.08984375)]","[(0, 29350.744140625), (1, 29750.521484375)]","[(0, 31153.4609375), (1, 31915.21484375)]"
3,"[(0, 24497.796875), (1, 27303.451171875)]","[(0, 49849.93359375), (1, 53320.04296875)]","[(0, 14570.7724609375), (1, 18664.58203125)]","[(0, 25126.53125), (1, 29214.240234375)]","[(0, 32025.771484375), (1, 33118.62890625)]","[(0, 27260.078125), (1, 25019.8828125)]","[(0, 39498.98046875), (1, 37277.84765625)]","[(0, 30885.1796875), (1, 26924.228515625)]","[(0, 23389.005859375), (1, 31394.326171875)]","[(0, 50916.15234375), (1, 56967.51171875)]","[(0, 23528.8125), (1, 22367.6796875)]","[(0, 20687.4296875), (1, 30697.919921875)]","[(0, 39222.7421875), (1, 35824.6015625)]","[(0, 23631.173828125), (1, 24128.53125)]","[(0, 28224.15234375), (1, 25927.296875)]","[(0, 31290.7578125), (1, 33556.89453125)]","[(0, 28520.544921875), (1, 28897.16015625)]","[(0, 23407.794921875), (1, 25622.88671875)]","[(0, 27123.107421875), (1, 24514.15625)]","[(0, 37923.796875), (1, 29273.423828125)]","[(0, 25912.09375), (1, 26398.15234375)]","[(0, 27319.158203125), (1, 26715.2109375)]","[(0, 22576.91015625), (1, 27572.33984375)]"
4,"[(0, 28244.884765625), (1, 34094.734375)]","[(0, 29666.6015625), (1, 27819.77734375)]","[(0, 18567.982421875), (1, 14967.5068359375)]","[(0, 27473.490234375), (1, 32182.435546875)]","[(0, 43517.6328125), (1, 41281.75)]","[(0, 27032.416015625), (1, 23724.568359375)]","[(0, 41027.8515625), (1, 45064.83203125)]","[(0, 24868.421875), (1, 23436.029296875)]","[(0, 21143.5703125), (1, 13651.5107421875)]","[(0, 45229.953125), (1, 37700.7265625)]","[(0, 31582.826171875), (1, 29245.712890625)]","[(0, 25831.265625), (1, 18575.580078125)]","[(0, 29356.76171875), (1, 30717.248046875)]","[(0, 24121.560546875), (1, 23006.990234375)]","[(0, 17928.390625), (1, 16932.513671875)]","[(0, 37419.78515625), (1, 35852.76171875)]","[(0, 39044.1640625), (1, 42740.36328125)]","[(0, 21564.642578125), (1, 21583.015625)]","[(0, 23926.517578125), (1, 26151.6875)]","[(0, 26047.22265625), (1, 41662.77734375)]","[(0, 21766.880859375), (1, 23095.275390625)]","[(0, 28278.84765625), (1, 27088.830078125)]","[(0, 21071.345703125), (1, 30064.748046875)]"
5,"[(0, 37274.71875), (1, 52118.0234375)]","[(0, 33229.70703125), (1, 31877.283203125)]","[(0, 19071.318359375), (1, 14948.7353515625)]","[(0, 25070.85546875), (1, 30055.314453125)]","[(0, 41362.296875), (1, 38651.90234375)]","[(0, 26224.5390625), (1, 23869.291015625)]","[(0, 37701.875), (1, 36967.82421875)]","[(0, 38188.98828125), (1, 40599.85546875)]","[(0, 25668.451171875), (1, 31380.740234375)]","[(0, 40658.5625), (1, 37385.1171875)]","[(0, 36983.69140625), (1, 34085.6640625)]","[(0, 21374.57421875), (1, 25028.1640625)]","[(0, 40669.6875), (1, 40895.19140625)]","[(0, 22199.474609375), (1, 22889.90234375)]","[(0, 19712.599609375), (1, 19122.001953125)]","[(0, 31973.037109375), (1, 32376.962890625)]","[(0, 32017.3125), (1, 35033.6953125)]","[(0, 26471.44140625), (1, 25631.076171875)]","[(0, 32944.26953125), (1, 25148.130859375)]","[(0, 28040.134765625), (1, 42129.97265625)]","[(0, 25134.91796875), (1, 27089.3984375)]","[(0, 32278.583984375), (1, 32559.08984375)]","[(0, 28737.05078125), (1, 30879.466796875)]"
6,"[(0, 29904.3828125), (1, 33069.8359375)]","[(0, 38310.97265625), (1, 33729.02734375)]","[(0, 21342.837890625), (1, 17755.533203125)]","[(0, 23340.34375), (1, 26806.0390625)]","[(0, 38611.2265625), (1, 34932.8046875)]","[(0, 24735.775390625), (1, 21979.693359375)]","[(0, 36166.47265625), (1, 34891.58984375)]","[(0, 19081.888671875), (1, 16510.62890625)]","[(0, 26445.955078125), (1, 18702.765625)]","[(0, 34719.84765625), (1, 34479.3671875)]","[(0, 30952.46875), (1, 29493.2265625)]","[(0, 38756.9140625), (1, 44870.3984375)]","[(0, 26866.64453125), (1, 30400.95703125)]","[(0, 23636.201171875), (1, 22128.201171875)]","[(0, 28288.7734375), (1, 26483.736328125)]","[(0, 38571.37109375), (1, 44632.2109375)]","[(0, 24213.01171875), (1, 22556.615234375)]","[(0, 24401.96484375), (1, 22928.16015625)]","[(0, 23318.40625), (1, 25858.5)]","[(0, 47369.359375), (1, 35560.15625)]","[(0, 31033.365234375), (1, 34493.2421875)]","[(0, 26412.634765625), (1, 25914.09765625)]","[(0, 19535.744140625), (1, 22070.580078125)]"
7,"[(0, 21343.4296875), (1, 23532.55859375)]","[(0, 41434.15234375), (1, 37074.12890625)]","[(0, 22016.21875), (1, 17810.462890625)]","[(0, 28563.142578125), (1, 25004.736328125)]","[(0, 24289.404296875), (1, 22626.80859375)]","[(0, 38619.734375), (1, 27520.404296875)]","[(0, 31871.08203125), (1, 32911.55078125)]","[(0, 15518.0380859375), (1, 16788.794921875)]","[(0, 15905.18359375), (1, 22383.810546875)]","[(0, 18715.6484375), (1, 23756.4453125)]","[(0, 34022.3671875), (1, 35597.2421875)]","[(0, 18890.701171875), (1, 15956.21484375)]","[(0, 27218.076171875), (1, 25589.28515625)]","[(0, 18944.046875), (1, 20792.556640625)]","[(0, 28563.087890625), (1, 27362.154296875)]","[(0, 37289.01171875), (1, 31539.96484375)]","[(0, 22635.095703125), (1, 21365.544921875)]","[(0, 25830.6484375), (1, 26360.8203125)]","[(0, 19553.599609375), (1, 18741.81640625)]","[(0, 56249.12890625), (1, 40183.60546875)]","[(0, 37207.34375), (1, 39348.77734375)]","[(0, 22929.427734375), (1, 23257.484375)]","[(0, 20387.029296875), (1, 29572.875)]"
8,"[(0, 29203.181640625), (1, 24416.65234375)]","[(0, 42378.28515625), (1, 33846.640625)]","[(0, 22455.97265625), (1, 24244.900390625)]","[(0, 21744.53515625), (1, 17888.61328125)]","[(0, 35687.7578125), (1, 32319.705078125)]","[(0, 25130.412109375), (1, 18350.2421875)]","[(0, 29718.875), (1, 28255.447265625)]","[(0, 20850.6796875), (1, 20120.421875)]","[(0, 22140.845703125), (1, 15317.4267578125)]","[(0, 30938.833984375), (1, 27608.861328125)]","[(0, 30051.361328125), (1, 29827.111328125)]","[(0, 21339.458984375), (1, 30621.955078125)]","[(0, 30256.484375), (1, 29948.080078125)]","[(0, 33123.2109375), (1, 33433.43359375)]","[(0, 26380.185546875), (1, 24429.251953125)]","[(0, 36448.8046875), (1, 26736.2890625)]","[(0, 35292.9140625), (1, 39634.25390625)]","[(0, 23912.83203125), (1, 23067.166015625)]","[(0, 26737.818359375), (1, 24217.26171875)]","[(0, 44128.9765625), (1, 23356.708984375)]","[(0, 25758.720703125), (1, 26843.466796875)]","[(0, 30020.5390625), (1, 28851.205078125)]","[(0, 30743.330078125), (1, 34640.171875)]"
9,"[(0, 32172.033203125), (1, 24856.470703125)]","[(0, 50589.34375), (1, 39809.6484375)]","[(0, 21950.658203125), (1, 23182.171875)]","[(0, 23609.458984375), (1, 20131.49609375)]","[(0, 29465.25390625), (1, 27499.861328125)]","[(0, 27177.71484375), (1, 19674.154296875)]","[(0, 22431.55078125), (1, 22511.935546875)]","[(0, 31333.251953125), (1, 27013.0625)]","[(0, 25543.740234375), (1, 25847.724609375)]","[(0, 30801.408203125), (1, 35755.2109375)]","[(0, 32751.802734375), (1, 32406.462890625)]","[(0, 22257.34765625), (1, 31268.53125)]","[(0, 27255.01171875), (1, 27122.072265625)]","[(0, 26296.265625), (1, 27296.39453125)]","[(0, 26787.537109375), (1, 25263.728515625)]","[(0, 26820.052734375), (1, 31870.8671875)]","[(0, 31541.408203125), (1, 36295.62890625)]","[(0, 26032.818359375), (1, 25702.673828125)]","[(0, 23202.654296875), (1, 27075.322265625)]","[(0, 30472.189453125), (1, 29395.029296875)]","[(0, 30654.125), (1, 33422.9140625)]","[(0, 19882.787109375), (1, 21206.05078125)]","[(0, 26699.4453125), (1, 32316.375)]"
