,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1143.66748046875), (1, 917.0734252929688)]","[(0, 2461.72607421875), (1, 2054.235107421875)]","[(0, 1560.8255615234375), (1, 1781.0030517578125)]","[(0, 2591.974365234375), (1, 2076.997314453125)]","[(0, 1181.228515625), (1, 1148.9066162109375)]","[(0, 691.2352905273438), (1, 324.36328125)]","[(0, 12589.1533203125), (1, 12923.3017578125)]","[(0, 3918.227294921875), (1, 1898.12548828125)]","[(0, 5716.7265625), (1, 3191.12158203125)]","[(0, 19294.5234375), (1, 15926.9501953125)]","[(0, 6032.05224609375), (1, 7301.89599609375)]","[(0, 4007.00830078125), (1, 1645.477783203125)]","[(0, 7811.4921875), (1, 9136.33984375)]","[(0, 2309.411865234375), (1, 3444.595703125)]","[(0, 5369.517578125), (1, 3964.962158203125)]","[(0, 3061.548828125), (1, 2944.731689453125)]","[(0, 2679.78466796875), (1, 2536.5498046875)]","[(0, 2589.58642578125), (1, 2491.299072265625)]","[(0, 1904.346435546875), (1, 1853.6983642578125)]","[(0, 2078.31298828125), (1, 1476.41455078125)]","[(0, 9334.4228515625), (1, 8839.4326171875)]","[(0, 2787.335205078125), (1, 2964.787841796875)]","[(0, 2456.338134765625), (1, 2095.011962890625)]"
1,"[(0, 3167.70751953125), (1, 2946.8583984375)]","[(0, 2220.123291015625), (1, 1692.1995849609375)]","[(0, 1448.13916015625), (1, 1660.3369140625)]","[(0, 1367.4267578125), (1, 1113.665771484375)]","[(0, 886.4766845703125), (1, 723.930419921875)]","[(0, 575.6312866210938), (1, 249.20819091796875)]","[(0, 6957.0869140625), (1, 6612.20703125)]","[(0, 1977.815673828125), (1, 1823.8922119140625)]","[(0, 1966.469970703125), (1, 1064.52294921875)]","[(0, 11429.62109375), (1, 12274.2216796875)]","[(0, 8594.9765625), (1, 10203.2841796875)]","[(0, 3077.43212890625), (1, 1207.926025390625)]","[(0, 7211.99609375), (1, 6909.841796875)]","[(0, 2577.723388671875), (1, 4135.4150390625)]","[(0, 6255.03076171875), (1, 4527.12744140625)]","[(0, 2737.36083984375), (1, 2683.412353515625)]","[(0, 1759.835693359375), (1, 1801.6256103515625)]","[(0, 2001.381591796875), (1, 2155.694091796875)]","[(0, 6560.70703125), (1, 5246.763671875)]","[(0, 1286.2347412109375), (1, 1605.6702880859375)]","[(0, 3640.418701171875), (1, 3712.62646484375)]","[(0, 2940.7158203125), (1, 3002.722412109375)]","[(0, 5350.39501953125), (1, 5064.580078125)]"
2,"[(0, 1397.6053466796875), (1, 1415.12060546875)]","[(0, 2380.157470703125), (1, 1895.9156494140625)]","[(0, 1496.4117431640625), (1, 1720.4910888671875)]","[(0, 1489.0673828125), (1, 1227.22607421875)]","[(0, 1202.55078125), (1, 953.4130859375)]","[(0, 786.2590942382812), (1, 363.50390625)]","[(0, 2030.4835205078125), (1, 2067.560546875)]","[(0, 2330.377685546875), (1, 2645.04931640625)]","[(0, 4731.2900390625), (1, 2518.60498046875)]","[(0, 16296.4384765625), (1, 15112.0986328125)]","[(0, 6818.14697265625), (1, 5873.77734375)]","[(0, 4923.37255859375), (1, 2569.4072265625)]","[(0, 8233.947265625), (1, 7983.9794921875)]","[(0, 3216.063720703125), (1, 2732.937255859375)]","[(0, 4209.26416015625), (1, 3158.60302734375)]","[(0, 3735.701416015625), (1, 2905.429931640625)]","[(0, 4401.8916015625), (1, 4650.1220703125)]","[(0, 1568.1871337890625), (1, 1567.529296875)]","[(0, 1963.3397216796875), (1, 1901.2080078125)]","[(0, 5378.54296875), (1, 7165.26220703125)]","[(0, 6386.08740234375), (1, 5803.94482421875)]","[(0, 2849.820556640625), (1, 2514.656982421875)]","[(0, 2493.7685546875), (1, 3253.759521484375)]"
3,"[(0, 2466.588134765625), (1, 2025.6636962890625)]","[(0, 2106.125), (1, 1555.34912109375)]","[(0, 1372.509033203125), (1, 1586.982666015625)]","[(0, 1445.5631103515625), (1, 1167.6448974609375)]","[(0, 2717.99169921875), (1, 2169.558837890625)]","[(0, 4099.41943359375), (1, 1719.1405029296875)]","[(0, 1582.44580078125), (1, 1534.353759765625)]","[(0, 4866.3896484375), (1, 2885.401123046875)]","[(0, 6021.4658203125), (1, 2031.808349609375)]","[(0, 10165.10546875), (1, 9669.51953125)]","[(0, 9879.33203125), (1, 8200.6962890625)]","[(0, 4403.73876953125), (1, 2184.427001953125)]","[(0, 5162.1650390625), (1, 4948.43359375)]","[(0, 2553.5517578125), (1, 2912.193115234375)]","[(0, 6153.1708984375), (1, 4171.15771484375)]","[(0, 2358.791015625), (1, 2984.05859375)]","[(0, 2810.376953125), (1, 3073.4521484375)]","[(0, 1882.185302734375), (1, 2045.790283203125)]","[(0, 3183.5830078125), (1, 2383.523681640625)]","[(0, 6314.0107421875), (1, 14705.9765625)]","[(0, 4507.5556640625), (1, 3901.55224609375)]","[(0, 3033.36083984375), (1, 2681.271240234375)]","[(0, 1936.4388427734375), (1, 2705.060791015625)]"
4,"[(0, 1435.7764892578125), (1, 1190.261474609375)]","[(0, 2594.626708984375), (1, 3204.081298828125)]","[(0, 2097.179931640625), (1, 1871.01513671875)]","[(0, 1498.1480712890625), (1, 1210.292724609375)]","[(0, 2809.4765625), (1, 2425.33984375)]","[(0, 934.43408203125), (1, 533.5272216796875)]","[(0, 4551.13916015625), (1, 4807.740234375)]","[(0, 2269.9873046875), (1, 2131.584716796875)]","[(0, 3149.534423828125), (1, 1254.9224853515625)]","[(0, 7744.78369140625), (1, 5094.61376953125)]","[(0, 4099.814453125), (1, 4529.294921875)]","[(0, 4523.42041015625), (1, 1678.9842529296875)]","[(0, 4269.3125), (1, 4692.0537109375)]","[(0, 1873.363037109375), (1, 2879.846435546875)]","[(0, 4955.32861328125), (1, 4067.80078125)]","[(0, 2724.44970703125), (1, 2235.45849609375)]","[(0, 3142.3486328125), (1, 3363.502197265625)]","[(0, 1381.724609375), (1, 1078.9556884765625)]","[(0, 2077.396484375), (1, 1986.9754638671875)]","[(0, 7166.90234375), (1, 5541.0634765625)]","[(0, 3207.750244140625), (1, 2656.62890625)]","[(0, 2975.7119140625), (1, 2162.304443359375)]","[(0, 2993.832763671875), (1, 4968.2373046875)]"
5,"[(0, 3123.752197265625), (1, 2801.252197265625)]","[(0, 2317.310791015625), (1, 3133.365478515625)]","[(0, 2050.9130859375), (1, 1823.834716796875)]","[(0, 1780.3687744140625), (1, 1451.640869140625)]","[(0, 3217.892333984375), (1, 2532.450439453125)]","[(0, 1911.333251953125), (1, 930.109130859375)]","[(0, 3068.25390625), (1, 3112.8232421875)]","[(0, 2413.68603515625), (1, 1889.7547607421875)]","[(0, 4622.76953125), (1, 2048.098876953125)]","[(0, 12865.7275390625), (1, 10615.4755859375)]","[(0, 5639.90185546875), (1, 6311.5185546875)]","[(0, 3810.864013671875), (1, 1898.674072265625)]","[(0, 4018.38525390625), (1, 4124.1748046875)]","[(0, 3004.532958984375), (1, 4000.26171875)]","[(0, 4179.587890625), (1, 3661.57421875)]","[(0, 2223.7119140625), (1, 2192.529052734375)]","[(0, 1954.717529296875), (1, 2159.4296875)]","[(0, 1549.974853515625), (1, 1312.56689453125)]","[(0, 6026.7626953125), (1, 4785.353515625)]","[(0, 3654.614501953125), (1, 8942.810546875)]","[(0, 1998.1470947265625), (1, 1683.2762451171875)]","[(0, 2886.4384765625), (1, 2005.4674072265625)]","[(0, 1267.0986328125), (1, 1200.56787109375)]"
6,"[(0, 1377.5006103515625), (1, 1324.12939453125)]","[(0, 2888.39501953125), (1, 3561.906005859375)]","[(0, 2013.63623046875), (1, 1784.5350341796875)]","[(0, 1149.1060791015625), (1, 951.3789672851562)]","[(0, 1028.418212890625), (1, 1046.5489501953125)]","[(0, 1191.01708984375), (1, 613.164306640625)]","[(0, 4167.78173828125), (1, 4552.05517578125)]","[(0, 4583.314453125), (1, 3287.24462890625)]","[(0, 3280.7431640625), (1, 1378.51904296875)]","[(0, 10596.6015625), (1, 13432.021484375)]","[(0, 4105.94580078125), (1, 3834.509033203125)]","[(0, 6559.66845703125), (1, 3162.714599609375)]","[(0, 3900.875244140625), (1, 4919.83349609375)]","[(0, 4833.0703125), (1, 6907.7861328125)]","[(0, 5454.2001953125), (1, 4088.924072265625)]","[(0, 7129.68701171875), (1, 7441.79541015625)]","[(0, 2879.531982421875), (1, 3023.996826171875)]","[(0, 2112.480712890625), (1, 2354.438720703125)]","[(0, 2528.109375), (1, 1968.054443359375)]","[(0, 6113.40283203125), (1, 3571.664794921875)]","[(0, 3953.94384765625), (1, 4244.05029296875)]","[(0, 2912.823486328125), (1, 2113.547607421875)]","[(0, 3126.655029296875), (1, 3175.2021484375)]"
7,"[(0, 2893.296875), (1, 2488.885009765625)]","[(0, 2440.194091796875), (1, 3345.34130859375)]","[(0, 1943.17724609375), (1, 1716.91796875)]","[(0, 2487.525146484375), (1, 3065.4111328125)]","[(0, 614.7203369140625), (1, 733.7706298828125)]","[(0, 907.5343627929688), (1, 444.3238830566406)]","[(0, 2393.908203125), (1, 2310.773193359375)]","[(0, 5185.64208984375), (1, 1394.839111328125)]","[(0, 4697.3193359375), (1, 2247.638916015625)]","[(0, 9550.953125), (1, 9291.8974609375)]","[(0, 5338.87060546875), (1, 5307.04736328125)]","[(0, 3999.540771484375), (1, 1305.751953125)]","[(0, 3295.110595703125), (1, 3581.4404296875)]","[(0, 7702.96728515625), (1, 8695.7451171875)]","[(0, 4878.9873046875), (1, 3563.4892578125)]","[(0, 6060.4677734375), (1, 6674.689453125)]","[(0, 1802.4384765625), (1, 1876.9234619140625)]","[(0, 1457.9571533203125), (1, 2107.587890625)]","[(0, 2349.0751953125), (1, 1576.561279296875)]","[(0, 7481.8525390625), (1, 6528.35791015625)]","[(0, 2087.577880859375), (1, 2273.57177734375)]","[(0, 2427.35400390625), (1, 1778.9862060546875)]","[(0, 3362.960205078125), (1, 5779.2451171875)]"
8,"[(0, 1645.5828857421875), (1, 1796.1187744140625)]","[(0, 2927.809814453125), (1, 3028.114990234375)]","[(0, 2692.5859375), (1, 2481.838134765625)]","[(0, 1291.20361328125), (1, 1563.9000244140625)]","[(0, 819.8971557617188), (1, 1016.3790893554688)]","[(0, 817.939208984375), (1, 374.5898742675781)]","[(0, 2453.453857421875), (1, 2384.036376953125)]","[(0, 3367.06494140625), (1, 2352.519775390625)]","[(0, 3097.164794921875), (1, 1428.8565673828125)]","[(0, 3029.8134765625), (1, 3947.5126953125)]","[(0, 1791.968994140625), (1, 2476.240966796875)]","[(0, 3351.785888671875), (1, 1635.1968994140625)]","[(0, 10901.4375), (1, 10746.333984375)]","[(0, 1816.4063720703125), (1, 2717.876220703125)]","[(0, 5135.42919921875), (1, 4214.53857421875)]","[(0, 7231.2041015625), (1, 6741.3291015625)]","[(0, 2130.763427734375), (1, 2594.427490234375)]","[(0, 1112.6461181640625), (1, 1302.0078125)]","[(0, 2191.42529296875), (1, 2156.00048828125)]","[(0, 2657.224365234375), (1, 2451.124755859375)]","[(0, 4973.4423828125), (1, 4087.84033203125)]","[(0, 1721.326416015625), (1, 1640.7078857421875)]","[(0, 1688.0821533203125), (1, 2240.47509765625)]"
9,"[(0, 5341.52880859375), (1, 5180.2646484375)]","[(0, 2586.89453125), (1, 2498.65478515625)]","[(0, 3226.524169921875), (1, 3048.46142578125)]","[(0, 1419.6976318359375), (1, 1695.417236328125)]","[(0, 1677.3790283203125), (1, 2077.459716796875)]","[(0, 1027.45458984375), (1, 488.90850830078125)]","[(0, 2362.590087890625), (1, 2462.24267578125)]","[(0, 5429.0361328125), (1, 2863.498046875)]","[(0, 2927.92431640625), (1, 1674.2098388671875)]","[(0, 4433.4384765625), (1, 5401.85546875)]","[(0, 2359.367919921875), (1, 3080.82080078125)]","[(0, 3484.6376953125), (1, 1855.31494140625)]","[(0, 10547.0380859375), (1, 10162.546875)]","[(0, 2501.91064453125), (1, 3391.483154296875)]","[(0, 5354.361328125), (1, 4394.45068359375)]","[(0, 6165.5654296875), (1, 5994.60986328125)]","[(0, 1303.0462646484375), (1, 1607.24609375)]","[(0, 1594.9879150390625), (1, 1866.2703857421875)]","[(0, 3136.797607421875), (1, 1877.00390625)]","[(0, 3049.25537109375), (1, 2572.990966796875)]","[(0, 2133.416748046875), (1, 1790.9677734375)]","[(0, 1732.2198486328125), (1, 1683.2593994140625)]","[(0, 4176.1650390625), (1, 3957.66357421875)]"
